Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000133401,PDZD2,34,0.10507,22,-0.5393,19,-0.7952,20,-0.7121,31,-0.0635,58,0.96124,36,0.20507,33,0.06254,43,0.46776,22,-0.5881,22,-0.5707,37,0.23919,37,0.23999
ENSG00000113384,GOLPH3,57,-0.0337,75,0.38812,13,-2.1910,74,0.37124,81,0.52540,51,-0.2013,76,0.41364,54,-0.1168,24,-1.3487,72,0.33149,57,-0.0324,61,0.08333,62,0.10294
ENSG00000150712,MTMR12,6,-1.7387,27,0.39929,0,-6.5092,11,-0.9267,38,0.95935,26,0.31518,32,0.66968,40,1.03256,11,-0.8993,34,0.75360,14,-0.6104,22,0.07978,10,-1.0388
ENSG00000056097,ZFR,69,-0.6037,59,-0.8426,57,-0.8854,98,-0.0722,95,-0.1091,109,0.10037,148,0.58457,137,0.45982,118,0.22175,98,-0.0753,102,-0.0139,96,-0.0931,145,0.55070
ENSG00000113387,SUB1,168,-1.3306,277,-0.5831,361,-0.1774,438,0.12339,499,0.33067,562,0.52014,481,0.27269,530,0.42767,411,0.02315,495,0.31828,470,0.23621,253,-0.7221,315,-0.3884
ENSG00000113407,TARS,17,-1.4580,80,0.95099,13,-1.8267,42,-0.0804,33,-0.4287,42,-0.0744,39,-0.1754,80,0.95911,20,-1.1870,33,-0.4314,74,0.81557,43,-0.0213,57,0.39468
ENSG00000242110,AMACR,4,-3.0148,32,0.12217,28,-0.1246,71,1.41242,16,-0.9655,44,0.58638,52,0.87107,33,0.14402,24,-0.3275,31,0.05223,25,-0.2860,12,-1.3305,18,-0.7401
ENSG00000113456,RAD1,17,-0.7251,36,0.41195,10,-1.4752,25,-0.1221,64,1.35409,21,-0.3804,32,0.21668,14,-1.0056,33,0.29063,39,0.53854,35,0.35757,10,-1.5499,23,-0.2991
ENSG00000113460,BRIX1,4,-2.3675,33,0.74774,13,-0.6700,24,0.25371,31,0.64423,8,-1.3515,23,0.13631,20,-0.0485,23,0.16183,21,0.04131,38,0.98022,13,-0.7466,17,-0.3067
ENSG00000168724,DNAJC21,20,-0.7775,34,0.01243,0,-6.5736,14,-1.3135,81,1.44394,35,0.05728,28,-0.2815,26,-0.3676,42,0.34019,33,-0.0494,32,-0.0867,42,0.35697,50,0.62961
ENSG00000113494,PRLR,1,-4.3318,16,-1.0411,18,-0.8992,5,-2.7567,19,-0.7557,76,1.39079,96,1.81053,35,0.10810,38,0.24312,66,1.14464,22,-0.5723,6,-2.3254,22,-0.5956
ENSG00000152582,SPEF2,3,-2.6686,23,0.44274,0,-5.0733,22,0.38546,12,-0.5140,14,-0.2904,30,0.85292,23,0.40746,13,-0.4930,21,0.30604,9,-0.9831,5,-1.7957,51,1.77752
ENSG00000164187,LMBRD2,47,-0.5004,17,-1.9603,85,0.41633,85,0.41661,37,-0.8432,107,0.79133,100,0.68176,91,0.52121,58,-0.1848,60,-0.1267,54,-0.2777,53,-0.3079,52,-0.3479
ENSG00000152620,NADK2,102,1.00894,27,-1.0445,22,-1.3716,55,0.01783,59,0.11861,47,-0.2335,50,-0.1450,38,-0.5496,57,0.06453,43,-0.3688,39,-0.5197,51,-0.0866,119,1.26614
ENSG00000079215,SLC1A3,149,-1.5987,552,0.39815,197,-1.1831,135,-1.7426,214,-1.0582,222,-1.0087,137,-1.7190,215,-1.0556,351,-0.3115,222,-1.0075,375,-0.2110,355,-0.2954,2455,3.23487
ENSG00000285967,NIPBL-DT,5,-2.0927,12,-0.9496,32,0.47397,15,-0.6748,60,1.53724,22,-0.1138,12,-1.0434,25,0.09432,13,-0.8476,42,0.92832,32,0.50707,20,-0.2335,14,-0.7862
ENSG00000164190,NIPBL,46,0.83469,45,0.80992,22,-0.2994,29,0.12299,29,0.11923,24,-0.2220,20,-0.4734,26,-0.0527,14,-1.0166,11,-1.2842,27,-0.0086,33,0.31378,26,-0.0848
ENSG00000197603,CPLANE1,11,-1.4051,23,-0.3625,1,-4.6341,28,-0.0538,62,1.23791,30,0.06630,24,-0.2968,29,-0.0217,27,-0.1067,51,0.91140,34,0.23759,18,-0.6856,38,0.43127
ENSG00000113594,LIFR,183,1.48025,49,-0.6243,35,-1.1279,41,-0.9172,40,-0.9479,43,-0.8245,49,-0.6386,33,-1.2148,53,-0.5238,81,0.12706,27,-1.5350,140,1.02658,192,1.56676
ENSG00000164327,RICTOR,14,-0.7152,38,0.87257,4,-2.3237,31,0.53218,30,0.46919,11,-1.0257,19,-0.1851,15,-0.5242,24,0.12042,15,-0.5930,17,-0.4051,51,1.35341,17,-0.3998
ENSG00000113638,TTC33,1,-4.5944,23,-0.9005,12,-1.8613,47,0.17701,43,0.01629,46,0.14182,83,1.09110,74,0.89249,53,0.35056,54,0.36956,35,-0.2903,24,-0.8595,54,0.37761
ENSG00000132356,PRKAA1,19,-0.8174,54,0.83035,31,-0.0547,39,0.29937,16,-1.0771,26,-0.3200,50,0.70778,23,-0.4947,9,-1.8327,48,0.61904,25,-0.3752,34,0.10976,43,0.46406
ENSG00000145592,RPL37,1813,0.75612,1337,0.26439,652,-0.8416,619,-0.9207,1203,0.09851,848,-0.4441,712,-0.7096,812,-0.5106,1599,0.55110,1129,-0.0017,1447,0.39079,1457,0.40236,1062,-0.0965
ENSG00000182836,PLCXD3,24,-1.0351,11,-2.1494,13,-1.8969,69,0.57314,69,0.58753,38,-0.3397,84,0.90628,36,-0.4131,48,0.02144,63,0.43044,62,0.41883,58,0.31910,43,-0.1493
ENSG00000083720,OXCT1,21,-2.1691,77,-0.2414,36,-1.3795,103,0.21616,171,1.03057,148,0.78680,143,0.73436,129,0.57271,113,0.36157,53,-0.8172,61,-0.5931,62,-0.5638,54,-0.7933
ENSG00000205765,C5orf51,5,-1.7662,31,0.83768,0,-6.2774,14,-0.4259,22,0.29957,20,0.11174,12,-0.6016,15,-0.3025,23,0.32998,29,0.68854,20,0.14480,16,-0.2351,32,0.87160
ENSG00000250722,SELENOP,490,2.09778,250,0.89665,19,-2.9513,53,-1.5030,27,-2.4805,48,-1.6277,10,-3.8355,16,-3.1850,22,-2.7928,49,-1.6134,51,-1.5544,670,2.75100,153,0.10654
ENSG00000172262,ZNF131,31,0.80675,18,-0.0878,0,-6.3497,14,-0.4293,34,0.96299,11,-0.8374,20,0.14551,25,0.46863,23,0.34869,21,0.18285,18,-0.0918,13,-0.5137,14,-0.4195
ENSG00000177453,NIM1K,4,-2.0596,14,-0.3178,0,-6.2317,8,-1.1370,34,1.07074,21,0.33689,42,1.45687,17,-0.0007,17,0.02947,13,-0.3652,25,0.55820,6,-1.5354,22,0.35772
ENSG00000112972,HMGCS1,294,-0.1918,196,-0.8093,325,-0.0370,323,-0.0457,183,-0.9080,293,-0.1972,248,-0.4526,477,0.57333,219,-0.6441,260,-0.3814,333,0.00143,283,-0.2492,889,1.63435
ENSG00000172239,PAIP1,33,-1.3222,86,0.13139,73,-0.1347,79,-0.0063,62,-0.3882,65,-0.3198,108,0.48649,63,-0.3622,90,0.20231,116,0.60463,113,0.55110,50,-0.7209,95,0.28503
ENSG00000248092,NNT-AS1,51,0.88808,13,-1.2052,23,-0.3480,24,-0.2716,27,-0.1328,12,-1.3123,25,-0.2315,24,-0.2762,27,-0.1400,45,0.66523,40,0.49660,24,-0.2924,44,0.65184
ENSG00000112992,NNT,11,-1.9004,28,-0.6085,60,0.59360,33,-0.3520,29,-0.5204,56,0.47138,55,0.44634,37,-0.1554,77,0.98246,48,0.23957,43,0.06395,30,-0.4859,30,-0.4888
ENSG00000112996,MRPS30,33,0.00316,42,0.37395,44,0.44477,25,-0.4040,17,-1.0242,40,0.32366,29,-0.1770,36,0.13806,38,0.21694,37,0.17625,29,-0.1806,26,-0.3544,31,-0.0637
ENSG00000164588,HCN1,1,-4.6547,0,-5.2625,50,0.79242,21,-0.5567,40,0.43090,52,0.84098,77,1.52040,33,0.12474,39,0.37195,30,-0.0040,44,0.58730,4,-2.8626,4,-2.9030
ENSG00000170571,EMB,35,0.99549,18,-0.0755,28,0.61083,36,1.01279,18,-0.0954,4,-2.3173,18,-0.0649,15,-0.3249,15,-0.2938,24,0.39943,28,0.63407,2,-3.3132,4,-2.2754
ENSG00000151883,PARP8,3,-2.8561,26,0.18577,12,-0.9262,22,-0.0835,27,0.24238,22,-0.0330,31,0.46665,31,0.45215,17,-0.4565,36,0.70664,39,0.82858,16,-0.5366,17,-0.4832
ENSG00000016082,ISL1,0,-7.9572,17,-0.9247,1,-4.8021,39,0.29359,48,0.61229,4,-3.1297,25,-0.3805,23,-0.5335,29,-0.1386,92,1.73485,107,2.03051,3,-3.4073,32,-0.0262
ENSG00000152684,PELO,20,-0.7273,37,0.20787,46,0.52311,30,-0.1532,30,-0.1498,23,-0.5603,45,0.50999,38,0.24347,26,-0.3743,49,0.64213,43,0.42224,24,-0.4695,15,-1.1711
ENSG00000164172,MOCS2,35,-1.2444,35,-1.2666,77,-0.0800,104,0.39637,52,-0.6705,67,-0.2739,122,0.65811,91,0.19104,86,0.09277,93,0.22959,125,0.70338,80,-0.0133,81,0.00033
ENSG00000164258,NDUFS4,61,-0.9696,72,-0.7319,152,0.42776,102,-0.2005,147,0.36908,113,-0.0464,142,0.31895,92,-0.3609,115,-0.0191,162,0.52430,173,0.62774,92,-0.3643,88,-0.4318
ENSG00000178996,SNX18,34,0.88463,25,0.42139,0,-6.3882,29,0.65924,10,-0.9156,6,-1.6468,7,-1.4405,4,-2.1383,5,-1.8711,20,0.06281,17,-0.2205,54,1.70793,38,1.07451
ENSG00000067248,DHX29,13,-1.0997,24,-0.1471,6,-2.0565,32,0.25408,47,0.86838,24,-0.1500,23,-0.2460,23,-0.2520,48,0.92728,40,0.64108,24,-0.1523,28,0.07254,16,-0.7418
ENSG00000039123,MTREX,38,-0.1885,49,0.22052,21,-1.0869,41,-0.0705,26,-0.7332,40,-0.1176,61,0.54774,47,0.15939,72,0.83685,53,0.33947,30,-0.5188,36,-0.2840,42,-0.0328
ENSG00000067113,PLPP1,110,0.92269,132,1.23840,52,-0.2555,44,-0.5280,38,-0.7299,62,0.00787,49,-0.3600,53,-0.2402,31,-1.0262,29,-1.1259,38,-0.7299,76,0.33120,87,0.54717
ENSG00000134352,IL6ST,195,0.36175,399,1.55787,95,-0.7492,103,-0.6326,78,-1.0460,99,-0.6931,80,-1.0009,60,-1.4394,116,-0.4443,204,0.43392,178,0.21315,135,-0.2161,276,0.92376
ENSG00000062194,GPBP1,32,-1.1983,60,-0.2479,58,-0.3034,61,-0.2228,75,0.09506,75,0.08227,90,0.37830,76,0.11021,86,0.30165,81,0.19932,75,0.07904,60,-0.2529,92,0.40993
ENSG00000145632,PLK2,8,-1.8159,21,-0.3353,28,0.08700,22,-0.2577,13,-1.0715,54,1.13004,64,1.43201,43,0.77819,8,-1.6789,18,-0.6237,15,-0.8275,21,-0.3566,29,0.15312
ENSG00000152932,RAB3C,11,-4.7897,52,-2.5979,249,-0.2636,618,1.20309,265,-0.1697,503,0.85349,512,0.88356,316,0.10651,336,0.20513,397,0.46879,286,-0.0508,118,-1.3856,175,-0.7995
ENSG00000113448,PDE4D,13,-1.3815,131,2.34749,22,-0.6242,47,0.55019,11,-1.6984,14,-1.3131,19,-0.8417,31,-0.0944,15,-1.1641,27,-0.3245,22,-0.6120,29,-0.2031,52,0.70216
ENSG00000164182,NDUFAF2,32,-1.0054,38,-0.7604,85,0.47514,72,0.22472,55,-0.2065,64,0.02669,73,0.23084,68,0.11902,71,0.19865,87,0.51108,77,0.32466,43,-0.5894,51,-0.3190
ENSG00000188725,SMIM15,42,0.39587,47,0.57557,2,-3.7415,26,-0.3390,68,1.20506,41,0.36984,19,-0.8263,43,0.44818,25,-0.3623,32,-0.0351,21,-0.6593,19,-0.8090,36,0.17069
ENSG00000130449,ZSWIM6,29,-0.3174,54,0.64566,0,-7.0874,32,-0.2049,44,0.30440,46,0.37224,39,0.12298,32,-0.1849,37,0.05878,32,-0.1600,14,-1.4222,41,0.18577,69,1.03402
ENSG00000068796,KIF2A,25,-0.1764,13,-1.1725,27,-0.1051,36,0.36419,29,0.00708,36,0.35302,40,0.51764,26,-0.1169,38,0.44607,28,-0.0124,29,0.03979,16,-0.8780,28,-0.0408
ENSG00000086189,DIMT1,24,-0.0669,45,0.92454,1,-3.9170,35,0.50407,17,-0.5495,27,0.11577,26,0.06872,20,-0.3270,14,-0.8602,41,0.77904,14,-0.8707,34,0.46460,27,0.12833
ENSG00000164197,RNF180,3,-3.1225,17,-0.5716,25,0.02171,28,0.21333,28,0.21670,16,-0.5965,21,-0.2550,26,0.06907,37,0.63590,25,0.04021,50,1.15489,11,-1.1362,31,0.39130
ENSG00000145642,SHISAL2B,0,-8.4005,223,2.92430,0,-7.5669,1,-5.1464,1,-4.6837,0,-9.5513,6,-2.8301,1,-4.8069,4,-3.3591,118,1.63346,120,1.66596,3,-3.5928,93,1.21521
ENSG00000153006,SREK1IP1,21,-0.1778,29,0.34055,0,-6.6664,10,-1.2848,22,-0.1264,13,-0.9351,30,0.37317,15,-0.7197,30,0.35525,62,1.59097,38,0.75513,17,-0.4526,20,-0.2362
ENSG00000153015,CWC27,22,-0.1243,26,0.11758,0,-6.7074,25,0.08861,31,0.40239,14,-0.8494,19,-0.3676,32,0.44942,49,1.13077,31,0.39638,27,0.17704,22,-0.1651,15,-0.6882
ENSG00000113593,PPWD1,3,-2.0909,11,-0.4602,19,0.36532,7,-1.0809,28,0.95740,20,0.42046,9,-0.7148,11,-0.4747,3,-2.0940,26,0.82004,22,0.58394,13,-0.2188,24,0.69809
ENSG00000113595,TRIM23,8,-2.6792,22,-1.2510,30,-0.7596,48,-0.0797,74,0.61733,35,-0.5493,79,0.72093,91,0.95802,46,-0.1351,64,0.37851,62,0.32040,43,-0.2445,51,0.01715
ENSG00000113597,TRAPPC13,17,-1.4567,17,-1.4999,65,0.54650,36,-0.3527,78,0.84512,18,-1.4071,76,0.80200,63,0.49436,27,-0.8169,70,0.67467,49,0.12312,31,-0.6014,49,0.09474
ENSG00000197860,SGTB,34,-0.6071,21,-1.3052,43,-0.2603,113,1.28916,41,-0.3281,70,0.49735,80,0.70677,35,-0.5666,71,0.52103,51,-0.0126,46,-0.1704,25,-1.0602,33,-0.6544
ENSG00000123213,NLN,21,0.16587,4,-2.0737,29,0.70978,31,0.79241,15,-0.2872,19,0.02689,15,-0.2671,9,-1.1056,10,-0.9263,15,-0.3221,11,-0.7029,34,0.99138,26,0.56086
ENSG00000112851,ERBIN,294,2.21813,74,-0.1403,12,-2.8039,38,-1.1216,47,-0.8172,52,-0.6696,54,-0.6184,25,-1.7572,79,-0.0280,40,-1.0573,41,-1.0189,190,1.40453,102,0.36388
ENSG00000153914,SREK1,32,-0.5253,78,0.87509,12,-1.8998,19,-1.3227,44,-0.0414,28,-0.7261,38,-0.2570,62,0.50837,44,-0.0473,55,0.32062,82,0.96350,31,-0.5660,60,0.45639
ENSG00000069020,MAST4,54,0.60924,19,-0.9808,42,0.21949,52,0.54934,49,0.43888,28,-0.4148,18,-1.0878,38,0.03208,39,0.07842,31,-0.2389,39,0.07933,28,-0.4144,41,0.18237
ENSG00000145675,PIK3R1,71,0.58742,44,-0.1591,15,-1.7148,33,-0.5856,70,0.57072,30,-0.7605,25,-1.0352,21,-1.2922,40,-0.2986,38,-0.3690,116,1.41388,81,0.80647,51,0.06015
ENSG00000145740,SLC30A5,19,-0.9635,51,0.56070,24,-0.5850,20,-0.8792,53,0.63598,25,-0.5277,38,0.11546,68,1.05882,23,-0.6180,64,0.93891,28,-0.3781,20,-0.8907,28,-0.3580
ENSG00000134056,MRPS36,37,-0.9657,71,0.03192,80,0.21690,47,-0.5832,59,-0.2435,55,-0.3461,63,-0.1591,103,0.61630,67,-0.0482,93,0.45425,81,0.24098,56,-0.3284,91,0.42511
ENSG00000134058,CDK7,11,-0.9749,28,0.50329,14,-0.5218,39,1.03368,31,0.63961,17,-0.2982,19,-0.0834,13,-0.7351,19,-0.0905,27,0.45087,41,1.11753,1,-4.3713,6,-1.8797
ENSG00000085231,AK6,28,-0.9870,66,0.29897,43,-0.3668,35,-0.6732,60,0.15234,43,-0.3681,82,0.64644,59,0.12731,51,-0.0923,82,0.65373,72,0.44077,30,-0.8898,56,0.04189
ENSG00000273841,TAF9,43,-1.4145,66,-0.7719,159,0.60062,93,-0.2467,102,-0.0966,100,-0.1344,176,0.77136,135,0.34367,89,-0.3011,154,0.55165,167,0.68231,47,-1.2625,83,-0.4207
ENSG00000152942,RAD17,34,-0.0622,28,-0.4019,5,-2.7100,35,-0.0168,42,0.26080,20,-0.8554,45,0.36022,30,-0.2574,50,0.50957,71,1.11033,39,0.11927,33,-0.1431,32,-0.1521
ENSG00000145734,BDP1,28,0.20154,9,-1.4082,1,-4.4801,18,-0.4559,51,1.16019,45,0.93877,27,0.15815,17,-0.5611,35,0.56630,18,-0.4755,25,0.04277,21,-0.2572,25,0.00608
ENSG00000131844,MCCC2,24,-0.6342,87,1.40607,19,-0.9913,24,-0.6569,26,-0.5582,30,-0.3318,38,0.05002,17,-1.1988,39,0.07438,44,0.28303,39,0.08535,30,-0.3204,63,0.85631
ENSG00000164326,CARTPT,0,-10.283,109,-0.6175,37,-2.2079,174,0.09196,142,-0.2192,170,0.05847,421,1.56105,272,0.81056,92,-0.8718,539,2.02248,97,-0.7940,35,-2.2805,39,-2.1536
ENSG00000131711,MAP1B,723,-0.7627,610,-1.0173,1372,0.22682,2180,0.97975,1278,0.11427,1687,0.55724,1028,-0.2252,1000,-0.2673,1005,-0.2596,1263,0.09608,1215,0.03524,1232,0.05714,850,-0.5164
ENSG00000113048,MRPS27,63,0.37926,50,0.03778,25,-1.0227,72,0.59479,67,0.48681,47,-0.0785,57,0.23807,66,0.46939,37,-0.4494,50,0.01490,28,-0.8533,43,-0.2032,35,-0.5230
ENSG00000049883,PTCD2,4,-1.7695,1,-3.8000,13,-0.2378,20,0.44482,20,0.37334,22,0.53630,19,0.32849,17,0.11428,14,-0.1899,22,0.57597,17,0.18545,15,0.00781,15,0.00457
ENSG00000083312,TNPO1,93,0.52928,75,0.17856,67,0.01643,48,-0.4975,39,-0.8116,49,-0.4844,64,-0.0653,40,-0.7852,71,0.09347,72,0.11740,71,0.09322,65,-0.0387,113,0.84655
ENSG00000145741,BTF3,200,-0.4758,364,0.45993,316,0.23102,181,-0.6240,245,-0.1643,181,-0.6310,270,-0.0154,267,-0.0314,255,-0.1023,432,0.73622,346,0.37946,211,-0.3939,273,0.00236
ENSG00000164331,ANKRA2,10,-1.1765,28,0.27941,9,-1.4482,29,0.33594,14,-0.7584,16,-0.5245,27,0.23723,18,-0.3819,16,-0.5974,42,0.93259,57,1.45910,13,-0.9091,24,0.02584
ENSG00000171617,ENC1,0,-8.1497,57,-1.4421,33,-2.2269,91,-0.7451,347,1.39728,267,0.94700,311,1.20332,237,0.75037,187,0.36303,157,0.09394,112,-0.4290,45,-1.8008,82,-0.9046
ENSG00000049860,HEXB,18,-1.4832,139,1.70687,28,-0.8773,52,0.07577,49,-0.0246,51,0.03717,82,0.79900,38,-0.3900,42,-0.2401,43,-0.2215,29,-0.8204,47,-0.0887,27,-0.9332
ENSG00000164347,GFM2,7,-1.8573,26,0.03588,33,0.38118,39,0.65237,28,0.13117,30,0.24075,26,0.00972,25,-0.0086,16,-0.6983,43,0.81727,40,0.71062,14,-0.9056,6,-2.1499
ENSG00000164346,NSA2,86,0.33226,103,0.61691,9,-2.9451,33,-1.1432,73,0.05935,66,-0.0766,68,-0.0440,60,-0.2456,95,0.47866,85,0.31698,114,0.78268,57,-0.3072,58,-0.2732
ENSG00000198780,FAM169A,27,-1.6492,88,0.10898,28,-1.6040,54,-0.6547,128,0.70653,79,-0.0677,114,0.51945,57,-0.5539,79,-0.0704,129,0.71832,105,0.39182,35,-1.2769,145,0.90537
ENSG00000113161,HMGCR,40,-2.1046,117,-0.5144,159,-0.0451,126,-0.4014,137,-0.2728,137,-0.2731,201,0.32847,159,-0.0429,125,-0.4120,212,0.40834,186,0.20396,80,-1.0813,446,1.66655
ENSG00000113163,CERT1,22,-1.3732,46,-0.2440,77,0.55477,80,0.62838,64,0.26057,60,0.15794,45,-0.2886,54,-0.0084,68,0.37295,58,0.11886,75,0.52222,24,-1.1910,29,-0.9549
ENSG00000122008,POLK,20,0.32253,21,0.43765,3,-2.4286,15,-0.1332,14,-0.1975,3,-2.1423,17,0.12305,20,0.36435,10,-0.7003,22,0.44885,20,0.36068,17,0.09917,26,0.74389
ENSG00000122012,SV2C,10,-3.2066,22,-2.0812,20,-2.2003,666,4.07747,20,-2.1897,41,-1.1300,33,-1.4565,22,-2.0537,61,-0.5570,86,-0.0170,94,0.12162,30,-1.6216,30,-1.6166
ENSG00000145708,CRHBP,0,-7.6270,32,0.35531,24,-0.1186,54,1.20689,7,-1.8648,46,0.95149,29,0.17567,54,1.21924,5,-2.4438,68,1.60226,1,-4.2285,12,-1.0965,0,-5.3755
ENSG00000164252,AGGF1,34,-0.0162,20,-0.7764,22,-0.6375,61,0.93362,46,0.46275,36,0.11152,33,-0.0491,26,-0.4119,30,-0.1896,46,0.49160,29,-0.2406,28,-0.2959,30,-0.1961
ENSG00000113231,PDE8B,14,-2.2750,26,-1.3665,53,-0.3379,74,0.19302,79,0.28126,118,0.93560,78,0.26716,121,0.98181,91,0.51952,53,-0.3168,35,-0.9562,58,-0.1905,53,-0.3247
ENSG00000164253,WDR41,42,0.61754,34,0.24980,0,-6.9597,42,0.61275,47,0.79368,25,-0.2123,29,-0.0044,39,0.47413,16,-0.8519,32,0.17707,25,-0.2246,20,-0.5492,22,-0.4282
ENSG00000171540,OTP,39,-1.5157,48,-1.2072,431,2.41475,130,0.29644,22,-2.3378,6,-4.0914,23,-2.2784,17,-2.7013,146,0.48305,273,1.53804,166,0.69603,35,-1.6677,58,-0.9243
ENSG00000171530,TBCA,142,-1.3786,257,-0.4855,411,0.24344,305,-0.2229,452,0.39389,345,-0.0316,413,0.24998,359,0.02985,340,-0.0577,520,0.61820,520,0.61930,194,-0.9131,322,-0.1401
ENSG00000132842,AP3B1,30,0.27243,49,1.07382,44,0.88647,31,0.31274,12,-1.1286,8,-1.6938,12,-1.1613,7,-1.8314,21,-0.3030,18,-0.4805,28,0.13656,26,0.03048,43,0.83497
ENSG00000245556,SCAMP1-AS1,19,0.29956,10,-0.5596,11,-0.4805,11,-0.5399,14,-0.0925,11,-0.5217,14,-0.1077,6,-1.3359,22,0.53026,39,1.50274,18,0.27174,5,-1.5231,19,0.31203
ENSG00000085365,SCAMP1,73,-0.9135,56,-1.3090,110,-0.2926,177,0.44832,150,0.18119,188,0.54488,213,0.74974,153,0.21271,134,0.00667,141,0.09179,126,-0.0900,103,-0.3942,108,-0.3205
ENSG00000145685,LHFPL2,23,0.37124,70,2.32951,0,-6.2950,10,-0.9069,12,-0.6007,13,-0.4496,17,-0.1082,14,-0.4078,16,-0.1878,18,0.02642,26,0.56966,7,-1.2698,8,-1.2640
ENSG00000152409,JMY,19,-0.4950,27,0.00381,19,-0.4895,17,-0.6601,30,0.18280,24,-0.1546,26,-0.0555,46,0.87531,21,-0.3975,33,0.31852,29,0.10926,32,0.29167,24,-0.1609
ENSG00000152413,HOMER1,1,-3.7205,24,0.46703,4,-2.1958,14,-0.3893,34,1.06213,32,0.94879,28,0.70334,27,0.69060,36,1.12166,3,-2.5240,12,-0.6057,14,-0.3186,1,-3.8844
ENSG00000164329,TENT2,20,-0.1285,26,0.24996,0,-5.3897,7,-1.7160,45,1.17034,19,-0.1921,15,-0.6062,15,-0.5604,27,0.34185,28,0.40080,18,-0.2759,21,-0.0203,42,1.03697
ENSG00000177034,MTX3,8,-1.8860,22,-0.3749,15,-0.9471,35,0.32657,37,0.37892,29,0.03278,47,0.78797,25,-0.1840,31,0.14336,50,0.88984,18,-0.7025,22,-0.3976,32,0.15351
ENSG00000113296,THBS4,3,-4.3326,156,1.39839,3,-4.4573,18,-1.9137,130,1.09053,123,0.99505,27,-1.3543,78,0.25570,73,0.14329,22,-1.6332,36,-0.9406,61,-0.1221,131,1.10468
ENSG00000164300,SERINC5,36,0.76550,44,1.11515,3,-2.6207,6,-1.9389,2,-3.2990,8,-1.5276,18,-0.2859,5,-2.2100,21,-0.0780,15,-0.5710,16,-0.5038,84,2.28958,28,0.39784
ENSG00000039319,ZFYVE16,23,-0.6513,45,0.39409,16,-1.1769,19,-0.9273,54,0.65675,40,0.20513,40,0.18861,25,-0.5317,21,-0.7813,35,-0.0327,18,-1.0004,87,1.46704,37,0.05323
ENSG00000249042,AC008771.1,0,-4.7629,11,-0.9875,0,-6.5755,22,-0.0185,34,0.70731,35,0.74058,45,1.17180,28,0.36821,22,0.01101,28,0.39423,24,0.16100,13,-0.7719,21,-0.0476
ENSG00000189127,ANKRD34B,0,-7.9208,4,-2.9200,20,-0.7036,11,-1.5266,28,-0.1660,167,3.01982,80,1.52693,39,0.32030,23,-0.4660,3,-3.2658,6,-2.4167,9,-1.7620,19,-0.7625
ENSG00000228716,DHFR,18,-0.2553,17,-0.3554,31,0.58130,22,0.02885,11,-0.9350,22,0.01512,27,0.33493,6,-1.7280,15,-0.5382,25,0.26297,36,0.81609,18,-0.2638,30,0.52786
ENSG00000113319,RASGRF2,3,-3.0497,4,-2.8707,10,-1.6334,21,-0.5385,53,0.90173,58,1.05175,58,1.04031,47,0.69842,49,0.77340,30,0.00928,15,-1.0469,29,-0.0393,13,-1.1976
ENSG00000145687,SSBP2,18,-2.6032,104,-0.0347,68,-0.6791,164,0.69298,113,0.10403,68,-0.6787,143,0.47034,112,0.08924,129,0.30685,140,0.44447,117,0.15900,46,-1.2590,155,0.60306
ENSG00000186468,RPS23,1488,0.79603,1092,0.29502,691,-0.4182,400,-1.2418,988,0.13671,699,-0.4007,619,-0.5871,666,-0.4735,1131,0.35106,1058,0.24405,1175,0.41223,918,0.02055,847,-0.1041
ENSG00000174695,TMEM167A,52,-0.7640,58,-0.5856,107,0.34461,133,0.70312,118,0.49811,58,-0.6016,106,0.33182,55,-0.6719,84,-0.0312,107,0.35538,92,0.10380,55,-0.6757,89,0.06058
ENSG00000038427,VCAN,106,2.89726,0,-5.2411,1,-4.1343,2,-3.1010,8,-1.3909,9,-1.3073,11,-0.9894,3,-2.7224,12,-0.7785,0,-5.1528,27,0.39889,68,1.96642,25,0.26418
ENSG00000164176,EDIL3,101,-0.9018,47,-2.0210,32,-2.5727,122,-0.6123,160,-0.1934,402,1.29492,245,0.47024,192,0.08295,117,-0.6771,190,0.06916,146,-0.3353,542,1.83485,67,-1.5145
ENSG00000127184,COX7C,622,-0.8584,959,-0.1973,1382,0.37709,1067,-0.0313,995,-0.1398,859,-0.3662,1157,0.09537,1363,0.35385,999,-0.1340,1510,0.51928,1389,0.38499,800,-0.4768,1052,-0.0540
ENSG00000145715,RASA1,4,-3.2203,33,-0.0590,17,-1.0554,50,0.59982,49,0.55770,51,0.62597,61,0.93330,10,-1.7769,52,0.65003,28,-0.2820,39,0.22129,15,-1.2754,36,0.07204
