label	pval	fdr	signature	geneset	overlap	background	hits	spdomain_sex	clus_set
ASD	1	1	15	380	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	1	1	15	87	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	15	9	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	1	1	15	182	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	1	1	15	81	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	1	1	15	60	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	15	20	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	15	12	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	15	32	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	15	20	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	15	13	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	15	14	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	15	4	0	4128		X12_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.11	1	23	17	1	3231	ANXA5	X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.31	1	23	274	3	3231	DDX3X , HLA-A , HNRNPF	X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.37	1	23	65	1	3231	HLA-A	X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.55	1	23	538	4	3231	ATF4 , CTNNA1 , HLA-A , HLA-C	X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.72	1	23	175	1	3231	HLA-C	X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.74	1	23	359	2	3231	DDX3X , SLC2A1	X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.83	1	23	596	3	3231	ATF4 , HLA-C , ITPKB	X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.88	1	23	1588	9	3231	ANXA5 , ATF4 , CTNNA1 , DDX3X , HLA-A , MSN , PRR13 , SLC2A1 , SPP1	X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	1	1	23	77	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	23	7	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	1	1	23	148	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	1	1	23	62	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	1	1	23	47	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	23	9	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	23	23	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	23	10	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	23	12	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	23	10	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	23	4	0	3231		X5_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	0.044	0.83	64	3	1	4337	CLU	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.24	1	64	2079	34	4337	ACTN4 , APPBP2 , ARL2BP , C5orf49 , C6orf62 , CLU , DBN1 , DDX5 , ETFA , GTF2H5 , HSD17B12 , IFI27 , MAGT1 , MEGF10 , METTL9 , NT5C2 , PFN1 , PPDPF , PPP1R14B , PSMF1 , PTBP1 , RHOC , RNF145 , RWDD1 , S100A10 , SELENOK , SERPING1 , SH3BGRL3 , SIK3 , SIN3B , SLC38A10 , SLC44A2 , YAP1 , ZFAS1	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.26	1	64	471	9	4337	ETFA , GRIA1 , GTF2H5 , LONP1 , NT5C2 , PYCR2 , TUBB2B , VEGFA , YAP1	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.27	1	64	21	1	4337	TMEM50A	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.5	1	64	786	12	4337	ADCY2 , C5orf49 , C6orf62 , GRIA1 , METTL9 , NT5C2 , PNRC2 , PPP1R14B , S100A10 , SERPING1 , VEGFA , ZFAS1	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.51	1	64	386	6	4337	ACTN4 , GRIA1 , HNRNPF , MEGF10 , SIN3B , SLC38A10	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.53	1	64	668	10	4337	CLU , DBN1 , FZD3 , GRIA1 , MEGF10 , METTL9 , NT5C2 , PPP1R14B , RNF145 , SERPING1	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.62	1	64	65	1	4337	SERPING1	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.63	1	64	216	3	4337	CLU , ETFA , VEGFA	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.69	1	64	78	1	4337	CASC4	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.77	1	64	97	1	4337	ADCY2	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.78	1	64	102	1	4337	SERPING1	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.94	1	64	189	1	4337	TMEM50A	X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	64	10	0	4337		X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	64	9	0	4337		X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	64	32	0	4337		X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	64	17	0	4337		X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	64	17	0	4337		X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	64	13	0	4337		X4_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.027	0.21	15	554	6	3332	AQP4 , GFAP , GNAS , NEFL , SST , VSNL1	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.034	0.21	15	163	3	3332	GFAP , GNAS , VSNL1	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.034	0.21	15	66	2	3332	AQP4 , PAM	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	0.044	0.21	15	10	1	3332	PAM	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	0.066	0.25	15	15	1	3332	PAM	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.1	0.32	15	1561	10	3332	BASP1 , GNAS , NEFL , NEFM , PAM , SERPINE2 , SPARC , STMN2 , TUBA1B , TUBB2A	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.12	0.32	15	601	5	3332	AQP4 , GFAP , NEFL , NEFM , SST	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.25	0.58	15	62	1	3332	GFAP	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.28	0.58	15	409	3	3332	GFAP , GNAS , TUBB2A	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.45	0.85	15	332	2	3332	GFAP , GNAS	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	1	1	15	94	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	15	7	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	1	1	15	141	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	1	1	15	48	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	15	15	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	15	9	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	15	27	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	15	11	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	15	2	0	3332		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.036	0.69	39	662	12	3676	ANXA7 , B3GAT1 , CFL1 , HACD2 , HSPE1 , RBX1 , S100B , SELENOP , STAT2 , TCTA , TSPAN31 , VDAC2	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.079	0.75	39	1803	24	3676	ANXA7 , ATG3 , B3GAT1 , BTF3 , BZW1 , CFL1 , CRTC3 , CYB5R3 , EIF1 , ERH , EWSR1 , GNG7 , HSPE1 , KLK6 , PLPP1 , POLR2I , PPDPF , RBX1 , SEC22B , SIRT2 , TCTA , TMEM59 , VDAC2 , WASHC5	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.25	1	39	571	8	3676	ACTB , ANXA7 , B3GAT1 , CFL1 , GNG7 , HSPE1 , LSM2 , S100B	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	0.28	1	39	31	1	3676	TCTA	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.45	1	39	56	1	3676	TCTA	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.52	1	39	161	2	3676	ANXA7 , TCTA	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.59	1	39	82	1	3676	ANXA7	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.83	1	39	410	3	3676	ACTB , CYB5R3 , HEXA	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.97	1	39	305	1	3676	ACTB	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	1	1	39	198	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	1	1	39	85	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	39	8	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	1	1	39	67	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	39	17	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	39	9	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	39	15	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	39	12	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	39	11	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	39	4	0	3676		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.12	1	104	199	8	4147	CD9 , CDK2AP1 , GNAI2 , LMBRD1 , PLSCR4 , RASSF4 , SPARCL1 , TMBIM6	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	0.3	1	104	14	1	4147	DDAH2	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.39	1	104	90	3	4147	ACO2 , AQP4 , SPARCL1	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.4	1	104	20	1	4147	CYBRD1	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.46	1	104	216	6	4147	DDAH2 , MAOB , SLC16A9 , SRA1 , TRIP6 , TSC22D4	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.5	1	104	67	2	4147	MAOB , MPDZ	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.64	1	104	756	18	4147	ACO2 , AGT , APLNR , AQP4 , CDK2AP1 , CYBRD1 , DDAH2 , GNAI2 , ITGA6 , MAOB , MPDZ , S100A10 , S100B , SEMA3B , SEPTIN2 , SRA1 , ST6GAL1 , TSR3	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.68	1	104	650	15	4147	ACO2 , ALDH7A1 , AQP4 , CDK2AP1 , CXXC5 , DDAH2 , DDR1 , FEZ1 , FMN2 , LIFR , MAOB , PLSCR4 , PTPRZ1 , S100B , SRA1	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.77	1	104	2045	48	4147	ACO2 , ALDH6A1 , ALDH9A1 , ANXA2 , APLNR , APPL2 , AZIN1 , B2M , CPE , CTSL , CXXC5 , CYBRD1 , DBI , DDAH2 , DDR1 , DDX3X , DNER , DPY19L3 , FAM167A , FEZ1 , GNAI2 , HADH , HOMER3 , JPX , LAMP2 , LIX1 , LMBRD1 , LRIG1 , MYL12A , NIPSNAP3A , PFKFB2 , PLSCR4 , RASSF4 , S100A10 , S100A11 , SBF2 , SERPINB6 , SERPINE2 , SLC6A8 , SORBS1 , SRA1 , SSPN , TJP2 , TMBIM6 , TSC22D4 , USF2 , VCAN , WDR1	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.78	1	104	60	1	4147	GNAI2	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.92	1	104	98	1	4147	ADD3	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.95	1	104	459	7	4147	ACO2 , ALDH7A1 , DDX3X , FLNA , FMN2 , HADH , SLC6A8	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.95	1	104	356	5	4147	DDX3X , DNER , MAOB , SLC6A8 , SPARCL1	X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	104	9	0	4147		X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	104	12	0	4147		X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	104	31	0	4147		X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	104	18	0	4147		X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	104	15	0	4147		X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	104	4	0	4147		X10_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.48	1	1	2382	1	5003	PLPP1	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	1	1	1	716	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	1	1	1	875	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	1	1	1	259	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	1	1	1	547	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	1	1	1	387	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	1	1	1	116	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	1	1	1	111	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	1	9	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	1	1	1	223	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	1	1	1	76	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	1	1	1	75	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	1	23	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	1	9	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	1	31	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	1	18	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	1	16	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	1	11	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	1	4	0	5003		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.28	1	10	3055	6	6644	IFI27 , MRPL18 , NSUN5 , SARS , SNHG32 , TRMT112	X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.39	1	10	324	1	6644	NT5DC3	X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.46	1	10	1006	2	6644	NT5DC3 , SNHG32	X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.87	1	10	1209	1	6644	TRMT112	X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	1	1	10	763	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	1	1	10	590	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	1	1	10	160	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	1	1	10	151	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	10	17	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	1	1	10	300	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	1	1	10	115	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	1	1	10	101	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	10	31	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	10	18	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	10	49	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	10	27	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	10	25	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	10	17	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	10	4	0	6644		X6_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.025	0.48	51	22	2	4512	ANXA5 , COMT	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.087	0.62	51	210	5	4512	CDK2AP1 , COMT , GPR108 , PNPLA2 , VWA1	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	0.097	0.62	51	9	1	4512	COMT	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	0.19	0.88	51	18	1	4512	SRSF7	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.24	0.92	51	222	4	4512	BRD2 , RNF5 , TNFRSF21 , TSC22D4	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.51	1	51	2179	25	4512	ACSL1 , ANXA5 , AQP1 , BNIP3L , BRD2 , CYBC1 , DDR1 , DNER , DOHH , FNTA , ILVBL , MRPL18 , NPC1 , PLPP1 , PNPLA2 , RALGDS , RBBP4 , RNF5 , RPS12 , SERINC5 , SETD7 , TANC1 , TMEM59 , TNFRSF21 , TSC22D4	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.6	1	51	80	1	4512	COMT	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.69	1	51	697	7	4512	BNIP3L , BRD2 , CDK2AP1 , COMT , DDR1 , FAHD2B , RNF5	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.71	1	51	107	1	4512	RNF181	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.72	1	51	110	1	4512	FAHD2B	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.84	1	51	812	7	4512	AQP1 , CDK2AP1 , COMT , FAHD2B , NPC1 , RNF181 , SERINC5	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.98	1	51	501	2	4512	NPC1 , RALGDS	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.99	1	51	367	1	4512	DNER	X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	1	1	51	63	0	4512		X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	51	12	0	4512		X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	51	37	0	4512		X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	51	17	0	4512		X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	51	13	0	4512		X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	51	4	0	4512		X1_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	0.16	1	64	25	1	9518	FLOT1	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.22	1	64	36	1	9518	EIF3B	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.27	1	64	4175	31	9518	ABCB6 , ANAPC11 , ARHGAP18 , ATP6V1F , AXIN2 , C11orf1 , CCDC57 , CSTB , CTSL , DBI , DCTN6 , EIF3B , FKBP8 , FLOT1 , GLRX , HSD17B7 , NDUFA6 , NDUFB3 , NIPSNAP3A , NPRL3 , NSUN5 , PCBD1 , PHF1 , POLR2L , RPL26L1 , SBF1 , SGSM3 , SLC25A39 , SULF2 , TSPAN17 , TSR1	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.35	1	64	1419	11	9518	ABCB6 , ARHGAP18 , FLII , FLOT1 , IFT172 , PHF1 , PPM1J , RFX5 , SGSM3 , SMDT1 , TSR1	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.35	1	64	444	4	9518	CSTB , DCAF13 , PPM1J , SBF1	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.4	1	64	204	2	9518	FKBP8 , TSPAN17	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.49	1	64	242	2	9518	RFX5 , SMS	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.7	1	64	1660	10	9518	ARHGAP18 , C11orf1 , EIF3B , FLOT1 , GRHPR , KYAT3 , MTRR , NDUFA6 , SGSM3 , SULF2	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.71	1	64	1038	6	9518	CSTB , IFT172 , MTRR , NDUFA6 , PCBD1 , SMS	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.77	1	64	768	4	9518	SBF1 , SGSM3 , SLC25A39 , TSPAN17	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.95	1	64	439	1	9518	SLC25A39	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	64	18	0	9518		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	1	1	64	160	0	9518		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	1	1	64	130	0	9518		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	64	24	0	9518		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	64	64	0	9518		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	64	40	0	9518		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	64	33	0	9518		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	64	6	0	9518		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.23	1	37	250	2	10204	C1orf54 , TARS2	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.24	1	37	472	3	10204	MVP , TARS2 , VWA1	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.36	1	37	1084	5	10204	COL18A1 , KDM5C , MDH2 , SHANK3 , TRH	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.39	1	37	134	1	10204	MDH2	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.46	1	37	167	1	10204	TRH	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.47	1	37	1501	6	10204	C1orf54 , MVP , SHANK3 , SNHG3 , SP1 , TARS2	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.54	1	37	212	1	10204	COL18A1	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.57	1	37	811	3	10204	KDM5C , MYH9 , SHANK3	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.69	1	37	4412	15	10204	ANXA2 , C1orf54 , CDKN2AIP , CKS1B , COL18A1 , GYPC , IFI27 , MDH2 , MVP , MYH9 , PPDPF , PPP1R3E , SPI1 , TAGLN , VDAC2	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.8	1	37	1790	5	10204	MDH2 , MVP , SPI1 , TRH , VDAC2	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.84	1	37	486	1	10204	SPI1	X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	37	20	0	10204		X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	37	39	0	10204		X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	37	27	0	10204		X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	37	65	0	10204		X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	37	44	0	10204		X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	37	33	0	10204		X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	37	26	0	10204		X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	37	6	0	10204		X8_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	0.094	1	41	25	1	10448	SULT1A1	X15_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.15	1	41	173	2	10448	CCK , ECHS1	X15_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.51	1	41	4487	18	10448	ACYP2 , CAPN5 , COPG1 , CSTB , ECHS1 , FGFR1OP2 , IFI27 , JPX , LTO1 , OAZ1 , S100A11 , SAP30 , STS , SULT1A1 , TMEM18 , TRMT112 , WASHC3 , YAE1	X15_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
