label	pval	fdr	signature	geneset	overlap	background	hits	spdomain_sex	clus_set
MDD	1	1	579	1572	81	8388	ABHD14A , ACP1 , ADCYAP1 , ADO , ARL3 , ATP5MC3 , AVP , BANF1 , BCHE , C1GALT1 , CALM2 , COMT , COX6A1 , COX7A2 , COX8A , DECR1 , DHRS7 , EEF1B2 , FAU , GDE1 , GPN1 , GRHPR , GTF3C6 , HACE1 , HIBADH , HSPE1 , HYAL2 , ITGAE , JKAMP , KYAT3 , LGALS3 , MRPL33 , NACA , NDUFA2 , NDUFA6 , NDUFC1 , NDUFS5 , NELL1 , NPM1 , NTNG1 , NUDT7 , OPRM1 , OXT , PACRG , PARK7 , PFDN5 , PGS1 , PIK3C2A , POP5 , PPIA , PPTC7 , RANBP1 , RBX1 , RMND1 , RPL23A , RPL4 , RPL41 , S100A10 , SCRN3 , SGCE , SLC25A33 , SLC6A1 , SNAPC5 , SOD1 , SRP19 , STMN1 , TAC1 , TIMM10 , TLE1 , TMA7 , TMEM256 , TMEM258 , TOMM5 , TPGS2 , TRMT112 , TXNDC9 , UNC50 , UQCC2 , USP19 , VDAC2 , WDR17	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	1	1	579	982	44	8388	ALS2 , ARL3 , ASAH1 , BBS5 , BOLA3 , C1QBP , CA2 , COX16 , CSTB , DDOST , DDX3X , DNAJC12 , EEF1B2 , EIF3F , ERCC1 , ETHE1 , GTF2H5 , HACE1 , KDM3B , METTL23 , METTL5 , MRPS22 , NDUFA6 , NDUFS4 , NFU1 , NPM1 , PCBD1 , PCCB , PLPBP , PTRH2 , PTRHD1 , PTS , RAC3 , RMND1 , RPL10 , RPL26 , RPS23 , SHANK3 , SLC4A10 , SLC6A1 , TSPAN7 , UBE2A , UQCRB , UQCRQ	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	1	1	579	751	21	8388	CA2 , DDX3X , FABP5 , GNAI1 , ILF2 , KDM3B , LRRTM3 , MDH1 , NDUFA5 , NTNG1 , OXT , PCCB , PCDH11X , REEP3 , RHEB , RPL10 , SHANK3 , SLC4A10 , SLC6A1 , SOD1 , TSPAN7	X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	579	24	0	8388		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	579	27	0	8388		X3_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	0.25	1	429	8	1	12266	CCDC25	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	0.28	1	429	30	2	12266	ARHGAP27 , SULT1A1	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.3	1	429	208	9	12266	ARNTL2 , CARTPT , CDH11 , CRHBP , GGH , NKAIN2 , NPY2R , PCDH10 , PTK2B	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.38	1	429	1758	64	12266	ABCC8 , ADCYAP1 , AMACR , APOL4 , ARHGAP27 , AVP , B3GAT2 , BLOC1S1 , BRINP2 , BTBD1 , C12orf76 , CERS5 , COMMD5 , COX8A , CYB561D2 , CYP2D6 , DIRAS1 , DNAJC19 , ELP5 , FABP7 , FAM216A , FLII , FMN2 , FRMD5 , FUT8 , GRIA1 , GRIN2D , HLA-A , HLA-C , HMGN4 , HSPE1 , IFT172 , KCNIP2 , LPCAT4 , LPL , MFAP4 , MUSTN1 , NCAPD3 , NME5 , NRN1 , NT5DC3 , PLCH2 , PLCL1 , PLK2 , PPIA , PPP4C , PRR3 , PTGER3 , PTK2B , RCBTB1 , RIPPLY2 , RNF5 , SHANK3 , SLC17A6 , SLC26A8 , SMDT1 , SOCS2 , SPA17 , SRP14 , STX1A , TDRD9 , TFR2 , VPS37A , ZNF738	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.56	1	429	2111	73	12266	A2M , ADCYAP1 , AVP , B3GALT4 , BRINP2 , C1orf53 , CARTPT , CCZ1B , CDH4 , COX6A1 , COX8A , CRHBP , CYB561D2 , CYP2D6 , DEAF1 , GGH , GRIA1 , HLA-C , HMGN4 , HSPE1 , IFI44 , ISLR , KCNIP2 , KCNK2 , KPNB1 , KYAT3 , L3MBTL3 , LGI1 , LHX9 , LPL , LRRC3B , MBLAC2 , MCEE , MGP , MICALL2 , MRPL34 , MTRR , MUSTN1 , MYC , NDUFA4L2 , NDUFA6 , NELL1 , NR2F1 , PCDH10 , PDE7A , PHYHIPL , PLCL1 , PPIA , PPP4C , PRKCI , PRPH2 , RBM34 , RCBTB1 , RCCD1 , RCE1 , RMND1 , RPL23A , S100A10 , SLC17A6 , SMARCA4 , SPCS3 , STK32A , SULF2 , TANGO2 , TCTEX1D1 , TDRD9 , TNFAIP8L3 , TOMM5 , TRAPPC1 , UNC50 , USP3-AS1 , WDR17 , WDSUB1	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	0.57	1	429	54	2	12266	ARHGAP27 , CARTPT	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	0.69	1	429	33	1	12266	ARHGAP27	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	0.74	1	429	38	1	12266	NR2F1	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.78	1	429	252	7	12266	DEAF1 , HLA-A , MAN1C1 , MFSD12 , MRPL39 , MUSTN1 , ZNF23	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.8	1	429	578	17	12266	ABCC8 , AKAP1 , ARHGAP27 , COMMD5 , CROCC , FUT8 , GCHFR , MAN1A1 , MRPL34 , NDUFA12 , NME5 , PTGER3 , RAB37 , SBF1 , TMEM132C , VIM , VWA1	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.82	1	429	587	17	12266	A2M , AGRN , CCDC25 , CYP2D6 , FAM106A , HLA-C , ITGB1BP1 , LACTB2 , NDUFAF6 , NT5DC3 , PPP4C , PTK2B , RNF5 , RPN1 , SLC25A39 , UBE2L3 , VASP	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.93	1	429	1203	34	12266	BOLA3 , CAMKMT , DDX3X , DEAF1 , ELOVL4 , FAM149B1 , FLNA , FMN2 , FUT8 , GALT , GNPTG , GRIA1 , GRIN2D , GSPT2 , HPRT1 , IFT172 , LAMB1 , MGP , MRPS22 , MTRR , NDUFA6 , NKX6-2 , NR2F1 , PCBD1 , PTRH2 , RMND1 , SCN1A , SHANK3 , SLC17A6 , SLC25A4 , SMARCA4 , SMS , TANGO2 , TSEN15	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.93	1	429	162	3	12266	C12orf76 , FAM216A , PPP4C	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	0.94	1	429	77	1	12266	B3GALT2	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.99	1	429	5126	157	12266	ABCE1 , ACTA2 , ACTN1 , ACYP2 , ADGRA1-AS1 , AKAP1 , ARHGAP27 , ARNTL2 , ARPC1A , ARPC1B , ATP6V1F , ATXN2L , B3GALT4 , BCCIP , BLOC1S1 , BOLA3 , CAMKMT , CANT1 , CARTPT , CC2D1B , CCDC25 , CD47 , CDKN2AIPNL , CEP19 , CERS5 , CLYBL , COMMD8 , COPG1 , COX6A1 , COX7B , COX8A , CREG1 , CRIP1 , CROCC , CSNK1G2 , CYB561D2 , CYP1B1 , CYP26B1 , DBI , DCTN6 , DDX3X , DIRAS1 , EIF3H , ELOVL4 , ELOVL6 , ELP5 , EPHA4 , EWSR1 , FAM149B1 , FAM216A , FAM43A , FUT8 , GNPTG , GSPT2 , HLA-A , HMGN4 , HSPE1 , INSYN1 , IPO4 , ISLR , ITGB1BP1 , JPX , KCNIP2 , KPNB1 , L3MBTL3 , LAMP5 , LMAN2 , LPL , LRRC55 , MAN1A1 , MBLAC2 , MGP , MGST3 , MRAP2 , MRPL17 , MRPL34 , MRPL39 , MRPS5 , MUSTN1 , MXD4 , NCAPD3 , NDUFA4 , NDUFA6 , NDUFB3 , NELL2 , NKAIN2 , NME5 , NOB1 , NPIPB15 , NPRL3 , NR2F1 , NRN1 , NRP1 , NSMCE1 , OGG1 , OSTF1 , PANK4 , PCBD1 , PDE7A , PHKG2 , PLCL1 , PPP4C , PRDM8 , PRKCI , PRPH2 , PTK2B , PTP4A3 , PTPRG , PTRH2 , RAB37 , RAMP2 , RCE1 , RESP18 , RND2 , RNF5 , RPGR , RPL27 , RPN1 , RUNDC1 , S100A10 , SAP30 , SBF1 , SCPEP1 , SERPINF1 , SH3BGRL3 , SKAP2 , SLC25A39 , SLC35B1 , SOCS2 , SPCS3 , SRP14 , STX2 , SULF2 , SULT1A1 , SYT3 , TAF1D , TAGLN , TANGO2 , TDRD9 , TFR2 , TM9SF3 , TMEM14B , TMEM160 , TMEM59 , TSTA3 , UBA1 , UBE2L3 , UNC50 , USP3-AS1 , VASP , VCPKMT , VIM , XIST , ZDHHC12 , ZDHHC16 , ZNF23 , ZNF738	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.99	1	429	913	20	12266	ABCE1 , ARHGAP27 , CDH11 , DDX3X , DEAF1 , GRIA1 , HLA-A , LAMB1 , LRRTM3 , NR2F1 , PCDH10 , SBF1 , SCN1A , SHANK3 , SLC25A39 , SLC35B1 , SLC7A3 , SMARCA4 , STX1A , TMCO3	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.99	1	429	311	5	12266	BTBD1 , CD47 , COMMD5 , MUSTN1 , SMS	X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	429	26	0	12266		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	429	44	0	12266		X20_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.029	0.28	327	171	11	9725	CDH11 , COMT , CTNNA2 , FN1 , GGH , MOG , PCDH10 , SPG21 , TAC1 , TRH , VWF	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.038	0.28	327	38	4	9725	ANXA5 , COMT , TAC1 , TMEM50A	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.044	0.28	327	469	23	9725	AGRN , ATP5MF , CLIC1 , CST3 , FAM106A , ITGB1BP1 , KBTBD4 , LACTB2 , NDUFA2 , PILRB , PYDC1 , RNF5 , RPL17 , RPL4 , RPN1 , RPS18 , SNX1 , TMBIM4 , TMEM126B , TMEM223 , TNXB , TSPAN14 , ZYX	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.49	1	327	255	9	9725	ARPC3 , BTBD1 , CLIC1 , MUSTN1 , NDUFA2 , NPW , SPCS1 , TMEM258 , UQCR10	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.49	1	327	461	16	9725	ABCC8 , ADAM9 , BLOC1S2 , CA2 , COMT , CSTB , GPR108 , GSDME , NDUFA12 , RBL2 , STS , TCF12 , TMEM50A , VIM , VWA1 , VWF	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	0.51	1	327	21	1	9725	COMT	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	0.58	1	327	25	1	9725	SULT1A1	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.59	1	327	1490	49	9725	ABCC8 , ACP1 , ADCYAP1 , AIG1 , AMACR , ARPC3 , ATP5MC2 , AVP , BLOC1S1 , BLOC1S2 , BTBD1 , CLIC1 , COMT , COX8A , CTNNA2 , ELAC2 , FEZ1 , GPN3 , GSDME , GSN , GTPBP2 , HSPE1 , JKAMP , LPCAT4 , MAIP1 , MOG , MUSTN1 , NDUFA2 , OAZ1 , PPIA , PRKD1 , PSMD6 , RCBTB1 , RGS5 , RIPPLY2 , RNF5 , RPL10 , RPL12 , SERF2 , SHANK3 , SMDT1 , SPCS1 , SRP14 , TAC1 , TMSB10 , TNXB , TPRKB , TPT1 , UCP2	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.71	1	327	210	6	9725	LRFN5 , MRPL39 , MUSTN1 , PSMD6 , RBL2 , SPCS1	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	0.79	1	327	46	1	9725	CTNNA2	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.83	1	327	4345	138	9725	ABHD3 , ACP1 , ACTA2 , ACYP2 , ADAM9 , ADIPOR1 , ANXA5 , APOO , APTR , ARPC1A , ARPC3 , ATP5MF , ATXN2L , BEST1 , BLOC1S1 , BLVRB , BOLA3 , BTF3 , CA2 , CAMKMT , CLDN10 , CLIC1 , COX6A1 , COX6C , COX7B , COX8A , CRTAC1 , CST3 , CSTB , CYB5A , DBI , DCTN6 , DDX3X , DIMT1 , DPM1 , EWSR1 , FEZ1 , FLT1 , FRS3 , GNG11 , GPN3 , GSDME , GSN , HSPE1 , IFI27 , IFNGR1 , INSYN1 , ISCU , ITGB1BP1 , ITM2B , JKAMP , JPX , KBTBD4 , LRFN5 , MAIP1 , MDH2 , MGST3 , MPC1 , MPV17L2 , MRPL17 , MRPL39 , MRPS15 , MUSTN1 , MYL6 , NANS , NDUFA2 , NDUFA4 , NDUFB3 , NDUFS4 , OAZ1 , PEX7 , PFDN5 , PFN1 , PILRB , PLAC9 , POLR2I , PROS1 , PSMA7 , PSMD6 , PTRH2 , PTRHD1 , PYDC1 , RAC3 , RAMP2 , RBL2 , RNF5 , RPL12 , RPL17 , RPL18A , RPL23 , RPL26 , RPL27 , RPL30 , RPN1 , RPS15A , RPS18 , RPS3A , S100A10 , S100A11 , SELENOK , SERF2 , SERINC5 , SF3B3 , SF3B6 , SH3BGRL3 , SLC2A1 , SMOX , SNX1 , SOD1 , SPCS1 , SRP14 , SRXN1 , STS , SULT1A1 , SVBP , TAGLN , TANC1 , TCF12 , TM2D1 , TMBIM4 , TMEM126B , TMEM256 , TMEM258 , TMEM59 , TNC , TNXB , TPRKB , TPT1 , UCP2 , UQCRC2 , VDAC2 , VIM , VPS11 , WLS , XIST , ZBTB16 , ZC3H7A , ZFPL1	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.84	1	327	136	3	9725	ARPC3 , GPN3 , MDH2	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.85	1	327	1745	52	9725	ACP1 , ADCYAP1 , AIG1 , ATG7 , AVP , BANF1 , BEST1 , CCZ1B , CDK4 , CLIC1 , COMT , COX6A1 , COX8A , CTNNA2 , DECR1 , DHRS7 , DIMT1 , GGH , HSPE1 , ITGAE , JKAMP , KBTBD4 , KYAT3 , LRFN5 , LRRC3B , MDH2 , MUSTN1 , NDUFA2 , NDUFS5 , PCDH10 , PFDN5 , POP5 , PPIA , RCBTB1 , RPF2 , RPL23A , RPL4 , S100A10 , SERINC5 , SNX1 , SOD1 , SPG21 , ST6GAL1 , TAC1 , TMEM256 , TMEM258 , TOMM5 , TRH , VDAC2 , ZBTB16 , ZFPL1 , ZNF608	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.96	1	327	1067	27	9725	BOLA3 , CA2 , CAMKMT , CLN5 , CSTB , CTNNA2 , DDX3X , DPM1 , ELAC2 , FKRP , GTPBP2 , MDH2 , NANS , NDUFA8 , NDUFS4 , PEX7 , PRKD1 , PTRH2 , PTRHD1 , PYCR2 , RAC3 , RPL10 , RPL26 , SHANK3 , SLC2A1 , TRH , TSEN15	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	1	1	327	802	13	9725	CA2 , CDH11 , CTNNA2 , DDX3X , LRFN5 , PCDH10 , PEX7 , PRKD1 , PSMD6 , RPL10 , SHANK3 , SOD1 , ZBTB16	X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	327	29	0	9725		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	327	68	0	9725		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	327	35	0	9725		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	327	6	0	9725		X2_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	0.24	1	92	17	1	5823	SULT1A1	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.45	1	92	2718	44	5823	ABCA5 , ATP5F1C , ATP5PB , ATXN2L , B2M , BAZ1B , C1QBP , CDKN2AIPNL , CETN2 , COMMD8 , COX6A1 , COX6C , COX8A , CREG1 , CRIM1 , CST3 , DCTN6 , DDHD2 , ELOVL5 , GALC , HINT1 , HSPE1 , ITM2B , KCTD13 , LAPTM4A , MGST3 , NAA10 , NDUFA3 , NDUFB3 , NEK7 , PCBD1 , PPT1 , RPL41 , RPS18 , RSL24D1 , RSRC2 , S100A10 , SH3BGRL , SSR3 , SUCLA2 , SULT1A1 , TMEM70 , VPS51 , XIST	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.48	1	92	289	5	5823	ATP5F1C , CST3 , HLA-C , KCTD13 , RPS18	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.55	1	92	1081	17	5823	ABCA5 , COX6A1 , COX8A , DDHD2 , GABBR2 , HLA-C , HSPE1 , NACA , NEK7 , PPIA , RPL23A , RPL41 , RSRC2 , S100A10 , SRD5A1 , TOMM5 , VPS51	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.65	1	92	683	10	5823	C1QBP , DDHD2 , GABBR2 , GALC , GATM , METTL5 , NAA10 , PCBD1 , PPT1 , TMEM70	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	0.7	1	92	508	7	5823	DDHD2 , GABBR2 , GATM , KCTD13 , P4HA2 , SCP2 , SPARCL1	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.8	1	92	267	3	5823	BLOC1S2 , SPARCL1 , VPS26A	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.81	1	92	925	12	5823	BLOC1S2 , COX8A , DDHD2 , GABBR2 , HINT1 , HLA-C , HSPE1 , KCTD13 , PPIA , RSRC2 , SMDT1 , TMSB10	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.83	1	92	110	1	5823	SRD5A1	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.86	1	92	124	1	5823	SPARCL1	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.9	1	92	144	1	5823	DDHD2	X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	1	1	92	17	0	5823		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	1	1	92	84	0	5823		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	1	1	92	29	0	5823		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	92	13	0	5823		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	1	1	92	45	0	5823		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	1	1	92	27	0	5823		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	1	1	92	21	0	5823		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	92	4	0	5823		X19_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.0024	0.045	213	28	5	6199	ANXA5 , COMT , CYBRD1 , PITRM1 , RPL27A	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.12	0.87	213	288	14	6199	CA2 , CD9 , CDK2AP1 , CLDN5 , COMT , GNAI2 , PLSCR4 , PPP1R14A , RPLP2 , RPS20 , SEMA6D , TCF12 , VIM , VWF	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.14	0.87	213	125	7	6199	CDH11 , COMT , FN1 , OXT , SGCE , TRH , VWF	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.37	1	213	308	12	6199	AMFR , APOC2 , ATP5MF , ETFA , FIS1 , HLA-C , HLA-DPA1 , PACS2 , RPL17 , RPL4 , RPS18 , TAPBP	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	0.41	1	213	15	1	6199	COMT	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.55	1	213	143	5	6199	HLA-A , RAB31 , SEMA6D , SERPING1 , TAPBP	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
TS	0.57	1	213	24	1	6199	PFKM	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OUD	0.64	1	213	95	3	6199	GNAI2 , SERPING1 , SPATS2L	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
GAD	0.64	1	213	29	1	6199	OXT	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
SCZ	0.69	1	213	994	32	6199	AVP , BLOC1S1 , BTBD1 , CDK2AP1 , CLDN5 , CNP , COMT , COX8A , CTNNA1 , DEF8 , FEZ1 , FGFR2 , HLA-A , HLA-C , HLA-DPA1 , HLA-E , HSPE1 , NRN1 , OXT , PLSCR4 , PREX1 , RPL10 , RPL12 , S100B , SDHA , SEMA6D , SERF2 , SERPING1 , SOX2-OT , SPATS2L , TAPBP , TPT1	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	0.8	1	213	46	1	6199	CS	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BMI	0.9	1	213	2930	92	6199	ACSBG1 , ALDH6A1 , AMFR , ANGPTL4 , ANXA2 , ANXA5 , APOC2 , ATP5MF , B2M , BLOC1S1 , BNIP2 , C17orf49 , CA2 , CHPT1 , CLDN11 , COX6A1 , COX8A , CS , CTNNA1 , CTSL , CYBRD1 , DBI , DDX3X , DEF8 , DENND5A , DNAJB11 , ETFA , FEZ1 , FIS1 , FMC1 , FTL , GNAI2 , GPN1 , HLA-A , HLA-DPA1 , HLA-E , HSDL2 , HSPE1 , IFI27 , IFNGR1 , ISCU , ITGB1 , ITM2B , JPX , LGALS3BP , MAL , MGST3 , MPC1 , MPP1 , MYL12A , NDUFB3 , NPC1 , NRN1 , PFKM , PITRM1 , PLSCR4 , PREX1 , PRPF38A , PTP4A2 , RAB31 , RABGGTB , REEP3 , RGCC , RPL12 , RPL17 , RPL18A , RPL23 , RPL26 , RPL30 , RPS12 , RPS15A , RPS18 , RPS3A , S100A10 , S100A11 , SERF2 , SERPING1 , SKP1 , SNHG19 , SOX2-OT , SPP1 , SUN2 , TAPBP , TCF12 , TJP2 , TMEM59 , TPT1 , TYROBP , VIM , XIST , YBX1 , ZFAS1	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
MDD	0.91	1	213	1166	33	6199	AVP , CDK2AP1 , CNP , COMT , COX6A1 , COX8A , CYBRD1 , DEF8 , FGFR2 , FTL , GNAI2 , GPN1 , HLA-C , HLA-DPA1 , HSPE1 , LARP6 , NPC1 , OXT , PREX1 , RPL23A , RPL4 , S100A10 , S100B , SELENOP , SEMA6D , SERPING1 , SGCE , SPATS2L , ST6GAL1 , TAPBP , TRH , TSPAN31 , ZFAS1	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
NDD	0.97	1	213	732	17	6199	CA2 , CSF1R , DDX3X , DENND5A , ETFA , FGFR2 , GPSM2 , NPC1 , PACS2 , PITRM1 , RPL10 , RPL26 , RPS23 , SDHA , TRH , UQCRB , ZDHHC9	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.98	1	213	161	2	6199	BTBD1 , GPN1	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ASD	1	1	213	583	9	6199	CA2 , CDH11 , DDX3X , HLA-A , OXT , PACS2 , PREX1 , REEP3 , RPL10	X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
PTSD	1	1	213	17	0	6199		X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Lefthanded	1	1	213	18	0	6199		X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
CannabisUseDisorder	1	1	213	4	0	6199		X18_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Panic	0.051	0.97	567	24	6	4905	ANXA5 , COMT , CYBRD1 , FAR1 , RPL27A , TMEM50A	X17_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AUD	0.43	1	567	96	12	4905	ALDH1A1 , CAT , COMT , HLA-DRA , HMGB1 , MOBP , MOG , NKAIN2 , PAPSS1 , RFX4 , ST18 , TF	X17_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
ADHD	0.64	1	567	254	28	4905	ADAM9 , ADARB2 , BBX , CA2 , CD9 , CDK2AP1 , CNTNAP4 , COMT , ELOVL1 , FOLH1 , FUT8 , GNAI2 , LYPLAL1 , PACC1 , PLSCR4 , PPP1R14A , RPL8 , RPLP2 , RPS20 , RRAGD , SLC6A9 , TCF12 , TMEM125 , TMEM50A , TSPAN15 , VAMP3 , VIM , VWA1	X17_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
OCD	0.7	1	567	125	13	4905	CDC42EP1 , COL18A1 , CYFIP1 , LAMB2 , MAN1C1 , MFGE8 , PCBP4 , PEX5L , RAB31 , RAPGEF5 , RNF144A , RNF181 , UBE2G1	X17_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Cannabis	0.74	1	567	11	1	4905	COMT	X17_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
AD	0.88	1	567	273	26	4905	AIF1 , APOC2 , BACE1 , BRD2 , CD46 , CTSH , FCER1G , FOLH1 , HLA-DPB1 , HLA-DRA , HLA-DRB5 , IFIT2 , LDB3 , PDE1C , PTPMT1 , RNF5 , RPL17 , RPL4 , RPS18 , SLC16A9 , SNX1 , STX4 , TF , TMBIM4 , TNFRSF21 , TSC22D4	X17_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
BIP	0.94	1	567	129	10	4905	ADD3 , BTBD1 , CAPN3 , FAHD2B , MRPL43 , NDUFAF3 , NT5C , PTPMT1 , SEC11A , SLC48A1	X17_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
Anorexia	0.96	1	567	42	2	4905	LAMB2 , NDUFAF3	X17_FemUp	BSpace_k20_HARMONYlmbna_nnsvg10
