Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000154556,SORBS2,10,-1.9285,27,-0.4628,11,-1.8273,54,0.97420,54,0.57532,22,-0.8762,23,-0.7256,48,0.39788
ENSG00000145476,CYP4V2,11,-0.6644,29,0.76900,14,-0.3169,14,-0.5687,23,0.38839,21,0.29209,13,-0.4296,30,0.81468
ENSG00000083857,FAT1,40,0.21089,70,1.13132,20,-0.8170,16,-1.4536,34,-0.0439,33,-0.0562,59,0.84828,78,1.32408
ENSG00000109536,FRG1,25,-0.6394,14,-1.4749,26,-0.5415,40,0.15766,61,0.76344,47,0.39944,39,0.08127,28,-0.4687
ENSG00000164366,CCDC127,21,-0.5038,10,-1.5190,62,1.22416,37,0.57517,19,-0.6618,25,-0.2520,20,-0.5865,13,-1.1563
ENSG00000073578,SDHA,81,-0.3812,111,0.11636,140,0.48040,110,0.13727,78,-0.4405,98,-0.0928,108,0.06896,83,-0.3442
ENSG00000249915,PDCD6,103,-0.5772,144,-0.0579,168,0.18685,155,0.08174,126,-0.2632,187,0.39071,87,-0.8224,167,0.17180
ENSG00000221990,EXOC3-AS1,13,-0.6883,9,-1.2188,23,0.19481,18,-0.2327,14,-0.5494,36,1.08413,24,0.27923,15,-0.4353
ENSG00000180104,EXOC3,61,-0.0050,79,0.41761,49,-0.3329,68,0.27464,62,0.03044,58,-0.0834,35,-0.8239,48,-0.3667
ENSG00000225138,SLC9A3-AS1,7,-1.0965,22,0.61992,8,-0.9315,12,-0.4461,16,0.08483,22,0.70434,13,-0.1478,22,0.61117
ENSG00000171368,TPPP,64,-1.3804,28,-2.5523,97,-0.7607,226,0.95494,127,-0.3389,108,-0.6405,320,1.13543,81,-1.0277
ENSG00000028310,BRD9,23,-0.5456,55,0.80689,28,-0.2544,36,0.17905,31,-0.1154,25,-0.4426,44,0.44240,20,-0.7269
ENSG00000049656,CLPTM1L,56,-0.7860,49,-0.9829,76,-0.3263,128,0.82640,85,-0.1565,92,-0.0347,57,-0.7716,71,-0.4208
ENSG00000153395,LPCAT1,16,-1.8986,48,-0.2507,17,-1.7908,78,0.85487,77,0.49579,43,-0.4481,37,-0.6485,63,0.16311
ENSG00000171421,MRPL36,46,-0.1355,30,-0.7520,42,-0.2563,49,-0.0536,47,-0.0911,64,0.43634,49,-0.0466,63,0.35966
ENSG00000145494,NDUFS6,153,-0.3744,232,0.27033,166,-0.2527,200,0.04781,226,0.22971,206,0.08482,196,0.00137,159,-0.3159
ENSG00000164151,ICE1,19,-1.0928,48,0.31084,27,-0.5661,46,0.38687,28,-0.5164,42,0.12091,48,0.30783,26,-0.6008
ENSG00000133398,MED10,37,-1.3387,50,-0.8774,108,0.29233,109,0.50402,58,-0.6611,123,0.56863,27,-1.8022,89,-0.0096
ENSG00000215218,UBE2QL1,1,-6.4341,37,-1.7399,61,-1.0031,201,1.61125,170,0.58256,86,-0.5212,30,-2.0390,54,-1.1906
ENSG00000037474,NSUN2,6,-2.3176,53,1.02968,58,1.17969,21,-0.6146,18,-0.6500,37,0.50701,27,-0.0460,21,-0.4088
ENSG00000145545,SRD5A1,20,-0.9932,14,-1.4446,37,-0.0360,58,1.16879,37,-0.0221,31,-0.3588,24,-0.6957,10,-1.9044
ENSG00000112941,TENT4A,4,-2.5069,37,0.79097,8,-1.5528,29,0.61546,21,-0.1259,26,0.23399,16,-0.5208,12,-0.9717
ENSG00000078295,ADCY2,143,1.09551,29,-1.3723,144,1.10408,42,-1.1297,73,0.00263,69,-0.0751,54,-0.4677,154,1.21930
ENSG00000215217,C5orf49,3,-4.1007,48,-0.1112,29,-0.8872,47,-0.2054,29,-0.8623,43,-0.3034,19,-1.5147,223,2.55245
ENSG00000124275,MTRR,26,0.13836,42,0.94424,51,1.27008,14,-0.9894,25,0.11797,20,-0.2138,23,0.00623,23,-0.0325
ENSG00000247516,MIR4458HG,57,-0.1459,59,-0.0841,52,-0.2919,54,-0.3246,60,-0.0721,90,0.63168,53,-0.2524,83,0.44389
ENSG00000112902,SEMA5A,19,-1.4227,26,-1.0148,24,-1.0791,85,1.55161,58,0.23155,26,-1.0262,39,-0.4022,9,-2.4523
ENSG00000150756,ATPSCKMT,13,-0.5344,16,-0.2441,51,1.64032,16,-0.4083,20,0.06960,18,-0.1184,13,-0.5515,19,-0.0225
ENSG00000150753,CCT5,71,-1.5184,117,-0.7771,229,0.26423,262,0.78470,147,-0.4268,207,0.11186,113,-0.8288,122,-0.7086
ENSG00000164237,CMBL,58,0.94433,27,-0.2731,22,-0.5408,30,-0.1372,52,0.75932,24,-0.5018,10,-1.7082,50,0.68950
ENSG00000145495,MARCH6,101,-1.3690,198,-0.3511,134,-0.9436,288,0.35556,247,-0.0089,349,0.59415,178,-0.5155,241,-0.0474
ENSG00000112977,DAP,63,0.75705,103,1.59578,28,-0.5259,24,-0.9936,44,0.19423,32,-0.3074,26,-0.6290,59,0.64758
ENSG00000169862,CTNND2,168,0.18338,35,-2.1656,95,-0.6950,128,-0.3485,129,-0.2283,183,0.35329,253,0.83878,258,0.87418
ENSG00000038382,TRIO,39,-0.5564,84,0.63695,20,-1.5639,67,0.42468,45,-0.3273,68,0.32706,24,-1.2504,48,-0.2334
ENSG00000154122,ANKH,101,0.06634,58,-0.7934,74,-0.4138,107,0.22472,133,0.50145,106,0.15635,125,0.39651,25,-2.0252
ENSG00000173545,ZNF622,18,-1.0940,42,0.19283,45,0.28155,43,0.35433,41,0.13288,37,-0.0160,20,-0.9151,29,-0.3616
ENSG00000154153,RETREG1,21,-1.4787,55,-0.0095,10,-2.5828,70,0.57661,52,-0.1204,55,-0.0226,75,0.46904,52,-0.1043
ENSG00000145555,MYO10,70,0.56901,59,0.31352,26,-0.9459,29,-1.0776,37,-0.4033,36,-0.4989,95,1.07716,129,1.61543
ENSG00000176788,BASP1,49,-3.6398,178,-1.7660,366,-0.6893,909,1.32303,865,0.65619,393,-0.6221,254,-1.2344,405,-0.5337
ENSG00000145526,CDH18,0,-8.4290,8,-2.5225,14,-1.7332,70,1.24046,50,0.16882,61,0.52795,17,-1.4319,24,-0.9464
ENSG00000113361,CDH6,12,-0.3376,21,0.45340,19,0.33855,7,-1.6029,18,0.25488,32,1.32738,14,-0.1030,19,0.31591
ENSG00000113360,DROSHA,5,-2.7178,34,-0.0207,53,0.66472,39,0.28937,31,-0.1513,47,0.54420,18,-0.9647,18,-0.9436
ENSG00000082213,C5orf22,10,-0.9425,19,-0.0654,8,-1.3153,28,1.00178,24,0.32996,15,-0.3883,12,-0.6660,7,-1.4433
ENSG00000133401,PDZD2,34,0.10507,22,-0.5393,19,-0.7952,36,0.26885,43,0.46776,22,-0.6221,37,0.23919,37,0.23999
ENSG00000113384,GOLPH3,57,-0.0337,75,0.38812,13,-2.1910,67,0.34923,24,-1.3487,65,0.17439,61,0.08333,62,0.10294
ENSG00000150712,MTMR12,6,-1.7387,27,0.39929,0,-6.5092,29,0.89817,11,-0.8993,24,0.22187,22,0.07978,10,-1.0388
ENSG00000056097,ZFR,69,-0.6037,59,-0.8426,57,-0.8854,118,0.33653,118,0.22175,100,-0.0483,96,-0.0931,145,0.55070
ENSG00000113387,SUB1,168,-1.3306,277,-0.5831,361,-0.1774,502,0.54574,411,0.02315,483,0.30584,253,-0.7221,315,-0.3884
ENSG00000113407,TARS,17,-1.4580,80,0.95099,13,-1.8267,47,0.16987,20,-1.1870,53,0.33067,43,-0.0213,57,0.39468
ENSG00000242110,AMACR,4,-3.0148,32,0.12217,28,-0.1246,43,0.96911,24,-0.3275,28,-0.1179,12,-1.3305,18,-0.7401
ENSG00000113456,RAD1,17,-0.7251,36,0.41195,10,-1.4752,31,0.30109,33,0.29063,37,0.49918,10,-1.5499,23,-0.2991
ENSG00000113460,BRIX1,4,-2.3675,33,0.74774,13,-0.6700,21,0.06727,23,0.16183,30,0.63487,13,-0.7466,17,-0.3067
ENSG00000168724,DNAJC21,20,-0.7775,34,0.01243,0,-6.5736,37,0.22351,42,0.34019,32,-0.0740,42,0.35697,50,0.62961
ENSG00000113494,PRLR,1,-4.3318,16,-1.0411,18,-0.8992,46,0.95098,38,0.24312,44,0.53618,6,-2.3254,22,-0.5956
ENSG00000152582,SPEF2,3,-2.6686,23,0.44274,0,-5.0733,20,0.37368,13,-0.4930,15,-0.2345,5,-1.7957,51,1.77752
ENSG00000164187,LMBRD2,47,-0.5004,17,-1.9603,85,0.41633,84,0.65073,58,-0.1848,57,-0.2174,53,-0.3079,52,-0.3479
ENSG00000152620,NADK2,102,1.00894,27,-1.0445,22,-1.3716,50,-0.2092,57,0.06453,41,-0.4767,51,-0.0866,119,1.26614
ENSG00000079215,SLC1A3,149,-1.5987,552,0.39815,197,-1.1831,185,-1.6531,351,-0.3115,298,-0.6022,355,-0.2954,2455,3.23487
ENSG00000285967,NIPBL-DT,5,-2.0927,12,-0.9496,32,0.47397,27,0.30921,13,-0.8476,37,0.81829,20,-0.2335,14,-0.7862
ENSG00000164190,NIPBL,46,0.83469,45,0.80992,22,-0.2994,26,-0.1278,14,-1.0166,19,-0.5630,33,0.31378,26,-0.0848
ENSG00000197603,CPLANE1,11,-1.4051,23,-0.3625,1,-4.6341,35,0.43636,27,-0.1067,43,0.67485,18,-0.6856,38,0.43127
ENSG00000113594,LIFR,183,1.48025,49,-0.6243,35,-1.1279,41,-1.1982,53,-0.5238,54,-0.5368,140,1.02658,192,1.56676
ENSG00000164327,RICTOR,14,-0.7152,38,0.87257,4,-2.3237,21,-0.0689,24,0.12042,16,-0.5340,51,1.35341,17,-0.3998
ENSG00000113638,TTC33,1,-4.5944,23,-0.9005,12,-1.8613,59,0.86744,53,0.35056,44,0.07774,24,-0.8595,54,0.37761
ENSG00000132356,PRKAA1,19,-0.8174,54,0.83035,31,-0.0547,31,-0.0945,9,-1.8327,36,0.21073,34,0.10976,43,0.46406
ENSG00000145592,RPL37,1813,0.75612,1337,0.26439,652,-0.8416,839,-0.6451,1599,0.55110,1288,0.22572,1457,0.40236,1062,-0.0965
ENSG00000182836,PLCXD3,24,-1.0351,11,-2.1494,13,-1.8969,59,0.54729,48,0.02144,63,0.47025,58,0.31910,43,-0.1493
ENSG00000083720,OXCT1,21,-2.1691,77,-0.2414,36,-1.3795,139,1.21189,113,0.36157,57,-0.7509,62,-0.5638,54,-0.7933
ENSG00000205765,C5orf51,5,-1.7662,31,0.83768,0,-6.2774,17,-0.2189,23,0.32998,24,0.48421,16,-0.2351,32,0.87160
ENSG00000250722,SELENOP,490,2.09778,250,0.89665,19,-2.9513,31,-2.7610,22,-2.7928,50,-1.6684,670,2.75100,153,0.10654
ENSG00000172262,ZNF131,31,0.80675,18,-0.0878,0,-6.3497,21,0.27363,23,0.34869,19,0.05571,13,-0.5137,14,-0.4195
ENSG00000177453,NIM1K,4,-2.0596,14,-0.3178,0,-6.2317,24,0.93125,17,0.02947,19,0.17243,6,-1.5354,22,0.35772
ENSG00000112972,HMGCS1,294,-0.1918,196,-0.8093,325,-0.0370,305,-0.1979,219,-0.6441,296,-0.1942,283,-0.2492,889,1.63435
ENSG00000172239,PAIP1,33,-1.3222,86,0.13139,73,-0.1347,75,-0.1240,90,0.20231,114,0.64419,50,-0.7209,95,0.28503
ENSG00000248092,NNT-AS1,51,0.88808,13,-1.2052,23,-0.3480,23,-0.5558,27,-0.1400,42,0.64964,24,-0.2924,44,0.65184
ENSG00000112992,NNT,11,-1.9004,28,-0.6085,60,0.59360,42,0.04089,77,0.98246,46,0.16883,30,-0.4859,30,-0.4888
ENSG00000112996,MRPS30,33,0.00316,42,0.37395,44,0.44477,29,-0.2423,38,0.21694,33,0.00775,26,-0.3544,31,-0.0637
ENSG00000164588,HCN1,1,-4.6547,0,-5.2625,50,0.79242,45,1.03022,39,0.37195,37,0.34865,4,-2.8626,4,-2.9030
ENSG00000170571,EMB,35,0.99549,18,-0.0755,28,0.61083,18,-0.0965,15,-0.2938,26,0.57864,2,-3.3132,4,-2.2754
ENSG00000151883,PARP8,3,-2.8561,26,0.18577,12,-0.9262,26,0.35097,17,-0.4565,37,0.86394,16,-0.5366,17,-0.4832
ENSG00000016082,ISL1,0,-7.9572,17,-0.9247,1,-4.8021,28,-0.3455,29,-0.1386,100,2.29264,3,-3.4073,32,-0.0262
ENSG00000152684,PELO,20,-0.7273,37,0.20787,46,0.52311,33,0.02631,26,-0.3743,46,0.59565,24,-0.4695,15,-1.1711
ENSG00000164172,MOCS2,35,-1.2444,35,-1.2666,77,-0.0800,87,0.18960,86,0.09277,109,0.53482,80,-0.0133,81,0.00033
ENSG00000164258,NDUFS4,61,-0.9696,72,-0.7319,152,0.42776,119,0.06026,115,-0.0191,167,0.64268,92,-0.3643,88,-0.4318
ENSG00000178996,SNX18,34,0.88463,25,0.42139,0,-6.3882,11,-1.0417,5,-1.8711,18,-0.0793,54,1.70793,38,1.07451
ENSG00000067248,DHX29,13,-1.0997,24,-0.1471,6,-2.0565,30,0.23221,48,0.92728,32,0.31790,28,0.07254,16,-0.7418
ENSG00000039123,MTREX,38,-0.1885,49,0.22052,21,-1.0869,43,0.01036,72,0.83685,42,-0.0391,36,-0.2840,42,-0.0328
ENSG00000067113,PLPP1,110,0.92269,132,1.23840,52,-0.2555,49,-0.4988,31,-1.0262,34,-0.9759,76,0.33120,87,0.54717
ENSG00000134352,IL6ST,195,0.36175,399,1.55787,95,-0.7492,84,-1.2456,116,-0.4443,191,0.36071,135,-0.2161,276,0.92376
ENSG00000062194,GPBP1,32,-1.1983,60,-0.2479,58,-0.3034,76,0.15126,86,0.30165,78,0.15368,60,-0.2529,92,0.40993
ENSG00000145632,PLK2,8,-1.8159,21,-0.3353,28,0.08700,39,1.06218,8,-1.6789,16,-0.7731,21,-0.3566,29,0.15312
ENSG00000152932,RAB3C,11,-4.7897,52,-2.5979,249,-0.2636,443,1.12247,336,0.20513,341,0.25082,118,-1.3856,175,-0.7995
ENSG00000113448,PDE4D,13,-1.3815,131,2.34749,22,-0.6242,24,-0.6626,15,-1.1641,25,-0.4974,29,-0.2031,52,0.70216
ENSG00000164182,NDUFAF2,32,-1.0054,38,-0.7604,85,0.47514,66,0.13153,71,0.19865,82,0.46533,43,-0.5894,51,-0.3190
ENSG00000188725,SMIM15,42,0.39587,47,0.57557,2,-3.7415,39,0.48827,25,-0.3623,26,-0.3435,19,-0.8090,36,0.17069
ENSG00000130449,ZSWIM6,29,-0.3174,54,0.64566,0,-7.0874,38,0.15055,37,0.05878,23,-0.7175,41,0.18577,69,1.03402
ENSG00000068796,KIF2A,25,-0.1764,13,-1.1725,27,-0.1051,33,0.37858,38,0.44607,29,0.01512,16,-0.8780,28,-0.0408
ENSG00000086189,DIMT1,24,-0.0669,45,0.92454,1,-3.9170,25,0.00263,14,-0.8602,28,0.15846,34,0.46460,27,0.12833
ENSG00000164197,RNF180,3,-3.1225,17,-0.5716,25,0.02171,24,-0.0632,37,0.63590,38,0.76016,11,-1.1362,31,0.39130
ENSG00000145642,SHISAL2B,0,-8.4005,223,2.92430,0,-7.5669,2,-4.9190,4,-3.3591,119,1.96153,3,-3.5928,93,1.21521
ENSG00000153006,SREK1IP1,21,-0.1778,29,0.34055,0,-6.6664,18,-0.6043,30,0.35525,50,1.39823,17,-0.4526,20,-0.2362
ENSG00000153015,CWC27,22,-0.1243,26,0.11758,0,-6.7074,24,0.01848,49,1.13077,29,0.31962,22,-0.1651,15,-0.6882
ENSG00000113593,PPWD1,3,-2.0909,11,-0.4602,19,0.36532,15,-0.0134,3,-2.0940,24,0.79088,13,-0.2188,24,0.69809
ENSG00000113595,TRIM23,8,-2.6792,22,-1.2510,30,-0.7596,66,0.68042,46,-0.1351,63,0.38612,43,-0.2445,51,0.01715
ENSG00000113597,TRAPPC13,17,-1.4567,17,-1.4999,65,0.54650,54,0.41101,27,-0.8169,60,0.46491,31,-0.6014,49,0.09474
ENSG00000197860,SGTB,34,-0.6071,21,-1.3052,43,-0.2603,68,0.73404,71,0.52103,48,-0.0975,25,-1.0602,33,-0.6544
ENSG00000123213,NLN,21,0.16587,4,-2.0737,29,0.70978,18,-0.0875,10,-0.9263,13,-0.5394,34,0.99138,26,0.56086
ENSG00000112851,ERBIN,294,2.21813,74,-0.1403,12,-2.8039,43,-1.2564,79,-0.0280,41,-1.1037,190,1.40453,102,0.36388
ENSG00000153914,SREK1,32,-0.5253,78,0.87509,12,-1.8998,38,-0.3680,44,-0.0473,69,0.74900,31,-0.5660,60,0.45639
ENSG00000069020,MAST4,54,0.60924,19,-0.9808,42,0.21949,37,0.00397,39,0.07842,35,-0.0787,28,-0.4144,41,0.18237
ENSG00000145675,PIK3R1,71,0.58742,44,-0.1591,15,-1.7148,36,-0.6729,40,-0.2986,77,0.81471,81,0.80647,51,0.06015
ENSG00000145740,SLC30A5,19,-0.9635,51,0.56070,24,-0.5850,41,0.34982,23,-0.6180,46,0.44136,20,-0.8907,28,-0.3580
ENSG00000134056,MRPS36,37,-0.9657,71,0.03192,80,0.21690,66,-0.1351,67,-0.0482,87,0.38736,56,-0.3284,91,0.42511
ENSG00000134058,CDK7,11,-0.9749,28,0.50329,14,-0.5218,24,0.35769,19,-0.0905,34,0.91560,1,-4.3713,6,-1.8797
ENSG00000085231,AK6,28,-0.9870,66,0.29897,43,-0.3668,56,0.05630,51,-0.0923,77,0.61256,30,-0.8898,56,0.04189
ENSG00000273841,TAF9,43,-1.4145,66,-0.7719,159,0.60062,121,0.26345,89,-0.3011,160,0.69004,47,-1.2625,83,-0.4207
ENSG00000152942,RAD17,34,-0.0622,28,-0.4019,5,-2.7100,35,-0.0729,50,0.50957,55,0.76050,33,-0.1431,32,-0.1521
ENSG00000145734,BDP1,28,0.20154,9,-1.4082,1,-4.4801,32,0.62352,35,0.56630,22,-0.2129,21,-0.2572,25,0.00608
ENSG00000131844,MCCC2,24,-0.6342,87,1.40607,19,-0.9913,27,-0.6822,39,0.07438,42,0.20525,30,-0.3204,63,0.85631
ENSG00000164326,CARTPT,0,-10.283,109,-0.6175,37,-2.2079,236,0.98571,92,-0.8718,318,1.22872,35,-2.2805,39,-2.1536
ENSG00000131711,MAP1B,723,-0.7627,610,-1.0173,1372,0.22682,1434,0.47235,1005,-0.2596,1239,0.07207,1232,0.05714,850,-0.5164
ENSG00000113048,MRPS27,63,0.37926,50,0.03778,25,-1.0227,62,0.57664,37,-0.4494,39,-0.3912,43,-0.2032,35,-0.5230
ENSG00000049883,PTCD2,4,-1.7695,1,-3.8000,13,-0.2378,19,0.58914,14,-0.1899,20,0.43276,15,0.00781,15,0.00457
ENSG00000083312,TNPO1,93,0.52928,75,0.17856,67,0.01643,48,-0.7048,71,0.09347,71,0.11532,65,-0.0387,113,0.84655
ENSG00000145741,BTF3,200,-0.4758,364,0.45993,316,0.23102,229,-0.3887,255,-0.1023,389,0.63093,211,-0.3939,273,0.00236
ENSG00000164331,ANKRA2,10,-1.1765,28,0.27941,9,-1.4482,21,-0.2377,16,-0.5974,49,1.39600,13,-0.9091,24,0.02584
ENSG00000171617,ENC1,0,-8.1497,57,-1.4421,33,-2.2269,251,1.56938,187,0.36303,135,-0.1599,45,-1.8008,82,-0.9046
ENSG00000049860,HEXB,18,-1.4832,139,1.70687,28,-0.8773,54,0.22215,42,-0.2401,36,-0.5310,47,-0.0887,27,-0.9332
ENSG00000164347,GFM2,7,-1.8573,26,0.03588,33,0.38118,29,0.34761,16,-0.6983,41,0.85941,14,-0.9056,6,-2.1499
ENSG00000164346,NSA2,86,0.33226,103,0.61691,9,-2.9451,60,-0.3439,95,0.47866,100,0.62868,57,-0.3072,58,-0.2732
ENSG00000198780,FAM169A,27,-1.6492,88,0.10898,28,-1.6040,86,0.11745,79,-0.0704,117,0.62618,35,-1.2769,145,0.90537
ENSG00000113161,HMGCR,40,-2.1046,117,-0.5144,159,-0.0451,152,-0.1649,125,-0.4120,199,0.34077,80,-1.0813,446,1.66655
ENSG00000113163,CERT1,22,-1.3732,46,-0.2440,77,0.55477,60,0.27338,68,0.37295,67,0.36628,24,-1.1910,29,-0.9549
ENSG00000122008,POLK,20,0.32253,21,0.43765,3,-2.4286,14,-0.2983,10,-0.7003,21,0.44849,17,0.09917,26,0.74389
ENSG00000122012,SV2C,10,-3.2066,22,-2.0812,20,-2.2003,156,1.82088,61,-0.5570,90,0.05869,30,-1.6216,30,-1.6166
ENSG00000145708,CRHBP,0,-7.6270,32,0.35531,24,-0.1186,38,1.09064,5,-2.4438,34,0.51603,12,-1.0965,0,-5.3755
ENSG00000164252,AGGF1,34,-0.0162,20,-0.7764,22,-0.6375,40,0.42586,30,-0.1896,38,0.17965,28,-0.2959,30,-0.1961
ENSG00000113231,PDE8B,14,-2.2750,26,-1.3665,53,-0.3379,94,0.96105,91,0.51952,44,-0.6492,58,-0.1905,53,-0.3247
ENSG00000164253,WDR41,42,0.61754,34,0.24980,0,-6.9597,36,0.60193,16,-0.8519,28,-0.0130,20,-0.5492,22,-0.4282
ENSG00000171540,OTP,39,-1.5157,48,-1.2072,431,2.41475,40,-1.8998,146,0.48305,219,1.33060,35,-1.6677,58,-0.9243
ENSG00000171530,TBCA,142,-1.3786,257,-0.4855,411,0.24344,375,0.14868,340,-0.0577,520,0.69076,194,-0.9131,322,-0.1401
ENSG00000132842,AP3B1,30,0.27243,49,1.07382,44,0.88647,14,-1.1952,21,-0.3030,23,-0.1561,26,0.03048,43,0.83497
ENSG00000245556,SCAMP1-AS1,19,0.29956,10,-0.5596,11,-0.4805,11,-0.6467,22,0.53026,28,1.11432,5,-1.5231,19,0.31203
ENSG00000085365,SCAMP1,73,-0.9135,56,-1.3090,110,-0.2926,176,0.72303,134,0.00667,134,0.00357,103,-0.3942,108,-0.3205
ENSG00000145685,LHFPL2,23,0.37124,70,2.32951,0,-6.2950,13,-0.6630,16,-0.1878,22,0.35153,7,-1.2698,8,-1.2640
ENSG00000152409,JMY,19,-0.4950,27,0.00381,19,-0.4895,29,0.17079,21,-0.3975,31,0.23846,32,0.29167,24,-0.1609
ENSG00000152413,HOMER1,1,-3.7205,24,0.46703,4,-2.1958,27,1.17117,36,1.12166,7,-1.3588,14,-0.3186,1,-3.8844
ENSG00000164329,TENT2,20,-0.1285,26,0.24996,0,-5.3897,20,-0.1768,27,0.34185,23,0.10443,21,-0.0203,42,1.03697
ENSG00000177034,MTX3,8,-1.8860,22,-0.3749,15,-0.9471,35,0.47613,31,0.14336,34,0.29583,22,-0.3976,32,0.15351
ENSG00000113296,THBS4,3,-4.3326,156,1.39839,3,-4.4573,75,0.31166,73,0.14329,29,-1.3225,61,-0.1221,131,1.10468
ENSG00000164300,SERINC5,36,0.76550,44,1.11515,3,-2.6207,8,-1.9477,21,-0.0780,15,-0.5773,84,2.28958,28,0.39784
ENSG00000039319,ZFYVE16,23,-0.6513,45,0.39409,16,-1.1769,35,0.01442,21,-0.7813,26,-0.4801,87,1.46704,37,0.05323
ENSG00000249042,AC008771.1,0,-4.7629,11,-0.9875,0,-6.5755,33,1.10347,22,0.01101,26,0.30999,13,-0.7719,21,-0.0476
ENSG00000189127,ANKRD34B,0,-7.9208,4,-2.9200,20,-0.7036,65,2.57595,23,-0.4660,4,-2.8890,9,-1.7620,19,-0.7625
ENSG00000228716,DHFR,18,-0.2553,17,-0.3554,31,0.58130,18,-0.4263,15,-0.5382,31,0.62379,18,-0.2638,30,0.52786
ENSG00000113319,RASGRF2,3,-3.0497,4,-2.8707,10,-1.6334,48,1.27335,49,0.77340,23,-0.4683,29,-0.0393,13,-1.1976
ENSG00000145687,SSBP2,18,-2.6032,104,-0.0347,68,-0.6791,120,0.30285,129,0.30685,129,0.33896,46,-1.2590,155,0.60306
ENSG00000186468,RPS23,1488,0.79603,1092,0.29502,691,-0.4182,675,-0.6381,1131,0.35106,1117,0.36425,918,0.02055,847,-0.1041
ENSG00000174695,TMEM167A,52,-0.7640,58,-0.5856,107,0.34461,94,0.22103,84,-0.0312,100,0.25738,55,-0.6757,89,0.06058
ENSG00000038427,VCAN,106,2.89726,0,-5.2411,1,-4.1343,7,-2.1195,12,-0.7785,14,-0.6892,68,1.96642,25,0.26418
ENSG00000164176,EDIL3,101,-0.9018,47,-2.0210,32,-2.5727,224,0.52779,117,-0.6771,168,-0.1314,542,1.83485,67,-1.5145
ENSG00000127184,COX7C,622,-0.8584,959,-0.1973,1382,0.37709,1088,-0.0011,999,-0.1340,1450,0.50264,800,-0.4768,1052,-0.0540
ENSG00000145715,RASA1,4,-3.2203,33,-0.0590,17,-1.0554,44,0.65712,52,0.65003,34,-0.0129,15,-1.2754,36,0.07204
ENSG00000134480,CCNH,82,0.32810,73,0.14586,62,-0.0986,70,0.12111,48,-0.5065,62,-0.1181,61,-0.1262,64,-0.0568
ENSG00000164180,TMEM161B,0,-7.2901,20,-0.0129,17,-0.2461,28,0.91483,12,-0.7959,17,-0.2690,9,-1.1120,27,0.45583
ENSG00000247828,TMEM161B-AS1,7,-2.4866,29,-0.4264,88,1.37519,39,0.05994,47,0.35816,33,-0.2092,39,0.04097,21,-0.8789
ENSG00000245526,LINC00461,36,0.26352,0,-5.1327,34,0.16156,18,-1.0597,48,0.70959,30,-0.0340,67,1.27153,61,1.11107
ENSG00000081189,MEF2C,26,-0.4527,54,0.72152,19,-0.8910,43,0.55206,26,-0.4283,32,-0.1149,11,-1.7281,33,-0.0602
ENSG00000153140,CETN3,21,-0.1703,35,0.59974,13,-0.9525,16,-0.8451,11,-1.1762,44,1.12010,25,0.06015,38,0.72098
ENSG00000176055,MBLAC2,1,-4.0967,10,-1.5837,30,-0.0035,48,1.31359,32,0.09725,29,-0.0734,7,-2.0754,13,-1.2258
ENSG00000164199,ADGRV1,0,-7.1245,79,2.40083,4,-2.3033,7,-2.0041,3,-2.5952,22,0.17086,6,-1.7478,87,2.59370
ENSG00000113369,ARRDC3,25,-1.2441,114,1.12156,25,-1.2524,53,-0.1643,37,-0.6411,85,0.71744,48,-0.2492,55,-0.0539
ENSG00000237187,NR2F1-AS1,44,0.86402,18,-0.5165,32,0.38707,29,0.30137,17,-0.6104,7,-2.0588,27,0.12940,34,0.45908
ENSG00000175745,NR2F1,111,1.34820,31,-0.6926,9,-2.4248,56,0.34366,50,0.05449,5,-3.4230,82,0.83578,59,0.29151
ENSG00000113391,FAM172A,21,-0.6722,12,-1.4148,19,-0.7675,38,0.39853,25,-0.3893,44,0.52600,29,-0.1521,35,0.14849
ENSG00000133302,SLF1,20,-0.0425,15,-0.4468,3,-2.6499,26,0.59412,17,-0.2624,24,0.31888,14,-0.5437,17,-0.2598
ENSG00000175471,MCTP1,18,-0.4512,6,-1.9640,49,1.13961,30,0.54230,32,0.41515,22,-0.1968,12,-1.1016,5,-2.3821
ENSG00000198677,TTC37,20,-1.4139,70,0.51872,83,0.79175,44,-0.3095,43,-0.2239,68,0.53382,46,-0.1429,37,-0.4756
ENSG00000164292,RHOBTB3,73,0.73786,27,-0.8007,11,-2.0492,31,-0.8444,49,0.09503,33,-0.5233,96,1.19190,120,1.58886
ENSG00000173221,GLRX,4,-2.7047,19,-0.6305,15,-0.9280,41,0.95501,28,-0.0322,23,-0.3521,18,-0.6761,36,0.36458
ENSG00000118985,ELL2,224,1.64493,123,0.62904,190,1.35121,36,-1.6282,50,-0.7706,90,0.14572,68,-0.3090,63,-0.4223
ENSG00000175426,PCSK1,187,0.14816,1,-6.8039,732,2.56807,205,0.47138,86,-1.0389,62,-1.6057,20,-3.1518,33,-2.4429
