symbol	dx
ENGASE	BMI
ENKD1	BMI
ENKUR	MDD
ENO1	MDD
ENO1	AD
ENO1-AS1	MDD
ENO1-IT1	MDD
ENO2	SCZ
ENO3	BMI
ENO4	BMI
ENO4	CannabisUseDisorder
ENO4	MDD
ENOX1	SCZ
ENPEP	MDD
ENPP1	BMI
ENPP2	BMI
ENPP3	BMI
ENPP3	MDD
ENPP7P1	BMI
ENPP7P1	SCZ
ENPP7P12	BMI
ENPP7P2	MDD
ENPP7P4	ADHD
ENSA	BMI
ENSA	SCZ
ENSG00000262319	SCZ
ENSG00000265315	SCZ
ENSG00000265411	SCZ
ENSG00000266504	SCZ
ENSG00000278770	SCZ
ENTPD1	BMI
ENTPD1	NDD
ENTPD5	BMI
ENTPD5	MDD
ENTPD6	BMI
EOGT	BMI
EOMES	GAD
EP300	MDD
EP300	SCZ
EP300	BMI
EP300	ASD
EP300	NDD
EP300	TS
EP300	AUD
EP300-AS1	SCZ
EP300-AS1	BMI
EP400	OUD
EP400	ASD
EP400P1	ADHD
EPB41	BMI
EPB41	SCZ
EPB41L1	NDD
EPB41L2	BMI
EPB41L2	SCZ
EPB41L2	MDD
EPB42	BMI
EPB49	BMI
EPC1	BMI
EPC2	MDD
EPC2	ASD
EPCAM	BMI
EPG5	AD
EPG5	NDD
EPHA1	AD
EPHA1	SCZ
EPHA1	MDD
EPHA1	BIP
EPHA1	ADHD
EPHA1	BMI
EPHA1	ASD
EPHA1-AS1	AD
EPHA10	MDD
EPHA3	BMI
EPHA4	BMI
EPHA7	MDD
EPHA8	AUD
EPHB1	BMI
EPHB2	MDD
EPHB2	ASD
EPHB6	BMI
EPHX1	AUD
EPHX2	CannabisUseDisorder
EPHX2	SCZ
EPHX2	AD
EPHX2	ASD
EPM2AIP1	BMI
EPN1	BMI
EPN2	SCZ
EPN2	BMI
EPO	SCZ
EPPIN	BMI
EPPK1	BMI
EPPK1	ASD
EPRS1	BMI
EPRS1	SCZ
EPRS1	NDD
EPS8	BMI
EPS8L2	ADHD
EPS8L2	MDD
EPT1	BMI
ERAL1	BMI
ERAL1	MDD
ERAP1	BMI
ERAP2	BMI
ERBB3	BMI
ERBB3	Anorexia
ERBB3	MDD
ERBB3	SCZ
ERBB4	BMI
ERBB4	MDD
ERBB4	SCZ
ERBIN	ASD
ERC2	MDD
ERCC1	BMI
ERCC1	AD
ERCC1	NDD
ERCC2	AD
ERCC2	NDD
ERCC3	BMI
ERCC3	AD
ERCC3	NDD
ERCC5	BMI
ERCC5	NDD
ERCC6	NDD
ERCC6L2	MDD
ERCC6L2	NDD
ERCC8	ADHD
ERCC8	SCZ
ERCC8	BMI
ERCC8	NDD
EREG	BMI
ERF	BMI
ERG	BMI
ERG	ASD
ERGIC1	ADHD
ERGIC1	BMI
ERGIC2	BMI
ERGIC3	BMI
ERGIC3	SCZ
ERH	BMI
ERI1	BMI
ERI1	ASD
ERI1	MDD
ERI2	BMI
ERICH2	BMI
ERICH3	BMI
ERICH5	MDD
ERLEC1	BMI
ERLEC1	Anorexia
ERLIN1	SCZ
ERLIN2	NDD
ERMAP	BMI
ERMAP	SCZ
ERMN	ASD
ERMP1	ADHD
ERN1	BMI
ERO1A	ADHD
ERP27	BMI
ERP44	BMI
ERP44	MDD
ERRFI1	MDD
ERV3	BMI
ERVK-8	SCZ
ERVK3-1	BIP
ERVW-1	SCZ
ERVW-4	SCZ
ESAM	BMI
ESAM	SCZ
ESCO1	BMI
ESCO2	NDD
ESPN	BMI
ESPN	AD
ESR1	MDD
ESR1	GAD
ESR1	Cannabis
ESR1	AD
ESR1	SCZ
ESR1	BMI
ESR2	MDD
ESR2	ASD
ESR2	SCZ
ESRP1	BMI
ESRP2	SCZ
ESRRA	BMI
ESRRB	ASD
ESRRG	MDD
ESS2	SCZ
ESYT1	BMI
ESYT1	Anorexia
ESYT1	MDD
ESYT2	BMI
ETAA1	BMI
ETF1	SCZ
ETF1P1	SCZ
ETFA	BMI
ETFA	NDD
ETFA	AD
ETFB	BMI
ETFB	ASD
ETFB	NDD
ETFDH	BMI
ETFDH	MDD
ETFDH	OCD
ETFDH	NDD
ETHE1	NDD
ETHE1	AD
ETNK1	BMI
ETNK1	MDD
ETNPPL	SCZ
ETS1	BMI
ETS2	BMI
ETV1	BMI
ETV1	MDD
ETV5	BMI
ETV6	MDD
EVA1B	ADHD
EVI2A	BMI
EVI5	BMI
EVL	BMI
EVL	OCD
EWSR1	BMI
EXD2	BMI
EXD3	MDD
EXOC1	BMI
EXOC3	ASD
EXOC3L2	AD
EXOC3L4	SCZ
EXOC3L4	BMI
EXOC4	BMI
EXOC4	Anorexia
EXOC4	SCZ
EXOC5	MDD
EXOC5	ASD
EXOC6	BMI
EXOC6	MDD
EXOC6	ASD
EXOC6B	ASD
EXOC7	BMI
EXOC8	BMI
EXOG	BMI
EXOG	SCZ
EXOSC1	BMI
EXOSC10	BMI
EXOSC3	NDD
EXOSC4	AD
EXOSC6	BMI
EXOSC7	BMI
EXOSC7	MDD
EXOSC8	MDD
EXOSC9	NDD
EXT1	BMI
EXT1	ASD
EXTL3	BMI
EXTL3	AD
EXTL3	NDD
EYA2	BMI
EYS	MDD
EYS	SCZ
EZH1	BIP
EZH2	NDD
EZR	BMI
F12	BMI
F13A1	BMI
F2	BMI
F2	MDD
F2	AUD
F2	AD
F2	SCZ
F2R	ADHD
F2RL1	BMI
F5	BMI
FAAH	BMI
FAAH	MDD
FAAH	Cannabis
FAAP20	BMI
FAAP20	BIP
FABP2	BMI
FABP2	AUD
FABP3	SCZ
FABP5	ASD
FABP5	SCZ
FABP5P6	MDD
FABP7	SCZ
FABP7P1	SCZ
FABP7P1	BMI
FADS1	BMI
FADS1	MDD
FADS1	BIP
FADS2	MDD
FADS2	BIP
FADS2	SCZ
FADS3	MDD
FAF1	MDD
FAF2	BMI
FAH	BMI
FAH	NDD
FAHD1	BMI
FAHD2B	BIP
FAHD2B	MDD
FAHD2B	SCZ
FAIM2	BMI
FAM100B	BMI
FAM103A1	MDD
FAM104A	BMI
FAM104B	BMI
FAM106A	AD
FAM109B	SCZ
FAM110A	BMI
FAM110A	ADHD
FAM110B	MDD
FAM110C	BMI
FAM111A	AD
FAM111A	OUD
FAM111A	MDD
FAM111A	NDD
FAM111B	AD
FAM113B	BMI
FAM114A1	BMI
FAM114A2	SCZ
FAM114A2	BMI
FAM116A	BMI
FAM117A	BMI
FAM117B	BMI
FAM117B	AD
FAM120A	BMI
FAM120A	MDD
FAM120A	SCZ
FAM120AOS	BMI
FAM120AOS	SCZ
FAM120AOS	MDD
FAM120AOS	PTSD
FAM120B	BMI
FAM120B	MDD
FAM122A	BMI
FAM124B	SCZ
FAM125B	BMI
FAM126A	NDD
FAM127A	BMI
FAM129A	BMI
FAM131A	BMI
FAM134A	BMI
FAM134A	MDD
FAM135B	OCD
FAM13A	BMI
FAM13B	BMI
FAM149B1	BMI
FAM149B1	NDD
FAM151B	BMI
FAM157C	AD
FAM159A	BMI
FAM159B	AUD
FAM160A2	BMI
FAM160B1	MDD
FAM160B1	NDD
FAM160B2	MDD
FAM161B	MDD
FAM161B	BMI
FAM167A	BMI
FAM167A-AS1	BMI
FAM167A-AS1	SCZ
FAM168A	BMI
FAM168A	MDD
FAM171A2	AD
FAM172A	BMI
FAM172A	MDD
FAM174A	BMI
FAM177A1	BMI
FAM177A1	SCZ
FAM177A1	MDD
FAM178A	SCZ
FAM178B	SCZ
FAM180B	BMI
FAM180B	AD
FAM180B	MDD
FAM182A	BMI
FAM182B	BMI
FAM183A	ADHD
FAM184B	BMI
FAM185BP	BMI
FAM186A	BMI
FAM186A	SCZ
FAM186B	BMI
FAM188A	BMI
FAM189A1	MDD
FAM193A	BIP
FAM193A	BMI
FAM193A	MDD
FAM196B	BIP
FAM198A	ADHD
FAM198A	MDD
FAM198B	BMI
FAM19A2	BMI
FAM19A2	MDD
FAM19A2	Anorexia
FAM200B	MDD
FAM203A	ADHD
FAM204BP	MDD
FAM207A	MDD
FAM208A	MDD
FAM208B	MDD
FAM209A	AD
FAM209B	BMI
FAM209B	AD
FAM20B	BMI
FAM20C	NDD
FAM210B	BMI
FAM211B	MDD
FAM212A	ADHD
FAM212A	OUD
FAM212A	MDD
FAM212A	PTSD
FAM212A	Anorexia
FAM213A	AD
FAM214A	SCZ
FAM214A	BMI
FAM214B	BMI
FAM215B	SCZ
FAM216A	SCZ
FAM216A	BMI
FAM216A	OUD
FAM217B	BMI
FAM219B	BMI
FAM221A	SCZ
FAM222B	MDD
FAM227A	SCZ
FAM228B	BMI
FAM228B	MDD
FAM241A	AD
FAM27E3	BIP
FAM38A	BMI
FAM3D	SCZ
FAM43A	BMI
FAM43B	AUD
FAM46C	BMI
FAM47A	ASD
FAM47E	BMI
FAM50A	BMI
FAM50A	SCZ
FAM53A	ADHD
FAM53B	BMI
FAM53C	SCZ
FAM53C	BMI
FAM57B	BMI
FAM57B	OUD
FAM57B	AD
FAM63A	MDD
FAM63B	AD
FAM66A	BMI
FAM66D	BMI
FAM69A	BMI
FAM72C	SCZ
FAM72C	BIP
FAM76A	BMI
FAM76B	BMI
FAM76B	OUD
FAM81A	SCZ
FAM81A	AD
FAM82A1	BMI
FAM82A2	BMI
FAM83A	BMI
FAM83D	SCZ
FAM83E	AD
FAM83G	MDD
FAM83H	SCZ
FAM83H	ADHD
FAM85B	BMI
FAM85B	SCZ
FAM86B1	BMI
FAM86B2	BMI
FAM86B3P	BMI
FAM86B3P	SCZ
FAM86DP	AD
FAM86DP	MDD
FAM86EP	MDD
FAM86HP	MDD
FAM89B	BMI
FAM89B	MDD
FAM90A10P	SCZ
FAM90A10P	BMI
FAM90A25P	BMI
FAM90A27P	BMI
FAM91A1	BMI
FAM96A	MDD
FAM96A	AD
FAM98C	BMI
FAM98C	ASD
FAN1	ASD
FANCA	ADHD
FANCA	SCZ
FANCC	MDD
FANCD2OS	BMI
FANCE	ADHD
FANCE	BMI
FANCI	BMI
FANCI	SCZ
FANCL	BMI
FANCL	SCZ
FANCL	MDD
FANCM	BMI
FANK1	BMI
FAR1	BMI
FAR1	NDD
FAR1	Panic
FARP1	BMI
FARP1	MDD
FARP1-AS1	BMI
FARP1-AS1	MDD
FARP2	MDD
FARS2	ADHD
FARS2	BMI
FARS2	MDD
FARS2	NDD
FARSA	BMI
FARSB	NDD
FAS	SCZ
FASN	BMI
FASN	NDD
FASTK	BMI
FASTKD1	BMI
FASTKD2	MDD
FASTKD3	ADHD
FASTKD3	MDD
FASTKD5	SCZ
FAT1	ASD
FAT4	NDD
FAU	BMI
FAU	MDD
FAXC	MDD
FAXDC2	BMI
FBLN5	BMI
FBN1	ASD
FBN2	SCZ
FBP1	BMI
FBP1	SCZ
FBRS	BMI
FBRSL1	BMI
FBRSL1	ASD
FBXL15	ADHD
FBXL15	BMI
FBXL15	SCZ
FBXL15	MDD
FBXL17	BMI
FBXL17	SCZ
FBXL17	TS
FBXL18	ADHD
FBXL18	BMI
FBXL19	BMI
FBXL19	BIP
FBXL19	AD
FBXL19	SCZ
FBXL20	BMI
FBXL21P	SCZ
FBXL22	MDD
FBXL3	BMI
FBXL3	NDD
FBXL4	BMI
FBXL4	MDD
FBXL4	NDD
FBXL5	BMI
FBXL5	MDD
FBXL6	ADHD
FBXL6	MDD
FBXL6	BIP
FBXL6	BMI
FBXO10	MDD
FBXO11	BMI
FBXO11	SCZ
FBXO11	MDD
FBXO11	ASD
FBXO11	NDD
FBXO17	BMI
FBXO18	BMI
FBXO22	BMI
FBXO24	AD
FBXO25	BMI
FBXO27	BMI
FBXO28	ADHD
FBXO3	BMI
FBXO3	AD
FBXO33	BMI
FBXO33	SCZ
FBXO33	ASD
FBXO34	BMI
FBXO34	MDD
FBXO36	BMI
FBXO36	AD
FBXO40	ASD
FBXO45	SCZ
FBXO46	BMI
FBXO46	AD
FBXO7	BMI
FBXO8	BMI
FBXO8	MDD
FBXO9	BMI
FBXW11	NDD
FBXW12	OUD
FBXW12	MDD
FBXW12	Anorexia
FBXW2	BMI
FBXW4	BMI
FBXW4	SCZ
FBXW4	OCD
FBXW5	OCD
FCAR	BMI
FCER1A	BMI
FCER1G	BMI
FCER1G	AD
FCF1	AD
FCF1	MDD
FCF1P2	MDD
FCF1P6	BMI
FCF1P7	SCZ
FCGBP	BMI
FCGR1A	BMI
FCGR1A	SCZ
FCGR1A	MDD
FCGR1B	BMI
FCGR2A	BMI
FCGR3B	BMI
FCGRT	BMI
FCGRT	SCZ
FCGRT	AD
FCHO1	ADHD
FCHO1	BMI
FCN1	MDD
FCRL3	BMI
FCRL6	BMI
FCRL6	ASD
FCSK	BMI
FCSK	NDD
FDFT1	BMI
FDFT1	Cannabis
FDFT1	NDD
FDPS	SCZ
FDX1P1	BMI
FECH	BMI
FEM1A	BMI
FEM1A	ADHD
FEM1B	BMI
FEM1C	ADHD
FEN1	MDD
FEN1	BIP
FER	BMI
FERMT2	ASD
FERMT2	AD
FERMT3	BMI
FERMT3	MDD
FES	SCZ
FES	BMI
FES	MDD
FES	Lefthanded
FEV	BMI
FEV	MDD
FEV	ASD
FEZ1	BMI
FEZ1	SCZ
FEZ2	ADHD
FEZ2	BMI
FEZF2	ASD
FFAR2	BMI
FGA	ASD
FGD1	ADHD
FGD3	BMI
FGD4	BMI
FGD6	BMI
FGF12	NDD
FGF13	NDD
FGF14	NDD
FGF17	MDD
FGF18	BMI
FGF2	MDD
FGF2	SCZ
FGF20	MDD
FGF21	AD
FGF21	BMI
FGF23	BMI
FGFBP3	BMI
FGFBP3	MDD
FGFR1	SCZ
FGFR1	BMI
FGFR1	MDD
FGFR1	ASD
FGFR1	NDD
FGFR1OP2	BMI
FGFR2	MDD
FGFR2	SCZ
FGFR2	NDD
FGFR3	BMI
FGFR3	ADHD
FGGY	BMI
FGGY	ADHD
FGL1	BMI
FH	NDD
FHDC1	BMI
FHIP1A	ADHD
FHIP1A	BMI
FHIP2B	ADHD
FHIP2B	BMI
FHIT	MDD
FHIT	BMI
FHIT	ASD
FHIT	SCZ
FHL1	BMI
FHL2	BMI
FIBP	BMI
FIBP	AD
FIBP	MDD
FIG4	BMI
FIG4	NDD
FIGNL1	BMI
FIGNL1	MDD
FIGNL2	BMI
FILIP1	MDD
FIP1L1	TS
FIS1	BMI
FIS1	AD
FKBP10	MDD
FKBP10	BIP
FKBP10	SCZ
FKBP11	BMI
FKBP14	BMI
FKBP1B	BMI
FKBP1BP1	MDD
FKBP1C	BMI
FKBP1C	SCZ
FKBP2	BMI
FKBP2	MDD
FKBP2	BIP
FKBP4	BMI
FKBP4	MDD
FKBP4P1	BMI
FKBP5	BMI
FKBP5	MDD
FKBP5	AUD
FKBP8	BMI
FKBP8	OCD
FKBP9	BMI
FKBP9	MDD
FKBPL	BMI
FKBPL	SCZ
FKRP	NDD
FKTN	NDD
FLAD1	MDD
FLAD1	NDD
FLI1	BMI
FLII	SCZ
FLJ10038	BMI
FLJ13224	BMI
FLJ20021	BMI
FLJ20021	MDD
FLJ20306	MDD
FLJ27365	MDD
FLJ35934	AD
FLJ38717	BMI
FLNA	NDD
FLOT1	SCZ
FLOT1	MDD
FLOT1	BMI
FLOT1	Lefthanded
FLOT2	BMI
FLOT2	GAD
FLRT1	BMI
FLRT1	MDD
FLT1	BMI
FLT3	BMI
FLT3	TS
FLT3LG	BMI
FLVCR1	NDD
FLVCR2	BMI
FLVCR2	NDD
FMC1	BMI
FMN2	SCZ
FMN2	NDD
FMNL1	BMI
FMNL1	PTSD
FMNL1	Lefthanded
FMNL2	BMI
FMNL3	BMI
FMNL3	ADHD
FMO5	ADHD
FMO6P	BMI
FMR1	ASD
FMR1	NDD
FMR1	MDD
FMR1	SCZ
FMR1	GAD
FN1	AUD
FN3K	MDD
FNBP1	BMI
FNBP1L	BMI
FNBP4	BMI
FNBP4	AD
FNBP4	MDD
FNDC10	SCZ
FNDC10	BMI
FNDC11	BMI
FNDC3B	BMI
FNDC4	SCZ
FNDC5	BMI
FNDC8	OUD
FNIP2	MDD
FNTA	BMI
FNTB	BMI
FNTB	MDD
FOCAD	OCD
FOLH1	ADHD
FOLH1	BMI
FOLH1	AD
FOLH1	MDD
FOLH1	SCZ
FOLH1B	MDD
FOLR1	NDD
FOLR1	AUD
FOS	BMI
FOS	MDD
FOS	GAD
FOSB	AD
FOSB	BMI
FOSL1	BMI
FOSL1	MDD
FOSL2	BMI
FOXA1	AUD
FOXD2	MDD
FOXD2-AS1	MDD
FOXD3	MDD
FOXD4L6	BIP
FOXD4L6	GAD
FOXE3	BMI
FOXE3	MDD
FOXF1	AD
FOXG1	ASD
FOXG1	NDD
FOXH1	ADHD
FOXI1	OCD
FOXI3	BMI
FOXJ1	NDD
FOXJ2	BMI
FOXJ3	BMI
FOXL2	Panic
FOXN2	BMI
FOXN2	SCZ
FOXN3	BMI
FOXO3	SCZ
FOXO3	BMI
FOXO4	BMI
FOXO6	SCZ
FOXP1	BMI
FOXP1	ADHD
FOXP1	MDD
FOXP1	Anorexia
FOXP1	OCD
FOXP1	ASD
FOXP1	SCZ
FOXP1	NDD
FOXP2	ADHD
FOXP2	BMI
FOXP2	OUD
FOXP2	CannabisUseDisorder
FOXP2	MDD
FOXP2	ASD
FOXP2	NDD
FOXP2	SCZ
FOXP3	NDD
FOXRED1	NDD
FOXRED2	AD
FPGT	BMI
FPR1	BMI
FPR2	BMI
FRA7G	SCZ
FRAT1	BMI
FRAT1	MDD
FRAT2	BMI
FRAT2	MDD
FREM1	NDD
FREM3	MDD
FRG1	ASD
FRK	ASD
FRMD4A	BMI
FRMD5	SCZ
FRMD6-AS1	BMI
FRMD8	MDD
FRMPD1	BMI
FRMPD1	MDD
FRMPD4	ASD
FRMPD4	SCZ
FRMPD4	NDD
FRRS1L	NDD
FRS3	BMI
FRY	BMI
FRY	NDD
FSBP	BMI
FSBP	MDD
FSCB	MDD
FSCB	OCD
FSCN1	BMI
FSD1	BMI
FSD2	SCZ
FSD2	BMI
FSD2	OUD
FSHB	AUD
FSIP2	AD
FSTL1	MDD
FSTL1	SCZ
FSTL3	AD
FTCD	BIP
FTCD	NDD
FTCDNL1	SCZ
FTH1	MDD
FTH1P12	SCZ
FTH1P12	BMI
FTH1P20	BMI
FTH1P3	SCZ
FTH1P5	BMI
FTH1P6	MDD
FTL	BMI
FTL	MDD
FTLP8	MDD
FTMT	MDD
FTO	BMI
FTO	OUD
FTO	MDD
FTO	AUD
FTSJ1	NDD
FTSJ2	MDD
FTSJ2	BIP
FTSJ2	GAD
FTSJ2	SCZ
FTSJ3	BMI
FTSJ3	AD
FUBP1	BMI
FUCA1	BMI
FUCA1	NDD
FUCA2	MDD
FUNDC2	BMI
FURIN	BMI
FURIN	ADHD
FURIN	SCZ
FURIN	MDD
FURIN	Lefthanded
FURIN	OUD
FURIN	BIP
FUS	BMI
FUS	AD
FUT1	AD
FUT10	BMI
FUT10	SCZ
FUT11	BMI
FUT2	SCZ
FUT2	OUD
FUT2	AD
FUT7	BMI
FUT8	ADHD
FUT8	BMI
FUT8	SCZ
FUT8	NDD
FUT9	SCZ
FUZ	BMI
FUZ	AUD
FXN	BMI
FXR1	BMI
FXR1	SCZ
FXR2	MDD
FXYD1	SCZ
FXYD5	BMI
FXYD6	BMI
FXYD6	SCZ
FYB	BMI
FYB1	BMI
FYN	BMI
FYN	AUD
FYN	SCZ
FZD1	BMI
FZD2	BMI
FZD3	SCZ
FZD5	BMI
FZD7	BMI
G0S2	BMI
G2E3	BMI
G2E3	MDD
G3BP2	BMI
G3BP2	ASD
G6PC3	BMI
G6PD	BMI
GAA	BMI
GAB2	BMI
GABARAP	BMI
GABARAP	SCZ
GABARAPL1	BMI
GABARAPL2	BMI
GABBR1	BMI
GABBR1	SCZ
GABBR1	MDD
GABBR1	BIP
GABBR1	AUD
GABBR2	SCZ
GABBR2	ASD
GABBR2	NDD
GABBR2	MDD
GABPA	BMI
GABPA	MDD
GABPB2	BMI
GABPB2	SCZ
GABRA1	MDD
GABRA1	NDD
GABRA1	AUD
GABRA1	SCZ
GABRA2	SCZ
GABRA2	AUD
GABRA2	GAD
GABRA2	NDD
GABRA3	ASD
GABRA3	MDD
GABRA4	ASD
GABRA4	SCZ
GABRA5	ASD
GABRA5	AUD
GABRA5	SCZ
GABRA6	MDD
GABRA6	AUD
GABRA6	SCZ
GABRB1	MDD
GABRB1	OCD
GABRB1	AUD
GABRB1	SCZ
GABRB2	ASD
GABRB2	NDD
GABRB2	AUD
GABRB2	SCZ
GABRB3	ASD
GABRB3	NDD
GABRB3	MDD
GABRB3	AUD
GABRB3	SCZ
GABRD	BMI
GABRD	SCZ
GABRG1	BMI
GABRG1	AUD
GABRG2	MDD
GABRG2	AUD
GABRG2	SCZ
GABRG3	ASD
GABRG3	AUD
GABRQ	ASD
GABRQ	SCZ
GABRR1	AUD
GABRR1	SCZ
GABRR2	BMI
GABRR2	AUD
GAD1	MDD
GAD1	AUD
GAD1	SCZ
GAD2	MDD
GAD2	SCZ
GADD45A	BMI
GADD45B	BMI
GADD45G	BMI
GADL1	BIP
GAFA2	BMI
GAK	BMI
GAK	AD
GAL	MDD
GAL	AUD
GAL	Cannabis
GAL3ST2	BMI
GAL3ST3	BMI
GAL3ST3	MDD
GAL3ST3	BIP
GAL3ST4	AD
GALC	BMI
GALC	NDD
GALE	NDD
GALK1	BMI
GALNS	BMI
GALNS	NDD
GALNT10	BMI
GALNT10	SCZ
GALNT10	ASD
GALNT13	ASD
GALNT14	ASD
GALNT16	BMI
GALNT2	SCZ
GALNT2	MDD
GALNT2	ASD
GALNT3	BMI
GALNT4	BMI
GALNT4	SCZ
GALNT5	MDD
GALNT6	BMI
GALNT6	MDD
GALNT7	BMI
GALNT8	ASD
GALNT9	BMI
GALNTL6	MDD
GALR1	MDD
GALR2	MDD
GALR3	MDD
GALR3	AUD
GALT	NDD
GAMT	AD
GAMT	NDD
GAN	NDD
GANAB	BMI
GANC	SCZ
GAP43	MDD
GAP43	AUD
GAP43	SCZ
GAPDH	AUD
GAPDHP37	BMI
GAPDHP37	MDD
GAPDHS	AD
GAPVD1	BMI
GAPVD1	OUD
GAPVD1	MDD
GAREM2	BMI
GARRE1	BMI
GARS	BMI
GAS2	ASD
GAS2L1	MDD
GAS2L2	BMI
GAS2L3	BMI
GAS5	MDD
GAS5-AS1	BMI
GAS5-AS1	MDD
GAS7	MDD
GAS7	BMI
GAS8	SCZ
GAST	BMI
GATA1	BMI
GATA2	BMI
GATA3	BMI
GATA4	BMI
GATA4	AUD
GATAD2A	SCZ
GATAD2A	BMI
GATAD2B	SCZ
GATAD2B	NDD
GATC	ADHD
GATC	MDD
GATD1	ADHD
GATD1	BMI
GATM	ASD
GATM	NDD
GATS	AD
GBA2	NDD
GBE1	BMI
GBE1	ADHD
GBE1	ASD
GBF1	BMI
GBF1	SCZ
GBF1	MDD
GBGT1	BMI
GBGT1	OCD
GBP7	BMI
GC	SCZ
GCAT	BMI
GCC1	BMI
GCC1	Cannabis
GCC2	BMI
GCDH	NDD
GCET2	BMI
GCG	BMI
GCH1	BMI
GCH1	MDD
GCH1	NDD
GCH1	SCZ
GCHFR	ADHD
GCKR	BMI
GCKR	OUD
GCLC	BMI
GCLC	SCZ
GCLM	BMI
GCM1	ADHD
GCNT1	BMI
GCNT4	BMI
GCNT7	AD
GCSH	NDD
GDA	ASD
GDAP2	BMI
GDE1	BMI
GDE1	ADHD
GDE1	MDD
GDF15	BMI
GDI2	MDD
GDI2P2	BMI
GDI2P2	MDD
GDNF	MDD
GDNF	SCZ
GDPD1	BMI
GDPD1	SCZ
GDPD1	MDD
GDPD3	BMI
GDPD3	BIP
GDPD3	SCZ
GDPD3	AD
GDPGP1	AD
GEM	AD
GEMIN4	NDD
GEMIN4	AUD
GEMIN5	NDD
GEMIN7	AD
GEMIN7	BMI
GET4	BMI
GFAP	AD
GFAP	ASD
GFAP	NDD
GFAP	MDD
GFAP	AUD
GFAP	SCZ
GFER	BIP
GFER	NDD
GFI1	BMI
GFI1B	BMI
GFM1	MDD
GFM1	NDD
GFM2	BMI
GFOD2	BMI
GFOD2	SCZ
GFPT1	BMI
GFPT2	ADHD
GFRA1	SCZ
GFRA2	BMI
GFRA3	SCZ
GFUS	BMI
GGA3	BMI
GGA3	PTSD
GGACT	OUD
GGCX	BMI
GGCX	MDD
GGH	MDD
GGH	AUD
GGNBP2	BMI
GGNBP2	ADHD
GGNBP2	ASD
GGT1	AUD
GGT7	BMI
GH1	MDD
GH1	AUD
GH1	BMI
GHITM	BMI
GHRL	BMI
GHRL	MDD
GHS	AUD
GHSR	AUD
GID4	SCZ
GID4	BMI
GID8	BMI
GIGYF1	SCZ
GIGYF1	ASD
GIGYF1	AD
GIGYF2	SCZ
GIGYF2	ADHD
GIGYF2	MDD
GIGYF2	ASD
GIMAP2	OCD
GIMAP7	BMI
GINM1	ADHD
GINM1	MDD
GINS1	BMI
GIPC2	BMI
GIPR	BMI
GIPR	AD
GIT1	BMI
GIT1	ADHD
GIT2	BMI
GJA1	MDD
GJA1P1	BMI
GJA8	SCZ
GJC2	BMI
GJC2	NDD
GJC3	AD
GJC3	BMI
GJD2	BMI
GK5	BMI
GKAP1	ADHD
GKAP1	BMI
GLA	BMI
GLB1	NDD
GLB1L	BMI
GLB1L2	MDD
GLB1L2	SCZ
GLB1L3	SCZ
GLCCI1	BMI
GLCE	MDD
GLDC	NDD
GLDN	BMI
GLDN	SCZ
GLE1	BMI
GLG1	ADHD
GLG1	SCZ
GLI2	NDD
GLI2	AUD
GLI3	NDD
GLIPR1	BMI
GLIPR2	BMI
GLIS1	ASD
GLIS3	MDD
GLO1	BMI
GLO1	ASD
GLO1	MDD
GLO1	SCZ
GLO1	GAD
GLOD4	MDD
GLRA2	ASD
GLRX	BMI
GLRX2	SCZ
GLRX5	BMI
GLS	BMI
GLS2	BMI
GLS2	Anorexia
GLT25D1	BMI
GLT8D1	BMI
GLT8D1	SCZ
GLT8D1	BIP
GLT8D1	MDD
GLTP	BMI
GLTP	MDD
GLTPD2	BMI
GLUD1	BMI
GLUD1P3	BMI
GLUL	BMI
GLUL	NDD
GLUL	MDD
GLUL	AUD
GLUL	SCZ
GLYATL1	MDD
GLYATL2	MDD
GLYCTK	BMI
GLYCTK	SCZ
GLYCTK	GAD
GLYCTK	BIP
GLYCTK	MDD
GLYCTK-AS1	SCZ
GLYCTK-AS1	BMI
GLYR1	AD
GLYR1	BMI
GLYR1	MDD
GM2A	NDD
GMCL1	BMI
GMEB1	OUD
GMEB1	SCZ
GMEB2	BMI
GMFB	BMI
GMIP	BMI
GMIP	BIP
GMIP	SCZ
GMIP	MDD
GMNN	MDD
GMNN	NDD
GMPPA	BMI
GMPPA	NDD
GMPPB	ADHD
GMPPB	BIP
GMPPB	MDD
GMPPB	BMI
GMPPB	SCZ
GMPPB	OUD
GMPPB	PTSD
GMPPB	Anorexia
GMPR	BMI
GMPR2	ADHD
GMPS	BMI
GNA12	BMI
GNA12	MDD
GNAI1	ASD
GNAI2	BMI
GNAI2	ADHD
GNAI2	OUD
GNAI2	MDD
GNAI2P1	SCZ
GNAI3	AD
GNAI3	BMI
GNAL	SCZ
GNAO1	NDD
GNAO1	AD
GNAO1	SCZ
GNAQ	BMI
GNAS	BMI
GNAS	AD
GNAS	ASD
GNAS	NDD
GNAS	SCZ
GNAT1	BMI
GNAT1	ADHD
GNAT1	OUD
GNAT1	MDD
GNAT1	Anorexia
GNAT2	BMI
GNAZ	BMI
GNAZ	MDD
GNB1	BMI
GNB1	NDD
GNB1	MDD
GNB1	GAD
GNB1L	BMI
GNB1L	ASD
GNB1L	SCZ
GNB2	BMI
GNB2	AD
GNB2	ASD
GNB2L1	BMI
GNB3	MDD
GNB3	SCZ
GNB3	BMI
