gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank	n_naSamps
ENSG00000117394	SLC2A1	NA	2186	NA	1477	NA	NA	NA	NA	1831.5	6
ENSG00000117395	EBNA1BP2	NA	1726	NA	NA	NA	NA	1275	NA	1500.5	6
ENSG00000117410	ATP6V0B	752	538	728	NA	NA	NA	1141	795	790.8	3
ENSG00000117411	B4GALT2	NA	NA	NA	NA	NA	NA	NA	749	749	7
ENSG00000117419	ERI3	NA	NA	NA	NA	NA	NA	NA	1166	1166	7
ENSG00000117450	PRDX1	932	2530	NA	1029	NA	NA	561	NA	1263	4
ENSG00000117477	CCDC181	NA	2179	NA	1456	NA	NA	NA	NA	1817.5	6
ENSG00000117500	TMED5	NA	2172	NA	NA	NA	NA	NA	NA	2172	7
ENSG00000117505	DR1	1306	1904	NA	1260	NA	NA	NA	NA	1490	5
ENSG00000117519	CNN3	NA	NA	1893	NA	NA	NA	NA	NA	1893	7
ENSG00000117525	F3	NA	1403	NA	NA	127	NA	NA	NA	765	6
ENSG00000117569	PTBP2	NA	1319	1098	1606	NA	NA	1041	NA	1266	4
ENSG00000117592	PRDX6	764	1630	1347	NA	NA	NA	NA	NA	1247	5
ENSG00000117600	PLPPR4	NA	NA	1853	994	NA	NA	NA	NA	1423.5	6
ENSG00000117614	SYF2	NA	2696	NA	NA	NA	NA	NA	NA	2696	7
ENSG00000117616	RSRP1	NA	1159	623	658	NA	NA	1019	419	775.6	3
ENSG00000117625	RCOR3	NA	701	NA	1675	NA	NA	NA	NA	1188	6
ENSG00000117632	STMN1	NA	251	1115	171	NA	NA	106	188	366.2	3
ENSG00000117640	MTFR1L	NA	2401	NA	NA	NA	NA	NA	NA	2401	7
ENSG00000117691	NENF	888	1819	NA	704	NA	NA	145	142	739.6	3
ENSG00000117748	RPA2	1334	2028	NA	NA	NA	NA	NA	NA	1681	6
ENSG00000117751	PPP1R8	NA	2338	NA	NA	NA	NA	NA	NA	2338	7
ENSG00000117758	STX12	NA	2601	NA	NA	NA	NA	NA	NA	2601	7
ENSG00000117862	TXNDC12	NA	NA	NA	1775	NA	NA	1099	1255	1376.33333333333	5
ENSG00000117868	ESYT2	NA	NA	NA	NA	NA	NA	1522	NA	1522	7
ENSG00000117899	MESD	NA	663	919	438	NA	NA	206	285	502.2	3
ENSG00000117906	RCN2	NA	495	1271	232	NA	NA	405	NA	600.75	4
ENSG00000118058	KMT2A	NA	2123	NA	NA	NA	NA	NA	NA	2123	7
ENSG00000118096	IFT46	989	NA	1649	NA	NA	NA	NA	NA	1319	6
ENSG00000118160	SLC8A2	NA	NA	NA	NA	NA	NA	1144	NA	1144	7
ENSG00000118181	RPS25	213	205	296	334	215	NA	1355	388	429.428571428571	1
ENSG00000118200	CAMSAP2	NA	NA	NA	NA	NA	NA	1981	NA	1981	7
ENSG00000118257	NRP2	NA	1019	NA	262	NA	NA	1150	NA	810.333333333333	5
ENSG00000118271	TTR	150	35	488	NA	NA	NA	NA	10	170.75	4
ENSG00000118363	SPCS2	1259	NA	1874	1130	NA	NA	1154	NA	1354.25	4
ENSG00000118402	ELOVL4	1182	NA	NA	NA	NA	NA	NA	NA	1182	7
ENSG00000118418	HMGN3	708	433	590	447	NA	NA	555	NA	546.6	3
ENSG00000118432	CNR1	772	NA	1066	NA	NA	NA	NA	NA	919	6
ENSG00000118482	PHF3	NA	1789	1751	NA	NA	NA	NA	NA	1770	6
ENSG00000118518	RNF146	NA	570	NA	NA	NA	NA	NA	NA	570	7
ENSG00000118523	CCN2	408	97	381	84	NA	38	NA	NA	201.6	3
ENSG00000118579	MED28	NA	1309	NA	NA	NA	NA	1623	NA	1466	6
ENSG00000118600	RXYLT1	NA	NA	1556	NA	NA	NA	NA	NA	1556	7
ENSG00000118680	MYL12B	NA	371	NA	NA	NA	NA	1214	298	627.666666666667	5
ENSG00000118689	FOXO3	NA	NA	NA	912	NA	NA	NA	1126	1019	6
ENSG00000118702	GHRH	6	7	21	6	3	8	18	6	9.375	0
ENSG00000118705	RPN2	NA	1209	NA	NA	NA	NA	NA	NA	1209	7
ENSG00000118733	OLFM3	1209	515	NA	914	NA	NA	955	553	829.2	3
ENSG00000118785	SPP1	32	28	14	26	46	NA	288	35	67	1
ENSG00000118804	STBD1	NA	NA	843	NA	NA	NA	NA	NA	843	7
ENSG00000118816	CCNI	NA	1858	NA	1672	NA	NA	NA	649	1393	5
ENSG00000118855	MFSD1	841	NA	795	NA	NA	NA	NA	NA	818	6
ENSG00000118873	RAB3GAP2	929	948	1293	NA	NA	NA	910	399	895.8	3
ENSG00000118946	PCDH17	NA	781	624	409	NA	NA	NA	NA	604.666666666667	5
ENSG00000118965	WDR35	NA	1590	1573	NA	NA	NA	NA	NA	1581.5	6
ENSG00000118971	CCND2	NA	NA	1509	NA	NA	NA	NA	NA	1509	7
ENSG00000118985	ELL2	1297	918	1442	1129	NA	NA	83	147	836	2
ENSG00000118997	DNAH7	NA	NA	587	NA	NA	NA	NA	NA	587	7
ENSG00000119013	NDUFB3	655	NA	NA	NA	NA	NA	1403	1117	1058.33333333333	5
ENSG00000119048	UBE2B	NA	383	1076	1019	NA	NA	212	709	679.8	3
ENSG00000119125	GDA	NA	NA	NA	1188	NA	NA	NA	NA	1188	7
ENSG00000119147	ECRG4	191	1609	304	NA	NA	NA	NA	NA	701.333333333333	5
ENSG00000119231	SENP5	1323	NA	1606	1757	NA	NA	NA	NA	1562	5
ENSG00000119242	CCDC92	1255	NA	NA	NA	NA	NA	1203	535	997.666666666667	5
ENSG00000119280	C1orf198	1178	NA	NA	NA	NA	NA	NA	NA	1178	7
ENSG00000119314	PTBP3	NA	2066	NA	NA	NA	NA	NA	NA	2066	7
ENSG00000119318	RAD23B	NA	870	NA	1027	NA	NA	1133	NA	1010	5
ENSG00000119333	WDR34	NA	1461	NA	1322	NA	NA	NA	NA	1391.5	6
ENSG00000119335	SET	1428	NA	NA	1035	NA	NA	692	NA	1051.66666666667	5
ENSG00000119383	PTPA	NA	1401	NA	NA	NA	NA	NA	NA	1401	7
ENSG00000119396	RAB14	NA	1123	NA	1442	NA	NA	1102	NA	1222.33333333333	5
ENSG00000119471	HSDL2	NA	NA	1200	NA	NA	NA	NA	NA	1200	7
ENSG00000119541	VPS4B	1211	611	1664	NA	NA	NA	1235	175	979.2	3
ENSG00000119632	IFI27L2	NA	2689	956	1709	NA	NA	1530	NA	1721	4
ENSG00000119638	NEK9	NA	2175	NA	819	NA	NA	1560	NA	1518	5
ENSG00000119640	ACYP1	NA	NA	NA	1077	NA	NA	1272	NA	1174.5	6
ENSG00000119650	IFT43	NA	2071	1091	1086	NA	NA	875	NA	1280.75	4
ENSG00000119655	NPC2	455	NA	NA	NA	NA	NA	NA	NA	455	7
ENSG00000119661	DNAL1	NA	NA	1562	NA	NA	NA	NA	NA	1562	7
ENSG00000119669	IRF2BPL	NA	NA	NA	830	NA	NA	NA	NA	830	7
ENSG00000119705	SLIRP	808	1057	1422	1747	NA	NA	529	545	1018	2
ENSG00000119707	RBM25	NA	NA	1818	NA	NA	NA	NA	NA	1818	7
ENSG00000119729	RHOQ	NA	NA	NA	1152	NA	NA	NA	NA	1152	7
ENSG00000119760	SUPT7L	NA	420	NA	NA	NA	NA	1294	1261	991.666666666667	5
ENSG00000119777	TMEM214	NA	NA	NA	NA	NA	NA	1795	NA	1795	7
ENSG00000119782	FKBP1B	NA	1979	NA	1681	NA	NA	NA	NA	1830	6
ENSG00000119801	YPEL5	NA	432	NA	491	NA	NA	1380	888	797.75	4
ENSG00000119820	YIPF4	NA	742	NA	652	NA	NA	1011	NA	801.666666666667	5
ENSG00000119865	CNRIP1	NA	NA	NA	NA	NA	NA	740	NA	740	7
ENSG00000119888	EPCAM	935	762	989	754	NA	NA	1483	NA	984.6	3
ENSG00000119899	SLC17A5	NA	2514	NA	NA	NA	NA	1315	843	1557.33333333333	5
ENSG00000119906	SLF2	NA	NA	661	1112	NA	NA	NA	NA	886.5	6
ENSG00000119917	IFIT3	1160	NA	723	NA	NA	NA	1453	306	910.5	4
ENSG00000119950	MXI1	NA	NA	1697	NA	NA	NA	NA	NA	1697	7
ENSG00000119973	PRLHR	NA	147	1492	90	NA	NA	NA	NA	576.333333333333	5
ENSG00000119977	TCTN3	NA	NA	686	NA	NA	NA	NA	NA	686	7
ENSG00000119979	DENND10	NA	2596	1449	NA	NA	NA	NA	NA	2022.5	6
ENSG00000120008	WDR11	NA	NA	NA	NA	NA	NA	NA	1259	1259	7
ENSG00000120053	GOT1	552	2608	845	NA	231	NA	NA	740	995.2	3
ENSG00000120063	GNA13	1126	NA	NA	NA	NA	NA	NA	NA	1126	7
ENSG00000120129	DUSP1	543	NA	176	NA	NA	NA	469	NA	396	5
ENSG00000120251	GRIA2	587	463	NA	539	NA	NA	417	NA	501.5	4
ENSG00000120256	LRP11	NA	NA	1691	1558	NA	NA	NA	NA	1624.5	6
ENSG00000120265	PCMT1	547	1895	904	NA	NA	NA	506	396	849.6	3
ENSG00000120306	CYSTM1	709	NA	NA	NA	NA	NA	NA	NA	709	7
ENSG00000120333	MRPS14	NA	1624	NA	NA	NA	NA	NA	NA	1624	7
ENSG00000120437	ACAT2	NA	2551	NA	NA	NA	NA	NA	NA	2551	7
ENSG00000120438	TCP1	NA	2411	952	NA	NA	NA	964	NA	1442.33333333333	5
ENSG00000120509	PDZD11	NA	NA	799	NA	NA	NA	NA	NA	799	7
ENSG00000120533	ENY2	NA	NA	NA	NA	NA	NA	NA	986	986	7
ENSG00000120686	UFM1	NA	646	NA	1556	NA	NA	NA	NA	1101	6
ENSG00000120694	HSPH1	1250	2248	613	769	32	NA	216	278	772.285714285714	1
ENSG00000120705	ETF1	NA	1149	1715	NA	NA	NA	NA	NA	1432	6
ENSG00000120727	PAIP2	484	661	702	408	NA	NA	1060	NA	663	3
ENSG00000120738	EGR1	NA	NA	325	NA	71	NA	NA	NA	198	6
ENSG00000120805	ARL1	NA	1437	NA	1574	NA	NA	1081	NA	1364	5
ENSG00000120833	SOCS2	NA	389	NA	NA	NA	NA	NA	NA	389	7
ENSG00000120860	WASHC3	NA	NA	1704	NA	NA	NA	1280	1143	1375.66666666667	5
ENSG00000120885	CLU	23	23	45	22	112	53	119	27	53	0
ENSG00000120925	RNF170	NA	1795	1314	NA	NA	NA	NA	NA	1554.5	6
ENSG00000120948	TARDBP	NA	NA	NA	NA	NA	NA	1873	NA	1873	7
ENSG00000120992	LYPLA1	NA	2029	NA	NA	NA	NA	NA	NA	2029	7
ENSG00000121022	COPS5	NA	NA	NA	NA	NA	NA	898	NA	898	7
ENSG00000121039	RDH10	289	254	199	612	NA	NA	NA	NA	338.5	4
ENSG00000121064	SCPEP1	NA	2185	NA	NA	NA	NA	1126	1059	1456.66666666667	5
ENSG00000121073	SLC35B1	NA	1588	NA	1272	NA	NA	NA	NA	1430	6
ENSG00000121274	TENT4B	NA	2461	NA	NA	NA	NA	NA	NA	2461	7
ENSG00000121390	PSPC1	NA	1432	NA	NA	NA	NA	NA	NA	1432	7
ENSG00000121413	ZSCAN18	1427	1801	856	421	NA	NA	660	1202	1061.16666666667	2
ENSG00000121653	MAPK8IP1	NA	2334	NA	NA	NA	NA	NA	NA	2334	7
ENSG00000121680	PEX16	NA	NA	NA	1662	NA	NA	NA	NA	1662	7
ENSG00000121691	CAT	NA	NA	985	NA	NA	NA	NA	NA	985	7
ENSG00000121716	PILRB	NA	980	1552	NA	NA	NA	491	NA	1007.66666666667	5
ENSG00000121741	ZMYM2	NA	NA	NA	NA	NA	NA	1766	NA	1766	7
ENSG00000121749	TBC1D15	NA	NA	NA	1146	NA	NA	NA	NA	1146	7
ENSG00000121753	ADGRB2	NA	NA	NA	NA	NA	NA	1728	NA	1728	7
ENSG00000121766	ZCCHC17	NA	NA	NA	NA	NA	NA	1714	NA	1714	7
ENSG00000121769	FABP3	1324	NA	NA	1168	NA	NA	NA	NA	1246	6
ENSG00000121774	KHDRBS1	NA	725	889	903	162	NA	1117	1084	813.333333333333	2
ENSG00000121900	TMEM54	948	NA	1816	NA	NA	NA	NA	NA	1382	6
ENSG00000121904	CSMD2	NA	722	NA	581	NA	NA	NA	NA	651.5	6
ENSG00000121931	LRIF1	NA	2375	NA	NA	NA	NA	NA	NA	2375	7
ENSG00000121940	CLCC1	NA	NA	NA	NA	NA	NA	NA	1159	1159	7
ENSG00000121989	ACVR2A	NA	1566	NA	NA	NA	NA	NA	NA	1566	7
ENSG00000122012	SV2C	NA	1752	NA	1037	NA	NA	566	274	907.25	4
ENSG00000122026	RPL21	1257	691	276	NA	NA	117	829	437	601.166666666667	2
ENSG00000122033	MTIF3	NA	2499	NA	NA	NA	NA	NA	NA	2499	7
ENSG00000122034	GTF3A	NA	2558	NA	NA	NA	NA	NA	NA	2558	7
ENSG00000122042	UBL3	NA	NA	1758	674	NA	NA	1610	NA	1347.33333333333	5
ENSG00000122068	FYTTD1	NA	NA	1321	NA	NA	NA	1048	NA	1184.5	6
ENSG00000122126	OCRL	NA	2030	NA	1203	NA	NA	NA	979	1404	5
ENSG00000122203	KIAA1191	NA	1226	960	NA	NA	NA	951	NA	1045.66666666667	5
ENSG00000122218	COPA	NA	1039	NA	NA	NA	NA	NA	NA	1039	7
ENSG00000122406	RPL5	733	112	596	160	NA	NA	797	NA	479.6	3
ENSG00000122417	ODF2L	NA	NA	1193	1312	NA	NA	NA	NA	1252.5	6
ENSG00000122490	SLC66A2	NA	NA	NA	NA	NA	NA	NA	1061	1061	7
ENSG00000122545	SEPTIN7	NA	NA	1868	NA	NA	NA	NA	1132	1500	6
ENSG00000122565	CBX3	NA	2308	541	1039	NA	NA	674	NA	1140.5	4
ENSG00000122566	HNRNPA2B1	NA	632	489	975	NA	NA	1013	NA	777.25	4
ENSG00000122574	WIPF3	NA	NA	1374	NA	NA	NA	481	907	920.666666666667	5
ENSG00000122584	NXPH1	1212	126	402	187	NA	NA	1110	200	539.5	2
ENSG00000122585	NPY	20	31	16	31	25	21	124	33	37.625	0
ENSG00000122641	INHBA	NA	NA	193	NA	NA	NA	26	51	90	5
ENSG00000122679	RAMP3	NA	121	NA	195	NA	NA	NA	NA	158	6
ENSG00000122705	CLTA	NA	2063	NA	NA	NA	NA	NA	NA	2063	7
ENSG00000122756	CNTFR	NA	NA	1245	NA	NA	NA	NA	NA	1245	7
ENSG00000122779	TRIM24	NA	1867	NA	NA	NA	NA	NA	NA	1867	7
ENSG00000122873	CISD1	481	NA	NA	NA	NA	NA	1026	NA	753.5	6
ENSG00000122966	CIT	NA	1441	1455	NA	NA	NA	NA	NA	1448	6
ENSG00000122970	IFT81	NA	NA	1216	753	NA	NA	NA	NA	984.5	6
ENSG00000123066	MED13L	NA	2228	NA	NA	NA	NA	NA	NA	2228	7
ENSG00000123091	RNF11	NA	2224	1777	985	NA	NA	1972	NA	1739.5	4
ENSG00000123095	BHLHE41	NA	NA	NA	NA	NA	NA	539	NA	539	7
ENSG00000123119	NECAB1	NA	NA	NA	892	NA	NA	1525	NA	1208.5	6
ENSG00000123143	PKN1	NA	2584	NA	NA	NA	NA	NA	NA	2584	7
ENSG00000123144	TRIR	1430	1222	NA	NA	NA	NA	NA	NA	1326	6
ENSG00000123178	SPRYD7	NA	1527	NA	NA	NA	NA	NA	1073	1300	6
ENSG00000123240	OPTN	1087	1005	817	1120	199	NA	756	239	746.142857142857	1
ENSG00000123349	PFDN5	275	1090	NA	1631	NA	NA	1689	NA	1171.25	4
ENSG00000123384	LRP1	415	NA	665	NA	NA	NA	1305	NA	795	5
ENSG00000123416	TUBA1B	108	390	87	153	37	88	450	715	253.5	0
ENSG00000123472	ATPAF1	NA	NA	NA	NA	NA	NA	1602	NA	1602	7
ENSG00000123496	IL13RA2	802	282	668	455	NA	NA	1143	650	666.666666666667	2
ENSG00000123545	NDUFAF4	NA	NA	1877	NA	NA	NA	NA	NA	1877	7
ENSG00000123560	PLP1	12	12	12	5	13	87	15	4	20	0
ENSG00000123562	MORF4L2	336	199	264	167	247	NA	58	170	205.857142857143	1
ENSG00000123612	ACVR1C	397	833	237	1344	NA	NA	NA	424	647	3
ENSG00000123636	BAZ2B	NA	2403	NA	1577	NA	NA	NA	NA	1990	6
ENSG00000123836	PFKFB2	NA	NA	1263	NA	NA	NA	NA	NA	1263	7
ENSG00000123901	GPR83	NA	NA	NA	NA	NA	49	NA	NA	49	7
ENSG00000123908	AGO2	NA	1191	1199	NA	NA	NA	1919	NA	1436.33333333333	5
ENSG00000123933	MXD4	NA	NA	NA	NA	NA	NA	NA	1050	1050	7
ENSG00000123983	ACSL3	NA	2206	NA	NA	NA	NA	NA	NA	2206	7
ENSG00000124006	OBSL1	NA	NA	NA	550	NA	NA	646	692	629.333333333333	5
ENSG00000124098	FAM210B	359	191	384	257	NA	NA	1064	NA	451	3
ENSG00000124140	SLC12A5	1203	1048	NA	NA	NA	NA	1350	1047	1162	4
ENSG00000124145	SDC4	NA	2100	NA	NA	NA	NA	2012	NA	2056	6
ENSG00000124172	ATP5F1E	510	162	870	182	NA	NA	177	110	335.166666666667	2
ENSG00000124181	PLCG1	NA	1097	NA	NA	NA	NA	NA	NA	1097	7
ENSG00000124191	TOX2	NA	NA	NA	482	NA	NA	NA	NA	482	7
ENSG00000124193	SRSF6	NA	529	504	576	NA	NA	1445	572	725.2	3
ENSG00000124198	ARFGEF2	NA	NA	NA	NA	NA	NA	2010	NA	2010	7
ENSG00000124201	ZNFX1	NA	NA	1415	NA	NA	NA	NA	NA	1415	7
ENSG00000124222	STX16	NA	2647	NA	1701	NA	NA	NA	NA	2174	6
ENSG00000124225	PMEPA1	1067	1683	1090	NA	NA	NA	105	131	815.2	3
ENSG00000124299	PEPD	NA	1929	NA	823	NA	NA	NA	460	1070.66666666667	5
ENSG00000124357	NAGK	NA	NA	NA	1341	NA	NA	1513	636	1163.33333333333	5
ENSG00000124406	ATP8A1	NA	1597	NA	724	NA	NA	NA	798	1039.66666666667	5
ENSG00000124422	USP22	NA	1575	734	726	NA	NA	289	1078	880.4	3
ENSG00000124486	USP9X	NA	1994	NA	NA	NA	NA	NA	1038	1516	6
ENSG00000124507	PACSIN1	NA	NA	626	NA	NA	NA	NA	NA	626	7
ENSG00000124535	WRNIP1	NA	2051	NA	NA	NA	NA	738	NA	1394.5	6
ENSG00000124541	RRP36	NA	1851	NA	NA	NA	NA	NA	NA	1851	7
ENSG00000124562	SNRPC	NA	NA	1079	NA	NA	NA	NA	NA	1079	7
ENSG00000124570	SERPINB6	NA	NA	NA	NA	NA	NA	1532	NA	1532	7
ENSG00000124588	NQO2	NA	NA	NA	NA	NA	NA	1885	NA	1885	7
ENSG00000124614	RPS10	159	520	838	461	NA	NA	805	374	526.166666666667	2
ENSG00000124733	MEA1	NA	NA	NA	952	NA	NA	NA	NA	952	7
ENSG00000124766	SOX4	NA	NA	NA	277	NA	NA	NA	NA	277	7
ENSG00000124767	GLO1	NA	2693	NA	NA	NA	NA	NA	NA	2693	7
ENSG00000124783	SSR1	818	1059	NA	577	NA	NA	NA	NA	818	5
ENSG00000124802	EEF1E1	NA	1885	NA	1008	NA	NA	1361	789	1260.75	4
ENSG00000124831	LRRFIP1	NA	1085	NA	NA	NA	NA	1811	NA	1448	6
ENSG00000124920	MYRF	NA	NA	378	NA	NA	NA	NA	NA	378	7
ENSG00000124942	AHNAK	963	NA	930	NA	NA	NA	NA	290	727.666666666667	5
ENSG00000125037	EMC3	NA	NA	NA	NA	NA	NA	1296	NA	1296	7
ENSG00000125107	CNOT1	NA	NA	1687	NA	NA	NA	NA	NA	1687	7
ENSG00000125124	BBS2	1394	NA	1587	NA	NA	NA	NA	NA	1490.5	6
ENSG00000125144	MT1G	59	696	80	533	NA	NA	497	273	356.333333333333	2
ENSG00000125148	MT2A	16	124	25	112	39	NA	1009	49	196.285714285714	1
ENSG00000125166	GOT2	NA	2155	NA	NA	NA	NA	1260	689	1368	5
ENSG00000125249	RAP2A	NA	NA	NA	NA	NA	NA	1108	NA	1108	7
ENSG00000125266	EFNB2	829	1868	168	668	NA	NA	171	567	711.833333333333	2
ENSG00000125304	TM9SF2	NA	524	NA	503	NA	NA	297	807	532.75	4
ENSG00000125351	UPF3B	NA	2628	NA	NA	NA	NA	NA	NA	2628	7
ENSG00000125354	SEPTIN6	1380	NA	1248	NA	NA	NA	NA	NA	1314	6
ENSG00000125355	TMEM255A	NA	2129	NA	1081	NA	NA	764	NA	1324.66666666667	5
ENSG00000125356	NDUFA1	NA	2504	NA	NA	NA	NA	NA	NA	2504	7
ENSG00000125398	SOX9	1375	NA	542	NA	NA	NA	1425	NA	1114	5
ENSG00000125445	MRPS7	877	NA	NA	NA	NA	NA	1842	NA	1359.5	6
ENSG00000125462	C1orf61	157	58	64	57	59	NA	179	47	88.7142857142857	1
ENSG00000125503	PPP1R12C	NA	NA	NA	873	NA	NA	708	NA	790.5	6
ENSG00000125505	MBOAT7	607	1620	1467	NA	NA	NA	1552	NA	1311.5	4
ENSG00000125520	SLC2A4RG	NA	NA	1685	NA	NA	NA	NA	436	1060.5	6
ENSG00000125534	PPDPF	304	464	682	1620	NA	NA	795	769	772.333333333333	2
ENSG00000125648	SLC25A23	NA	1216	NA	NA	NA	NA	NA	NA	1216	7
ENSG00000125656	CLPP	NA	908	NA	NA	NA	NA	NA	NA	908	7
ENSG00000125676	THOC2	NA	NA	NA	1717	NA	NA	NA	NA	1717	7
ENSG00000125691	RPL23	453	475	NA	251	NA	NA	215	NA	348.5	4
ENSG00000125730	C3	NA	1426	862	1531	NA	NA	NA	518	1084.25	4
ENSG00000125743	SNRPD2	1053	1325	NA	NA	NA	NA	1516	850	1186	4
ENSG00000125746	EML2	NA	1548	NA	NA	NA	NA	1715	NA	1631.5	6
ENSG00000125779	PANK2	NA	NA	NA	1143	NA	NA	NA	NA	1143	7
ENSG00000125814	NAPB	386	NA	1528	NA	NA	NA	NA	NA	957	6
ENSG00000125821	DTD1	NA	NA	NA	1119	NA	NA	954	NA	1036.5	6
ENSG00000125826	RBCK1	NA	NA	NA	1448	NA	NA	NA	NA	1448	7
ENSG00000125827	TMX4	393	588	191	634	NA	NA	514	1004	554	2
ENSG00000125835	SNRPB	NA	2421	NA	1773	NA	NA	NA	NA	2097	6
ENSG00000125851	PCSK2	472	302	703	1018	NA	NA	NA	NA	623.75	4
ENSG00000125868	DSTN	NA	NA	NA	1610	142	NA	844	NA	865.333333333333	5
ENSG00000125870	SNRPB2	NA	2105	NA	NA	NA	NA	NA	NA	2105	7
ENSG00000125877	ITPA	NA	2690	NA	NA	NA	NA	NA	NA	2690	7
ENSG00000125901	MRPS26	NA	1347	NA	NA	NA	NA	1146	NA	1246.5	6
ENSG00000125931	CITED1	178	221	147	305	111	62	1004	822	356.25	0
ENSG00000125944	HNRNPR	NA	2475	NA	1746	NA	NA	1923	1142	1821.5	4
ENSG00000125970	RALY	NA	NA	NA	NA	NA	NA	1050	NA	1050	7
ENSG00000125971	DYNLRB1	782	NA	547	808	NA	NA	966	NA	775.75	4
ENSG00000125977	EIF2S2	NA	1302	NA	NA	NA	NA	NA	NA	1302	7
ENSG00000125995	ROMO1	267	427	1073	437	NA	NA	NA	834	607.6	3
ENSG00000126005	MMP24OS	807	1185	NA	1495	NA	NA	1696	NA	1295.75	4
ENSG00000126012	KDM5C	NA	1072	NA	NA	NA	NA	NA	NA	1072	7
ENSG00000126067	PSMB2	1170	1293	NA	NA	NA	NA	392	NA	951.666666666667	5
ENSG00000126214	KLC1	347	NA	1558	NA	NA	NA	428	1165	874.5	4
ENSG00000126217	MCF2L	NA	NA	NA	1157	NA	NA	NA	NA	1157	7
ENSG00000126247	CAPNS1	566	NA	1168	NA	NA	NA	229	463	606.5	4
ENSG00000126261	UBA2	NA	2280	879	1756	NA	NA	1577	338	1366	3
ENSG00000126267	COX6B1	947	2639	1107	NA	NA	NA	330	NA	1255.75	4
ENSG00000126351	THRA	NA	NA	NA	1030	NA	NA	1995	915	1313.33333333333	5
ENSG00000126432	PRDX5	671	1254	NA	1135	NA	NA	547	NA	901.75	4
ENSG00000126457	PRMT1	NA	1925	NA	NA	NA	NA	855	NA	1390	6
ENSG00000126524	SBDS	549	683	1569	678	242	NA	1534	NA	875.833333333333	2
ENSG00000126545	CSN1S1	139	NA	NA	NA	NA	NA	NA	NA	139	7
ENSG00000126561	STAT5A	NA	358	NA	NA	NA	NA	NA	NA	358	7
ENSG00000126698	DNAJC8	NA	1154	NA	NA	NA	NA	1600	NA	1377	6
ENSG00000126705	AHDC1	NA	1300	NA	1780	NA	NA	908	NA	1329.33333333333	5
ENSG00000126709	IFI6	31	267	30	367	31	9	53	18	100.75	0
ENSG00000126733	DACH2	NA	708	NA	839	NA	NA	NA	NA	773.5	6
ENSG00000126768	TIMM17B	NA	2043	NA	1384	NA	NA	NA	NA	1713.5	6
ENSG00000126773	PCNX4	NA	1354	1143	NA	NA	NA	NA	NA	1248.5	6
ENSG00000126777	KTN1	NA	2684	1872	NA	NA	NA	NA	NA	2278	6
ENSG00000126803	HSPA2	1353	NA	352	NA	NA	NA	NA	NA	852.5	6
ENSG00000126858	RHOT1	NA	2109	NA	NA	NA	NA	NA	NA	2109	7
ENSG00000126860	EVI2A	570	NA	337	NA	NA	NA	NA	NA	453.5	6
ENSG00000126861	OMG	395	1747	NA	NA	NA	NA	NA	NA	1071	6
ENSG00000126934	MAP2K2	NA	1296	1630	NA	NA	NA	NA	NA	1463	6
ENSG00000126945	HNRNPH2	NA	1443	576	NA	NA	NA	365	NA	794.666666666667	5
ENSG00000126947	ARMCX1	NA	1552	NA	1732	NA	NA	NA	NA	1642	6
ENSG00000126950	TMEM35A	503	286	832	487	NA	NA	947	NA	611	3
ENSG00000127022	CANX	NA	NA	NA	1441	NA	NA	1504	613	1186	5
ENSG00000127184	COX7C	205	229	837	126	NA	NA	223	935	425.833333333333	2
ENSG00000127249	ATP13A4	NA	NA	882	NA	NA	NA	NA	NA	882	7
ENSG00000127314	RAP1B	NA	618	NA	620	NA	NA	NA	NA	619	6
ENSG00000127418	FGFRL1	NA	NA	472	NA	NA	NA	NA	NA	472	7
ENSG00000127419	TMEM175	NA	1989	NA	NA	NA	NA	NA	NA	1989	7
ENSG00000127445	PIN1	730	1809	NA	NA	NA	NA	436	NA	991.666666666667	5
ENSG00000127463	EMC1	NA	2390	NA	NA	NA	NA	1156	NA	1773	6
ENSG00000127483	HP1BP3	NA	2571	NA	688	NA	NA	NA	NA	1629.5	6
ENSG00000127540	UQCR11	NA	1949	NA	1714	NA	NA	2005	NA	1889.33333333333	5
ENSG00000127561	SYNGR3	662	NA	940	1159	NA	NA	1550	451	952.4	3
ENSG00000127585	FBXL16	NA	1592	NA	NA	NA	NA	NA	NA	1592	7
ENSG00000127603	MACF1	853	NA	NA	NA	NA	NA	912	NA	882.5	6
ENSG00000127774	EMC6	NA	1451	NA	NA	NA	NA	NA	NA	1451	7
ENSG00000127824	TUBA4A	736	1981	924	NA	NA	NA	NA	NA	1213.66666666667	5
ENSG00000127837	AAMP	NA	NA	1392	NA	NA	NA	1105	1141	1212.66666666667	5
ENSG00000127914	AKAP9	NA	NA	1158	NA	NA	NA	NA	NA	1158	7
ENSG00000127922	SEM1	634	462	NA	NA	NA	NA	763	578	609.25	4
ENSG00000127947	PTPN12	NA	2303	NA	NA	NA	NA	NA	NA	2303	7
ENSG00000127948	POR	NA	337	NA	NA	NA	NA	774	NA	555.5	6
ENSG00000127955	GNAI1	NA	NA	NA	1148	NA	NA	NA	NA	1148	7
ENSG00000127990	SGCE	NA	885	1676	1354	NA	NA	NA	NA	1305	5
