gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	nsigsamps	meanrank
ENSG00000172046	USP19						460				1	460
ENSG00000172115	CYCS		853								1	853
ENSG00000172137	CALB2	15		100	124	117			71	235	6	110.333333333333
ENSG00000172201	ID4				416						1	416
ENSG00000172247	C1QTNF4								218		1	218
ENSG00000172260	NEGR1					240				940	2	590
ENSG00000172262	ZNF131		1172								1	1172
ENSG00000172264	MACROD2	397		149	962	306		355			5	433.8
ENSG00000172270	BSG		491								1	491
ENSG00000172273	HINFP								103		1	103
ENSG00000172292	CERS6							297			1	297
ENSG00000172315	TP53RK				1137						1	1137
ENSG00000172331	BPGM							649			1	649
ENSG00000172348	RCAN2							282			1	282
ENSG00000172375	C2CD2L							325			1	325
ENSG00000172379	ARNT2		421			448					2	434.5
ENSG00000172380	GNG12									962	1	962
ENSG00000172428	COPS9		215				458			653	3	442
ENSG00000172456	FGGY					228					1	228
ENSG00000172458	IL17D				866						1	866
ENSG00000172465	TCEAL1		975		672					941	3	862.666666666667
ENSG00000172493	AFF1				1034						1	1034
ENSG00000172508	CARNS1									317	1	317
ENSG00000172534	HCFC1								449		1	449
ENSG00000172568	FNDC9		1064					452		1031	3	849
ENSG00000172575	RASGRP1								57		1	57
ENSG00000172602	RND1					534					1	534
ENSG00000172663	TMEM134									1186	1	1186
ENSG00000172731	LRRC20	952									1	952
ENSG00000172757	CFL1	622	570		600					214	4	501.5
ENSG00000172766	NAA16					401					1	401
ENSG00000172803	SNX32									601	1	601
ENSG00000172809	RPL38				90		451	286			3	275.666666666667
ENSG00000172888	ZNF621									458	1	458
ENSG00000172889	EGFL7		336							662	2	499
ENSG00000172936	MYD88		461								1	461
ENSG00000172943	PHF8									1161	1	1161
ENSG00000172995	ARPP21								5	811	2	408
ENSG00000173011	TADA2B						84				1	84
ENSG00000173020	GRK2	297									1	297
ENSG00000173064	HECTD4								420		1	420
ENSG00000173110	HSPA6					16					1	16
ENSG00000173113	TRMT112	446			361					398	3	401.666666666667
ENSG00000173114	LRRN3	589							425		2	507
ENSG00000173137	ADCK5									585	1	585
ENSG00000173141	MRPL57		228		237						2	232.5
ENSG00000173145	NOC3L						107				1	107
ENSG00000173163	COMMD1					624				974	2	799
ENSG00000173171	MTX1									573	1	573
ENSG00000173175	ADCY5				644			323			2	483.5
ENSG00000173210	ABLIM3	738									1	738
ENSG00000173221	GLRX	732								1127	2	929.5
ENSG00000173230	GOLGB1	791									1	791
ENSG00000173258	ZNF483	711			165	254				365	4	373.75
ENSG00000173267	SNCG	169		140	832	130	301	338	119	111	8	267.5
ENSG00000173272	MZT2A				714		446			216	3	458.666666666667
ENSG00000173273	TNKS	875									1	875
ENSG00000173320	STOX2							295			1	295
ENSG00000173327	MAP3K11	804									1	804
ENSG00000173404	INSM1			253	892						2	572.5
ENSG00000173436	MICOS10		775		343			511		608	4	559.25
ENSG00000173442	EHBP1L1								282		1	282
ENSG00000173511	VEGFB									600	1	600
ENSG00000173575	CHD2			354				677			2	515.5
ENSG00000173598	NUDT4					572				985	2	778.5
ENSG00000173599	PC									541	1	541
ENSG00000173611	SCAI				720						1	720
ENSG00000173614	NMNAT1				1013						1	1013
ENSG00000173621	LRFN4	416									1	416
ENSG00000173660	UQCRH					285	192		327		3	268
ENSG00000173674	EIF1AX		550								1	550
ENSG00000173705	SUSD5			289							1	289
ENSG00000173715	C11orf80				890	345					2	617.5
ENSG00000173726	TOMM20									259	1	259
ENSG00000173744	AGFG1						189				1	189
ENSG00000173757	STAT5B				959			568			2	763.5
ENSG00000173786	CNP	364	1163	49							3	525.333333333333
ENSG00000173805	HAP1								433		1	433
ENSG00000173846	PLK3						210				1	210
ENSG00000173898	SPTBN2			474							1	474
ENSG00000173915	ATP5MD		391	305	98	142	295	117		750	7	299.714285714286
ENSG00000173933	RBM4					354					1	354
ENSG00000174010	KLHL15				833					864	2	848.5
ENSG00000174013	FBXO45	293									1	293
ENSG00000174059	CD34			316							1	316
ENSG00000174099	MSRB3	719									1	719
ENSG00000174109	C16orf91								121		1	121
ENSG00000174136	RGMB		1083		273			647			3	667.666666666667
ENSG00000174145	NWD2	385									1	385
ENSG00000174227	PIGG		877								1	877
ENSG00000174231	PRPF8		430		1044						2	737
ENSG00000174243	DDX23									897	1	897
ENSG00000174365	SNHG11	565									1	565
ENSG00000174405	LIG4				792						1	792
ENSG00000174444	RPL4		506			385	94			646	4	407.75
ENSG00000174446	SNAPC5									1017	1	1017
ENSG00000174456	C12orf76								450		1	450
ENSG00000174460	ZCCHC12	31	28	22	17	67	35	5	41	5	9	27.8888888888889
ENSG00000174514	MFSD4A				651					386	2	518.5
ENSG00000174521	TTC9B	568		265	357	250		229		249	6	319.666666666667
ENSG00000174574	AKIRIN1	326	1009							301	3	545.333333333333
ENSG00000174607	UGT8				1047						1	1047
ENSG00000174628	IQCK	536									1	536
ENSG00000174684	B4GAT1	121	76	147	214					54	5	122.4
ENSG00000174695	TMEM167A	766									1	766
ENSG00000174748	RPL15		712	378	305			675		333	5	480.6
ENSG00000174775	HRAS							334			1	334
ENSG00000174780	SRP72	779								1171	2	975
ENSG00000174791	RIN1	758									1	758
ENSG00000174839	DENND6A									866	1	866
ENSG00000174871	CNIH2	252		157		281					3	230
ENSG00000174886	NDUFA11		533		225						2	379
ENSG00000174903	RAB1B							592			1	592
ENSG00000174917	MICOS13			477	483						2	480
ENSG00000174938	SEZ6L2	897								155	2	526
ENSG00000174948	GPR149		858				275				2	566.5
ENSG00000174996	KLC2									318	1	318
ENSG00000175040	CHST2		289		906						2	597.5
ENSG00000175061	SNHG29		851		751						2	801
ENSG00000175105	ZNF654									427	1	427
ENSG00000175130	MARCKSL1		1073	227	707					432	4	609.75
ENSG00000175161	CADM2				1109						1	1109
ENSG00000175166	PSMD2	822							271		2	546.5
ENSG00000175197	DDIT3									1205	1	1205
ENSG00000175221	MED16									1110	1	1110
ENSG00000175264	CHST1	617			973			427		282	4	574.75
ENSG00000175265	GOLGA8A		1193								1	1193
ENSG00000175274	TP53I11									948	1	948
ENSG00000175352	NRIP3					550					1	550
ENSG00000175414	ARL10	914								1074	2	994
ENSG00000175416	CLTB						201	345			2	273
ENSG00000175426	PCSK1	395	82		438			113	241	129	6	233
ENSG00000175445	LPL	131		219				187	130	161	5	165.6
ENSG00000175467	SART1						272				1	272
ENSG00000175470	PPP2R2D			287							1	287
ENSG00000175471	MCTP1				499						1	499
ENSG00000175548	ALG10B									445	1	445
ENSG00000175550	DRAP1									592	1	592
ENSG00000175573	C11orf68	232									1	232
ENSG00000175575	PAAF1				1108						1	1108
ENSG00000175582	RAB6A							644			1	644
ENSG00000175602	CCDC85B									938	1	938
ENSG00000175611	LINC00476									649	1	649
ENSG00000175662	TOM1L2	495									1	495
ENSG00000175664	TEX26				954						1	954
ENSG00000175745	NR2F1	281			459			158			3	299.333333333333
ENSG00000175782	SLC35E3		888								1	888
ENSG00000175866	BAIAP2	194			811						2	502.5
ENSG00000175893	ZDHHC21				420						1	420
ENSG00000175899	A2M							194			1	194
ENSG00000176018	LYSMD3					429					1	429
ENSG00000176024	ZNF613	614									1	614
ENSG00000176046	NUPR1		938								1	938
ENSG00000176095	IP6K1		751							860	2	805.5
ENSG00000176105	YES1		994								1	994
ENSG00000176165	FOXG1								46		1	46
ENSG00000176209	SMIM19				1040						1	1040
ENSG00000176293	ZNF135									221	1	221
ENSG00000176340	COX8A		820		414			161		630	4	506.25
ENSG00000176381	PRR18			515						839	2	677
ENSG00000176393	RNPEP							545			1	545
ENSG00000176401	EID2B							403	207	234	3	281.333333333333
ENSG00000176444	CLK2							169			1	169
ENSG00000176454	LPCAT4									682	1	682
ENSG00000176533	GNG7								74		1	74
ENSG00000176697	BDNF				1124	198		179		871	4	593
ENSG00000176720	BOK	821									1	821
ENSG00000176731	RBIS		955								1	955
ENSG00000176749	CDK5R1				387						1	387
ENSG00000176769	TCERG1L				1092	289					2	690.5
ENSG00000176788	BASP1	214	393		597				104	766	5	414.8
ENSG00000176840	MIR7-3HG		316		290					911	3	505.666666666667
ENSG00000176884	GRIN1	562		293	956					395	4	551.5
ENSG00000176894	PXMP2	673									1	673
ENSG00000176903	PNMA1	322									1	322
ENSG00000176946	THAP4	850									1	850
ENSG00000176956	LY6H		170	110	849	127		454		211	6	320.166666666667
ENSG00000176971	FIBIN	621									1	621
ENSG00000177000	MTHFR			483							1	483
ENSG00000177106	EPS8L2		802		532			208			3	514
ENSG00000177150	FAM210A					179					1	179
ENSG00000177189	RPS6KA3		371							1103	2	737
ENSG00000177301	KCNA2					585					1	585
ENSG00000177410	ZFAS1		967								1	967
ENSG00000177425	PAWR								370		1	370
ENSG00000177432	NAP1L5		279				67	209	310		4	216.25
ENSG00000177479	ARIH2		891								1	891
ENSG00000177511	ST8SIA3					607				575	2	591
ENSG00000177519	RPRM				669			521	40	912	4	535.5
ENSG00000177556	ATOX1	949			889					1008	3	948.666666666667
ENSG00000177600	RPLP2		683		768	215					3	555.333333333333
ENSG00000177606	JUN		602			83					2	342.5
ENSG00000177614	PGBD5			331							1	331
ENSG00000177666	PNPLA2	662									1	662
ENSG00000177700	POLR2L		208		329			416		151	4	276
ENSG00000177707	NECTIN3	177		426	317					738	4	414.5
ENSG00000177728	TMEM94					530					1	530
ENSG00000177731	FLII							426		471	2	448.5
ENSG00000177733	HNRNPA0		483		479			431			3	464.333333333333
ENSG00000177807	KCNJ10	726						366			2	546
ENSG00000177830	CHID1		1166							219	2	692.5
ENSG00000177854	TMEM187		940								1	940
ENSG00000177875	CCDC184		796								1	796
ENSG00000177885	GRB2									590	1	590
ENSG00000177889	UBE2N	601								992	2	796.5
ENSG00000177954	RPS27	694	140	494	605	139		246	381	309	8	376
ENSG00000177963	RIC8A		761								1	761
ENSG00000177990	DPY19L2								422		1	422
ENSG00000178035	IMPDH2			510							1	510
ENSG00000178104	PDE4DIP	768									1	768
ENSG00000178149	DALRD3			314							1	314
ENSG00000178171	AMER3									487	1	487
ENSG00000178177	LCORL						234				1	234
ENSG00000178188	SH2B1					660					1	660
ENSG00000178209	PLEC	653									1	653
ENSG00000178234	GALNT11				219						1	219
ENSG00000178235	SLITRK1		1095								1	1095
ENSG00000178252	WDR6									677	1	677
ENSG00000178307	TMEM11				628						1	628
ENSG00000178381	ZFAND2A				909						1	909
ENSG00000178445	GLDC	406									1	406
ENSG00000178449	COX14		965					335			2	650
ENSG00000178467	P4HTM		603	236							2	419.5
ENSG00000178531	CTXN1	92						573		1163	3	609.333333333333
ENSG00000178567	EPM2AIP1									509	1	509
ENSG00000178602	OTOS									439	1	439
ENSG00000178605	GTPBP6									858	1	858
ENSG00000178662	CSRNP3	107									1	107
ENSG00000178694	NSUN3	769							197		2	483
ENSG00000178695	KCTD12				583						1	583
ENSG00000178719	GRINA	409			820					240	3	489.666666666667
ENSG00000178761	FAM219B									754	1	754
ENSG00000178913	TAF7				696		276				2	486
ENSG00000178951	ZBTB7A					533					1	533
ENSG00000178952	TUFM					543					1	543
ENSG00000178965	ERICH3	211									1	211
ENSG00000178980	SELENOW		175		229	195	152				4	187.75
ENSG00000178982	EIF3K	676									1	676
ENSG00000179010	MRFAP1					232	116				2	174
ENSG00000179051	RCC2		785								1	785
ENSG00000179058	C9orf50					291					1	291
ENSG00000179091	CYC1					324					1	324
ENSG00000179218	CALR	472	807								2	639.5
ENSG00000179222	MAGED1			298						673	2	485.5
ENSG00000179242	CDH4	299				635				344	3	426
ENSG00000179262	RAD23A									774	1	774
ENSG00000179271	GADD45GIP1	755	433							793	3	660.333333333333
ENSG00000179295	PTPN11		868								1	868
ENSG00000179344	HLA-DQB1			153							1	153
ENSG00000179364	PACS2		962								1	962
ENSG00000179388	EGR3				1017						1	1017
ENSG00000179456	ZBTB18				1056						1	1056
ENSG00000179562	GCC1									658	1	658
ENSG00000179604	CDC42EP4					352					1	352
ENSG00000179632	MAF1						104				1	104
ENSG00000179673	RPRML								79		1	79
ENSG00000179698	WDR97									1086	1	1086
ENSG00000179820	MYADM				858						1	858
ENSG00000179833	SERTAD2	118									1	118
ENSG00000179841	AKAP5								244		1	244
ENSG00000179886	TIGD5							495			1	495
ENSG00000179915	NRXN1				295						1	295
ENSG00000180044	C3orf80					441					1	441
ENSG00000180155	LYNX1	826						595		1124	3	848.333333333333
ENSG00000180354	MTURN		1093				489				2	791
ENSG00000180398	MCFD2		385						405		2	395
ENSG00000180616	SSTR2	413	1033				200	459			4	526.25
ENSG00000180667	YOD1		375			476					2	425.5
ENSG00000180769	WDFY3-AS2								452		1	452
ENSG00000180776	ZDHHC20		620		1131					848	3	866.333333333333
ENSG00000180817	PPA1		473			277					2	375
ENSG00000180822	PSMG4			173							1	173
ENSG00000180875	GREM2	208			1126						2	667
ENSG00000180879	SSR4		211				238	251			3	233.333333333333
ENSG00000180901	KCTD2								424		1	424
ENSG00000180914	OXTR					112				334	2	223
ENSG00000180917	CMTR2		819								1	819
ENSG00000180957	PITPNB									622	1	622
ENSG00000180964	TCEAL8				835						1	835
ENSG00000181019	NQO1	64	511		274		298				4	286.75
ENSG00000181027	FKRP									1158	1	1158
ENSG00000181029	TRAPPC5							667			1	667
ENSG00000181031	RPH3AL									299	1	299
ENSG00000181045	SLC26A11							453			1	453
ENSG00000181061	HIGD1A						480				1	480
ENSG00000181163	NPM1	341	809		456	463				498	5	513.4
ENSG00000181191	PJA1									719	1	719
ENSG00000181195	PENK	55	56	466	78	60	211	42	93	16	9	119.666666666667
ENSG00000181220	ZNF746	577									1	577
ENSG00000181222	POLR2A						204				1	204
ENSG00000181350	LRRC75A		919								1	919
ENSG00000181409	AATK									594	1	594
ENSG00000181418	DDN	258			111			91	100		4	140
ENSG00000181449	SOX2								246		1	246
ENSG00000181523	SGSH								192		1	192
ENSG00000181585	TMIE		739								1	739
ENSG00000181610	MRPS23						366				1	366
ENSG00000181656	GPR88								215		1	215
ENSG00000181751	C5orf30	650									1	650
ENSG00000181790	ADGRB1						312				1	312
ENSG00000181817	LSM10							712			1	712
ENSG00000181826	RELL1				791						1	791
ENSG00000181852	RNF41			539							1	539
ENSG00000181924	COA4								267		1	267
ENSG00000181982	CCDC149									815	1	815
ENSG00000182004	SNRPE	905									1	905
ENSG00000182013	PNMA8A	539	973	186				680			4	594.5
ENSG00000182093	GET1		740		501					711	3	650.666666666667
ENSG00000182117	NOP10	557	534								2	545.5
ENSG00000182154	MRPL41	306									1	306
ENSG00000182175	RGMA			164							1	164
ENSG00000182196	ARL6IP4					619	292	706			3	539
ENSG00000182218	HHIPL1							618			1	618
ENSG00000182220	ATP6AP2				375						1	375
ENSG00000182224	CYB5D1				719						1	719
ENSG00000182272	B4GALNT4									800	1	800
ENSG00000182287	AP1S2	530								679	2	604.5
ENSG00000182463	TSHZ2		429								1	429
ENSG00000182481	KPNA2	138									1	138
ENSG00000182534	MXRA7	818								688	2	753
ENSG00000182600	SNORC							538			1	538
ENSG00000182601	HS3ST4	295		300	362			360	301	98	6	286
ENSG00000182621	PLCB1		840		938						2	889
ENSG00000182628	SKA2						384				1	384
ENSG00000182636	NDN	290	395				156			947	4	447
ENSG00000182718	ANXA2			303							1	303
ENSG00000182747	SLC35D3									1096	1	1096
ENSG00000182768	NGRN	593									1	593
ENSG00000182774	RPS17		798							1212	2	1005
ENSG00000182809	CRIP2							687			1	687
ENSG00000182836	PLCXD3					200					1	200
ENSG00000182871	COL18A1		221								1	221
ENSG00000182899	RPL35A	795	442		95	197	290	114			6	322.166666666667
ENSG00000182902	SLC25A18							470			1	470
ENSG00000182916	TCEAL7		147		734		207	121		170	5	275.8
ENSG00000182919	C11orf54									495	1	495
ENSG00000182968	SOX1	580								296	2	438
ENSG00000182985	CADM1	603					208	128			3	313
ENSG00000183011	NAA38		980							252	2	616
ENSG00000183020	AP2A2			188							1	188
ENSG00000183036	PCP4	160	435	43	231	126	59	124	12	67	9	139.666666666667
ENSG00000183049	CAMK1D	311									1	311
ENSG00000183091	NEB									737	1	737
ENSG00000183255	PTTG1IP	274									1	274
ENSG00000183258	DDX41				997						1	997
ENSG00000183354	KIAA2026				775						1	775
ENSG00000183379	SYNDIG1L								22		1	22
ENSG00000183395	PMCH	1				15				3	3	6.33333333333333
ENSG00000183426	NPIPA1					355					1	355
ENSG00000183475	ASB7									483	1	483
ENSG00000183569	SERHL2							396			1	396
ENSG00000183648	NDUFB1		920				46	257			3	407.666666666667
ENSG00000183662	TAFA1		555	108						552	3	405
ENSG00000183715	OPCML	712			118	190		324			4	336
ENSG00000183780	SLC35F3	586									1	586
ENSG00000183828	NUDT14									850	1	850
ENSG00000183837	PNMA3									306	1	306
ENSG00000183891	TTC32						488				1	488
ENSG00000183960	KCNH8									188	1	188
ENSG00000183971	NPW									246	1	246
ENSG00000183978	COA3	876									1	876
ENSG00000183979	NPB		1003					375			2	689
ENSG00000184009	ACTG1					124	71				2	97.5
ENSG00000184056	VPS33B				1138						1	1138
ENSG00000184113	CLDN5					180		735			2	457.5
ENSG00000184117	NIPSNAP1						123				1	123
ENSG00000184156	KCNQ3		348								1	348
ENSG00000184160	ADRA2C	744									1	744
ENSG00000184162	NR2C2AP				1105						1	1105
ENSG00000184182	UBE2F									462	1	462
ENSG00000184205	TSPYL2		692		167						2	429.5
ENSG00000184221	OLIG1			311	476						2	393.5
ENSG00000184226	PCDH9		1191					602			2	896.5
ENSG00000184261	KCNK12									403	1	403
ENSG00000184277	TM2D3	335	189	181							3	235
ENSG00000184302	SIX6							285		112	2	198.5
ENSG00000184347	SLIT3	582			442						2	512
ENSG00000184368	MAP7D2									470	1	470
ENSG00000184402	SS18L1						442				1	442
ENSG00000184408	KCND2									1061	1	1061
ENSG00000184436	THAP7		528								1	528
ENSG00000184481	FOXO4								227		1	227
ENSG00000184508	HDDC3		753								1	753
ENSG00000184515	BEX5	490	173		509	168				248	5	317.6
ENSG00000184524	CEND1					523					1	523
ENSG00000184602	SNN					514			217		2	365.5
ENSG00000184613	NELL2	269			358			350	417	102	5	299.2
ENSG00000184678	HIST2H2BE					481					1	481
ENSG00000184752	NDUFA12	255	1109								2	682
ENSG00000184792	OSBP2			199							1	199
ENSG00000184840	TMED9									360	1	360
ENSG00000184845	DRD1								4		1	4
ENSG00000184887	BTBD6			345							1	345
ENSG00000184897	H1FX				327	445		478			3	416.666666666667
ENSG00000184900	SUMO3		911		277						2	594
ENSG00000184905	TCEAL2	210					195				2	202.5
ENSG00000184916	JAG2									965	1	965
ENSG00000184924	PTRHD1		758								1	758
ENSG00000184984	CHRM5									506	1	506
ENSG00000184985	SORCS2					505					1	505
ENSG00000184990	SIVA1									364	1	364
ENSG00000184992	BRI3BP		1138								1	1138
ENSG00000185008	ROBO2		672								1	672
ENSG00000185043	CIB1		1089	302		517					3	636
ENSG00000185046	ANKS1B		1024		1082						2	1053
ENSG00000185052	SLC24A3	379				648					2	513.5
ENSG00000185055	EFCAB10				828						1	828
ENSG00000185070	FLRT2	672		281						134	3	362.333333333333
ENSG00000185085	INTS5								365		1	365
ENSG00000185088	RPS27L		661							1081	2	871
ENSG00000185090	MANEAL									1196	1	1196
ENSG00000185115	NSMCE3							742		1108	2	925
ENSG00000185127	C6orf120								418		1	418
ENSG00000185189	NRBP2							477			1	477
ENSG00000185215	TNFAIP2							465		728	2	596.5
ENSG00000185274	GALNT17					372					1	372
ENSG00000185298	CCDC137					431					1	431
ENSG00000185339	TCN2							276			1	276
ENSG00000185345	PRKN								357		1	357
ENSG00000185414	MRPL30				542						1	542
ENSG00000185475	TMEM179B							281			1	281
ENSG00000185477	GPRIN3								291		1	291
ENSG00000185515	BRCC3				856						1	856
ENSG00000185518	SV2B				939						1	939
ENSG00000185532	PRKG1	648									1	648
ENSG00000185551	NR2F2	54	55	87	58	144		54		34	7	69.4285714285714
ENSG00000185559	DLK1	195	286	162	640	64	185		336	852	8	340
ENSG00000185565	LSAMP	538	544		1036	577					4	673.75
ENSG00000185591	SP1	819									1	819
ENSG00000185615	PDIA2				491						1	491
ENSG00000185627	PSMD13				1002						1	1002
ENSG00000185633	NDUFA4L2		680								1	680
ENSG00000185650	ZFP36L1									910	1	910
ENSG00000185658	BRWD1	462			331				371		3	388
ENSG00000185670	ZBTB3									733	1	733
ENSG00000185722	ANKFY1	762									1	762
ENSG00000185742	C11orf87								160		1	160
ENSG00000185745	IFIT1								330	1091	2	710.5
ENSG00000185760	KCNQ5		702					509		994	3	735
ENSG00000185774	KCNIP4		748							873	2	810.5
ENSG00000185787	MORF4L1		613		647			200	448	335	5	448.6
ENSG00000185803	SLC52A2				674						1	674
ENSG00000185818	NAT8L					380					1	380
ENSG00000185825	BCAP31			491							1	491
ENSG00000185883	ATP6V0C		1056	436			432	601	142		5	533.4
ENSG00000185904	LINC00839								168		1	168
ENSG00000185909	KLHDC8B						100				1	100
ENSG00000185989	RASA3									973	1	973
ENSG00000186010	NDUFA13		721		309	178	106	318			5	326.4
ENSG00000186017	ZNF566								245		1	245
ENSG00000186106	ANKRD46		667		1049						2	858
ENSG00000186166	CCDC84		927								1	927
ENSG00000186187	ZNRF1			208			387				2	297.5
ENSG00000186205	MARC1						214				1	214
ENSG00000186260	MRTFB	171						176			2	173.5
ENSG00000186272	ZNF17			575							1	575
ENSG00000186297	GABRA5	102	202	73	97		110	646	67		7	185.285714285714
ENSG00000186310	NAP1L3		366		199	221		543		136	5	293
ENSG00000186340	THBS2					413					1	413
ENSG00000186395	KRT10				742						1	742
ENSG00000186417	GLDN								375		1	375
ENSG00000186432	KPNA4					539					1	539
ENSG00000186439	TRDN	597									1	597
ENSG00000186462	NAP1L2	881	423				490			1153	4	736.75
ENSG00000186468	RPS23	677	392		235			131	287	394	6	352.666666666667
ENSG00000186469	GNG2		481		606	329				97	4	378.25
ENSG00000186470	BTN3A2						337				1	337
ENSG00000186472	PCLO					278					1	278
ENSG00000186480	INSIG1				166						1	166
ENSG00000186487	MYT1L		990							656	2	823
ENSG00000186575	NF2				777						1	777
ENSG00000186577	SMIM29									1019	1	1019
ENSG00000186635	ARAP1		1160								1	1160
ENSG00000186648	CARMIL3									635	1	635
ENSG00000186654	PRR5	684									1	684
ENSG00000186716	BCR							221			1	221
ENSG00000186767	SPIN4							566			1	566
ENSG00000186868	MAPT		783								1	783
ENSG00000186889	TMEM17							721			1	721
ENSG00000186973	FAM183A			178							1	178
ENSG00000186994	KANK3	907									1	907
ENSG00000187068	C3orf70					488					1	488
ENSG00000187079	TEAD1									755	1	755
ENSG00000187094	CCK	866	244	156	65	42		389	149	199	8	263.75
ENSG00000187109	NAP1L1		418					293			2	355.5
ENSG00000187122	SLIT1	420	880							533	3	611
ENSG00000187135	VSTM2B		1195								1	1195
ENSG00000187186	AL162231.1		1077								1	1077
ENSG00000187189	TSPYL4		361		896					1140	3	799
ENSG00000187193	MT1X		306	144							2	225
ENSG00000187244	BCAM							525		392	2	458.5
ENSG00000187323	DCC	953									1	953
ENSG00000187391	MAGI2						389				1	389
ENSG00000187398	LUZP2		229								1	229
ENSG00000187446	CHP1		1032								1	1032
ENSG00000187479	C11orf96		83			141	221				3	148.333333333333
ENSG00000187531	SIRT7			581							1	581
ENSG00000187556	NANOS3			399							1	399
ENSG00000187601	MAGEH1		406								1	406
ENSG00000187608	ISG15		168	262	842		135	155		665	6	371.166666666667
ENSG00000187609	EXD3				873						1	873
ENSG00000187664	HAPLN4	501									1	501
ENSG00000187730	GABRD								11	267	2	139
ENSG00000187778	MCRS1	661									1	661
ENSG00000187944	C2orf66									1207	1	1207
ENSG00000187957	DNER	824	150		813						3	595.666666666667
ENSG00000188011	RTP5			195						666	2	430.5
ENSG00000188021	UBQLN2		901				265				2	583
ENSG00000188026	RILPL1	682									1	682
ENSG00000188133	TMEM215	767								215	2	491
ENSG00000188191	PRKAR1B		1186	234	247	557				100	5	464.8
ENSG00000188229	TUBB4B	140			566			682	157	92	5	327.4
ENSG00000188243	COMMD6		565								1	565
ENSG00000188290	HES4		332					560			2	446
ENSG00000188313	PLSCR1					511					1	511
ENSG00000188338	SLC38A3			389							1	389
ENSG00000188352	FOCAD				795						1	795
ENSG00000188483	IER5L					595					1	595
ENSG00000188486	H2AFX								295		1	295
ENSG00000188517	COL25A1			310				728		183	3	407
ENSG00000188529	SRSF10									1001	1	1001
ENSG00000188536	HBA2	78	46	25	408	22	82	28	18	69	9	86.2222222222222
ENSG00000188580	NKAIN2				964						1	964
ENSG00000188612	SUMO2					640		708			2	674
ENSG00000188613	NANOS1								307		1	307
ENSG00000188620	HMX3									687	1	687
ENSG00000188674	C2orf80		697					106			2	401.5
ENSG00000188725	SMIM15		1081								1	1081
ENSG00000188735	TMEM120B				874						1	874
ENSG00000188747	NOXA1									890	1	890
ENSG00000188763	FZD9	304									1	304
ENSG00000188783	PRELP		521								1	521
ENSG00000188807	TMEM201					615					1	615
ENSG00000188827	SLX4				788						1	788
ENSG00000188846	RPL14	358	482		520	300				162	5	364.4
ENSG00000188859	FAM78B			313		592					2	452.5
ENSG00000188895	MSL1	702		254							2	478
ENSG00000188931	CFAP126			568							1	568
ENSG00000188981	MSANTD1									869	1	869
ENSG00000189042	ZNF567	947									1	947
ENSG00000189043	NDUFA4		741	211	52	95		53	138	543	7	261.857142857143
ENSG00000189056	RELN				852						1	852
ENSG00000189058	APOD	696	380	319	524						4	479.75
ENSG00000189060	H1F0		522		919						2	720.5
ENSG00000189077	TMEM120A	482									1	482
ENSG00000189127	ANKRD34B	14	97	29	56	387	145	177		242	8	143.375
ENSG00000189129	PLAC9		308			588					2	448
ENSG00000189159	JPT1		434	440						545	3	473
ENSG00000189164	ZNF527			339							1	339
ENSG00000189184	PCDH18			442							1	442
ENSG00000189241	TSPYL1	231	1020		318		355				4	481
ENSG00000189283	FHIT			151							1	151
ENSG00000189292	ALKAL2					313					1	313
ENSG00000189403	HMGB1	830	759		1148						3	912.333333333333
ENSG00000189410	SH2D5								115		1	115
ENSG00000196090	PTPRT									522	1	522
ENSG00000196091	MYBPC1			432	658						2	545
ENSG00000196104	SPOCK3	372			755	322					3	483
ENSG00000196126	HLA-DRB1		1082				349	289			3	573.333333333333
ENSG00000196136	SERPINA3	142				90					2	116
ENSG00000196139	AKR1C3	241									1	241
ENSG00000196150	ZNF250			349							1	349
ENSG00000196208	GREB1					175					1	175
ENSG00000196230	TUBB	163		204		248	52	423	114	390	7	227.714285714286
ENSG00000196262	PPIA	178	571	76	115					208	5	229.6
ENSG00000196290	NIF3L1				946						1	946
ENSG00000196312	MFSD14C			257							1	257
ENSG00000196338	NLGN3				396						1	396
ENSG00000196352	CD55	723									1	723
ENSG00000196353	CPNE4	503	231								2	367
ENSG00000196361	ELAVL3					655					1	655
ENSG00000196368	NUDT11	468	875							60	3	467.666666666667
ENSG00000196372	ASB13	545					481				2	513
ENSG00000196376	SLC35F1								346		1	346
ENSG00000196396	PTPN1					549					1	549
ENSG00000196405	EVL	313								571	2	442
ENSG00000196419	XRCC6									967	1	967
ENSG00000196428	TSC22D2				942						1	942
ENSG00000196465	MYL6B	946	854				161				3	653.666666666667
ENSG00000196470	SIAH1									561	1	561
ENSG00000196504	PRPF40A			553							1	553
ENSG00000196507	TCEAL3									634	1	634
ENSG00000196511	TPK1									1160	1	1160
ENSG00000196517	SLC6A9				551						1	551
ENSG00000196531	NACA		309		914	639				1117	4	744.75
ENSG00000196557	CACNA1H			312							1	312
ENSG00000196562	SULF2									171	1	171
ENSG00000196576	PLXNB2					350					1	350
ENSG00000196581	AJAP1							442			1	442
ENSG00000196591	HDAC2				462						1	462
ENSG00000196628	TCF4							627			1	627
ENSG00000196636	SDHAF3						369				1	369
ENSG00000196642	RABL6						374				1	374
