symbol	dx
CACNA1D	ASD
CACNA1E	ASD
CACNA1F	ASD
CACNA1G	ASD
CACNA1H	ASD
CACNA1I	ASD
CACNA2D1	ASD
CACNA2D3	ASD
CACNB2	ASD
CADM1	ASD
CADM2	ASD
CADPS2	ASD
CAMK2A	ASD
CAMK2B	ASD
CAMK4	ASD
CAMTA2	ASD
CAPN12	ASD
CAPRIN1	ASD
CARD11	ASD
CASK	ASD
CASKIN1	ASD
CASZ1	ASD
CC2D1A	ASD
CCDC88C	ASD
CCDC91	ASD
CCIN	ASD
CCNG1	ASD
CCNK	ASD
CCSER1	ASD
CCT4	ASD
CD276	ASD
CD38	ASD
CD99L2	ASD
CDC42BPB	ASD
CDH10	ASD
CDH11	ASD
CDH13	ASD
CDH22	ASD
CDH8	ASD
CDH9	ASD
CDK13	ASD
CDK16	ASD
CDK8	ASD
CDKL5	ASD
CECR2	ASD
CELF2	ASD
CELF4	ASD
CELF6	ASD
CEP135	ASD
CEP290	ASD
CEP41	ASD
CGNL1	ASD
CHAMP1	ASD
CHD1	ASD
CHD2	ASD
CHD3	ASD
CHD7	ASD
CHD8	ASD
CHKB	ASD
CHMP1A	ASD
CHRM3	ASD
CHRNA7	ASD
CHRNB3	ASD
CIB2	ASD
CIC	ASD
CLASP1	ASD
CLCN4	ASD
CLN8	ASD
CLTCL1	ASD
CMIP	ASD
CMPK2	ASD
CNGB3	ASD
CNKSR2	ASD
CNOT1	ASD
CNOT3	ASD
CNR1	ASD
CNTN3	ASD
CNTN4	ASD
CNTN5	ASD
CNTN6	ASD
CNTNAP2	ASD
CNTNAP3	ASD
CNTNAP4	ASD
CNTNAP5	ASD
COL28A1	ASD
CORO1A	ASD
CPSF7	ASD
CPT2	ASD
CPZ	ASD
CREBBP	ASD
CPEB4	ASD
CSDE1	ASD
CSMD1	ASD
CSNK1E	ASD
CSNK2A1	ASD
CSNK2B	ASD
CTCF	ASD
CTNNA2	ASD
CTNNA3	ASD
CTNNB1	ASD
CTNND2	ASD
CTTNBP2	ASD
CUL3	ASD
CUL7	ASD
CUX1	ASD
CUX2	ASD
CX3CR1	ASD
CYFIP1	ASD
CYLC2	ASD
CYP27A1	ASD
DAGLA	ASD
DAPP1	ASD
DDC	ASD
DDHD2	ASD
DDX23	ASD
DDX3X	ASD
DDX53	ASD
DEAF1	ASD
DENR	ASD
DEPDC5	ASD
DHCR7	ASD
DHX30	ASD
DIP2A	ASD
DIP2C	ASD
DIPK2A	ASD
DISC1	ASD
DIXDC1	ASD
DLG1	ASD
DLG2	ASD
DLG4	ASD
DLGAP1	ASD
DLGAP2	ASD
DLGAP3	ASD
DLL1	ASD
DLX3	ASD
DLX6	ASD
DMD	ASD
DMPK	ASD
DMWD	ASD
DMXL2	ASD
DNAH10	ASD
DNAH17	ASD
DNAH3	ASD
DNER	ASD
DNMT3A	ASD
DOCK1	ASD
DOCK4	ASD
DOCK8	ASD
DOLK	ASD
DPP10	ASD
DPP3	ASD
DPP4	ASD
DPP6	ASD
DPYD	ASD
DPYSL2	ASD
DPYSL3	ASD
DRD2	ASD
DRD3	ASD
DSCAM	ASD
DST	ASD
DUSP15	ASD
DVL3	ASD
DYDC1	ASD
DYDC2	ASD
DYNC1H1	ASD
DYRK1A	ASD
CYP11B1	ASD
DCC	ASD
DLX2	ASD
DRD1	ASD
EBF3	ASD
ECPAS	ASD
EEF1A2	ASD
EFR3A	ASD
EGR3	ASD
EHMT1	ASD
EIF3G	ASD
EIF4E	ASD
ELAVL2	ASD
ELAVL3	ASD
ELP2	ASD
ELP4	ASD
EMSY	ASD
EN2	ASD
EP300	ASD
EP400	ASD
EPC2	ASD
EPHA1	ASD
EPHB2	ASD
EPPK1	ASD
ERBIN	ASD
ERMN	ASD
ESR2	ASD
ESRRB	ASD
ETFB	ASD
EXOC3	ASD
EXOC5	ASD
EXOC6	ASD
EXOC6B	ASD
EXT1	ASD
FABP5	ASD
FAM47A	ASD
FAM98C	ASD
FAN1	ASD
FAT1	ASD
FBN1	ASD
FBRSL1	ASD
FBXO11	ASD
FBXO33	ASD
FBXO40	ASD
FCRL6	ASD
FGA	ASD
FHIT	ASD
FMR1	ASD
ELOVL2	ASD
ERG	ASD
FGFR1	ASD
FOXG1	ASD
FOXP1	ASD
FOXP2	ASD
FRG1	ASD
FRK	ASD
FRMPD4	ASD
G3BP2	ASD
GABBR2	ASD
GABRA3	ASD
GABRA4	ASD
GABRB2	ASD
GABRB3	ASD
GABRG3	ASD
GALNT10	ASD
GALNT13	ASD
GALNT14	ASD
GALNT2	ASD
GALNT8	ASD
GAS2	ASD
GATM	ASD
GBE1	ASD
GDA	ASD
GFAP	ASD
GGNBP2	ASD
GIGYF1	ASD
GIGYF2	ASD
GLIS1	ASD
GLO1	ASD
GLRA2	ASD
GNAI1	ASD
GNAS	ASD
GNB1L	ASD
GNB2	ASD
GPC4	ASD
GPC6	ASD
GPD2	ASD
GPHN	ASD
GPR37	ASD
GPR85	ASD
GPX1	ASD
GRIA1	ASD
GRIA2	ASD
GRIA3	ASD
GRID1	ASD
GRID2	ASD
GRID2IP	ASD
GRIK2	ASD
GRIK3	ASD
GRIK4	ASD
GRIK5	ASD
GRIN1	ASD
GRIN2A	ASD
GRIN2B	ASD
GRIP1	ASD
GRK4	ASD
GRM5	ASD
GRM7	ASD
GTF2I	ASD
GUCY1A2	ASD
H1-4	ASD
H2BC11	ASD
H4C11	ASD
H4C3	ASD
H4C5	ASD
HCFC1	ASD
GSTM1	ASD
HDAC8	ASD
HDLBP	ASD
HECTD4	ASD
HECW2	ASD
HEPACAM	ASD
HERC1	ASD
HERC2	ASD
HIVEP2	ASD
HIVEP3	ASD
HLA-A	ASD
HLA-B	ASD
HLA-DPB1	ASD
HLA-DRB1	ASD
HLA-G	ASD
HMGN1	ASD
HNRNPD	ASD
HNRNPF	ASD
HNRNPH2	ASD
HNRNPK	ASD
HNRNPR	ASD
HNRNPU	ASD
HNRNPUL2	ASD
HOMER1	ASD
HOXA1	ASD
HRAS	ASD
HS3ST5	ASD
HSD11B1	ASD
HTR1B	ASD
HTR3A	ASD
HTR3C	ASD
HUWE1	ASD
HYDIN	ASD
ICA1	ASD
IL1R2	ASD
IL1RAPL1	ASD
IL1RAPL2	ASD
ILF2	ASD
IMMP2L	ASD
INPP1	ASD
INTS1	ASD
INTS6	ASD
IQGAP3	ASD
IQSEC2	ASD
IRF2BPL	ASD
ITGB3	ASD
ITPR1	ASD
ITSN1	ASD
JARID2	ASD
JMJD1C	ASD
KANK1	ASD
KAT2B	ASD
KAT6A	ASD
KATNAL1	ASD
KATNAL2	ASD
KCNB1	ASD
KCNC1	ASD
KCND2	ASD
KCND3	ASD
KCNJ10	ASD
KCNJ15	ASD
KCNK7	ASD
KCNMA1	ASD
KCNQ2	ASD
KCNQ3	ASD
KCNS3	ASD
KCTD13	ASD
KDM1B	ASD
KDM2B	ASD
KDM3B	ASD
KDM4B	ASD
KDM4C	ASD
KDM5A	ASD
KDM5B	ASD
KDM5C	ASD
KDM6A	ASD
KDM6B	ASD
KHDRBS2	ASD
KIAA0232	ASD
KIAA1586	ASD
KIF13B	ASD
KIF14	ASD
KIF1A	ASD
KIF5C	ASD
KIRREL3	ASD
KLF16	ASD
KLHL20	ASD
KMT2A	ASD
KMT2C	ASD
KMT5B	ASD
KPTN	ASD
KRR1	ASD
KRT26	ASD
LAMA1	ASD
LAMB1	ASD
LDB1	ASD
LEMD3	ASD
LEO1	ASD
LEP	ASD
LILRB2	ASD
LHX2	ASD
LIN7B	ASD
LMX1B	ASD
LNPK	ASD
LRBA	ASD
LRFN2	ASD
LRFN5	ASD
LRP1	ASD
LRP2	ASD
LRRC1	ASD
LRRC4	ASD
LRRC4C	ASD
LZTR1	ASD
MAGEL2	ASD
MAOA	ASD
MAOB	ASD
MAP1A	ASD
MAP4K4	ASD
MAPK3	ASD
MARK1	ASD
MARK2	ASD
MBD1	ASD
MBD3	ASD
MBD4	ASD
MBD5	ASD
MBD6	ASD
MBOAT7	ASD
MCM4	ASD
MCM6	ASD
MCPH1	ASD
MDGA2	ASD
MECP2	ASD
LZTS2	ASD
MAP1B	ASD
MED12L	ASD
MED13	ASD
MED13L	ASD
MED23	ASD
MEF2C	ASD
MEGF10	ASD
MEGF11	ASD
MEIS2	ASD
MEMO1	ASD
MET	ASD
METTL26	ASD
MFRP	ASD
MIB1	ASD
MIR137	ASD
MKX	ASD
MLANA	ASD
MNT	ASD
MRTFB	ASD
MSANTD2	ASD
MSL3	ASD
MSR1	ASD
MTF1	ASD
MTHFR	ASD
MSNP1AS	ASD
MTOR	ASD
MTSS2	ASD
MUC12	ASD
MUC4	ASD
MYCBP2	ASD
MYH10	ASD
MYH4	ASD
MYH9	ASD
MYO16	ASD
MYO1E	ASD
MYO5A	ASD
MYO5C	ASD
MYO9B	ASD
MYT1L	ASD
NAA15	ASD
NAALADL2	ASD
NACC1	ASD
NAV2	ASD
NAV3	ASD
NBEA	ASD
NCKAP1	ASD
NCKAP5	ASD
NCOA1	ASD
NCOR1	ASD
NEGR1	ASD
NEO1	ASD
NEXMIF	ASD
NF1	ASD
NFE2L3	ASD
NFIA	ASD
NFIB	ASD
NFIX	ASD
NINL	ASD
NIPA1	ASD
NIPA2	ASD
NIPBL	ASD
NLGN1	ASD
NLGN2	ASD
NLGN3	ASD
NLGN4X	ASD
NDUFA5	ASD
NLGN4Y	ASD
NOVA2	ASD
NPAS2	ASD
NR1D1	ASD
NR2F1	ASD
NR3C2	ASD
NR4A2	ASD
NRCAM	ASD
NRP2	ASD
NRXN1	ASD
NRXN2	ASD
NRXN3	ASD
NSD1	ASD
NSD2	ASD
NSMCE3	ASD
NTNG1	ASD
NTNG2	ASD
NTRK1	ASD
NTRK2	ASD
NTRK3	ASD
NUAK1	ASD
NUDCD2	ASD
NUP133	ASD
NUP155	ASD
NXPH1	ASD
OCRL	ASD
OFD1	ASD
OPHN1	ASD
OR1C1	ASD
OR2T10	ASD
OR52M1	ASD
OTUD7A	ASD
OXT	ASD
OXTR	ASD
P2RX5	ASD
P4HA2	ASD
PACS1	ASD
PACS2	ASD
PAFAH1B2	ASD
PAH	ASD
PAK1	ASD
PAK2	ASD
PAPOLG	ASD
PARD3B	ASD
PATJ	ASD
PAX5	ASD
PAX6	ASD
PBX1	ASD
PCCA	ASD
PCCB	ASD
PCDH10	ASD
PCDH11X	ASD
PCDH15	ASD
PCDH19	ASD
PCDH9	ASD
PCDHA1	ASD
PCDHA10	ASD
PCDHA11	ASD
PCDHA12	ASD
PCDHA13	ASD
PCDHA2	ASD
PCDHA3	ASD
PCDHA4	ASD
PCDHA5	ASD
PCDHA6	ASD
PCDHA7	ASD
PCDHA8	ASD
PCDHA9	ASD
PCDHAC1	ASD
PCDHAC2	ASD
PCM1	ASD
PDCD1	ASD
PDE1C	ASD
PDK2	ASD
PDZD8	ASD
PER1	ASD
PER2	ASD
PEX7	ASD
PHF12	ASD
PHF2	ASD
PHF21A	ASD
PHF3	ASD
PHF7	ASD
PHF8	ASD
OR2M4	ASD
OTX1	ASD
PCLO	ASD
PHB1	ASD
PHIP	ASD
PHRF1	ASD
PIK3CG	ASD
PIK3R2	ASD
PITX1	ASD
PLAUR	ASD
PLCB1	ASD
PLCD4	ASD
PLN	ASD
PLXNA3	ASD
PLXNA4	ASD
PLXNB1	ASD
PNPLA7	ASD
POGZ	ASD
POLA2	ASD
POMGNT1	ASD
POMT1	ASD
PON1	ASD
POT1	ASD
POU3F3	ASD
PPFIA1	ASD
PPM1D	ASD
PPP1R1B	ASD
PPP1R9B	ASD
PPP2CA	ASD
PPP2R1B	ASD
PPP2R5D	ASD
PPP5C	ASD
PREX1	ASD
PRICKLE1	ASD
PRICKLE2	ASD
PRKAR1B	ASD
PRKCA	ASD
PRKCB	ASD
PRKD1	ASD
PRKD2	ASD
PRKDC	ASD
PRKN	ASD
PRODH	ASD
PRPF39	ASD
PRR12	ASD
PRR14L	ASD
PRUNE2	ASD
PSD3	ASD
PSMD11	ASD
PSMD12	ASD
PSMD6	ASD
PTCHD1	ASD
PTCHD1-AS	ASD
PTEN	ASD
PTGS2	ASD
PTK7	ASD
PTPN11	ASD
PTPN4	ASD
PTPRB	ASD
PTPRC	ASD
PTPRT	ASD
PXDN	ASD
PYHIN1	ASD
QRICH1	ASD
RAB11FIP5	ASD
RAB2A	ASD
RAB39B	ASD
RAB43	ASD
RAC1	ASD
RAD21	ASD
RAD21L1	ASD
RAI1	ASD
RALA	ASD
RALGAPB	ASD
RANBP17	ASD
RAPGEF4	ASD
RASSF5	ASD
RBBP5	ASD
RBFOX1	ASD
RBM27	ASD
REEP3	ASD
RELN	ASD
RERE	ASD
RFX3	ASD
RGS7	ASD
RHEB	ASD
RIMS1	ASD
RIMS3	ASD
RLIM	ASD
RNF135	ASD
RNF25	ASD
RNF38	ASD
ROBO2	ASD
RORA	ASD
RORB	ASD
RPL10	ASD
RPS6KA2	ASD
RPS6KA3	ASD
RSRC1	ASD
RP11-1407O15.2	ASD
RUNX1T1	ASD
SAE1	ASD
SAMD11	ASD
SASH1	ASD
SATB1	ASD
SATB2	ASD
SBF1	ASD
SCAF1	ASD
SCAF4	ASD
SCFD2	ASD
SCN1A	ASD
RHOXF1	ASD
RIT2	ASD
SCN2A	ASD
SCN4A	ASD
SCN8A	ASD
SCN9A	ASD
SCP2	ASD
SDC2	ASD
SEMA5A	ASD
RPS10P2-AS1	ASD
SET	ASD
SETBP1	ASD
SETD1A	ASD
SETD1B	ASD
SETD2	ASD
SETD5	ASD
SETDB1	ASD
SETDB2	ASD
SEZ6L2	ASD
SF3B1	ASD
SGSH	ASD
SGSM3	ASD
SH3RF3	ASD
SHANK1	ASD
SHANK2	ASD
SERPINE1	ASD
SHANK3	ASD
SHOX	ASD
SIK1	ASD
SIN3A	ASD
SIN3B	ASD
SKI	ASD
SLC12A5	ASD
SLC1A1	ASD
SLC22A15	ASD
SLC22A9	ASD
SLC24A2	ASD
SLC25A12	ASD
SLC25A27	ASD
SLC25A39	ASD
SLC27A4	ASD
SLC29A4	ASD
SLC35B1	ASD
SLC38A10	ASD
SLC45A1	ASD
SLC4A10	ASD
SLC6A1	ASD
ODF3L2	ASD
SLC6A3	ASD
SLC6A4	ASD
SLC6A8	ASD
SLC7A3	ASD
SLC7A5	ASD
SLC7A7	ASD
SLC9A6	ASD
SLC9A9	ASD
SLCO1B3	ASD
SLITRK2	ASD
SLITRK5	ASD
SMAD4	ASD
SMARCA2	ASD
SMARCA4	ASD
SMARCC2	ASD
SMC1A	ASD
SMC3	ASD
SMG6	ASD
SMURF1	ASD
SNAP25	ASD
SND1	ASD
SNTG2	ASD
SNX14	ASD
SNX5	ASD
SOD1	ASD
SON	ASD
SORCS3	ASD
SOS2	ASD
SOX5	ASD
SOX6	ASD
SPARCL1	ASD
SPAST	ASD
SPEN	ASD
SPP2	ASD
SPRY2	ASD
SPTBN1	ASD
SRCAP	ASD
SRGAP3	ASD
SRPRA	ASD
SRRM2	ASD
SRSF11	ASD
SSRP1	ASD
ST7	ASD
ST8SIA2	ASD
STAG1	ASD
STX1A	ASD
STXBP1	ASD
STXBP5	ASD
STYK1	ASD
SUPT16H	ASD
SYAP1	ASD
SYN1	ASD
SYN2	ASD
SYNCRIP	ASD
SYNE1	ASD
SYNGAP1	ASD
STK39	ASD
SYNJ1	ASD
SYT1	ASD
SYT17	ASD
TAF1	ASD
TAF1C	ASD
TAF4	ASD
TAF6	ASD
TANC2	ASD
TAOK1	ASD
TAOK2	ASD
TBC1D23	ASD
TBC1D31	ASD
TBC1D5	ASD
TBCEL	ASD
TBCK	ASD
TBL1X	ASD
TBL1XR1	ASD
TBR1	ASD
TBX1	ASD
TCF20	ASD
TCF4	ASD
TCF7L2	ASD
TECTA	ASD
TEK	ASD
TERB2	ASD
TERF2	ASD
TET2	ASD
TET3	ASD
TFE3	ASD
THBS1	ASD
THRA	ASD
TLE3	ASD
TLK2	ASD
TM4SF19	ASD
TM4SF20	ASD
TM9SF4	ASD
TMEM39B	ASD
TMLHE	ASD
TNRC6B	ASD
TNRC6C	ASD
TOP2B	ASD
TOP3B	ASD
TRAF7	ASD
TRAPPC6B	ASD
TRAPPC9	ASD
TRIM23	ASD
TRIO	ASD
TRIP12	ASD
TRPC6	ASD
TRPM1	ASD
TRPM3	ASD
TRRAP	ASD
TSC1	ASD
TSC2	ASD
TSHZ1	ASD
TSHZ3	ASD
TSPAN17	ASD
TSPAN4	ASD
TSPAN7	ASD
TSPOAP1	ASD
TTI2	ASD
TTN	ASD
TUBGCP5	ASD
UBAP2L	ASD
UBE3A	ASD
UBE3C	ASD
UBN2	ASD
UBR5	ASD
UIMC1	ASD
UNC13A	ASD
UNC79	ASD
UNC80	ASD
UPF2	ASD
UPF3B	ASD
USH2A	ASD
USP15	ASD
USP45	ASD
USP7	ASD
USP9X	ASD
TDO2	ASD
TPO	ASD
TRIM33	ASD
UBE2H	ASD
UBR1	ASD
USP9Y	ASD
VAMP2	ASD
VASH1	ASD
VDR	ASD
VEZF1	ASD
VIL1	ASD
VPS13B	ASD
VSIG4	ASD
WAC	ASD
WASF1	ASD
WDFY3	ASD
WDFY4	ASD
WDR26	ASD
WDR5	ASD
WNK3	ASD
WNT1	ASD
WWOX	ASD
XPC	ASD
XPO1	ASD
YEATS2	ASD
YTHDC2	ASD
YWHAE	ASD
YY1	ASD
ZBTB16	ASD
ZBTB18	ASD
ZBTB20	ASD
ZBTB21	ASD
ZBTB7A	ASD
ZC3H11A	ASD
ZC3H4	ASD
ZFYVE26	ASD
ZMIZ1	ASD
ZMYM2	ASD
ZMYM3	ASD
ZMYND11	ASD
ZMYND8	ASD
ZNF18	ASD
ZNF292	ASD
ZNF385B	ASD
ZNF462	ASD
ZNF517	ASD
ZNF548	ASD
ZNF559	ASD
ZNF626	ASD
ZNF711	ASD
ZNF713	ASD
ZNF774	ASD
ZNF804A	ASD
ZNF827	ASD
ZSWIM6	ASD
ZWILCH	ASD
ABCB9	SCZ
ABHD2	SCZ
AC003088.1	SCZ
AC004159.1	SCZ
AC005609.2	SCZ
AC007228.5	SCZ
AC007391.2	SCZ
AC008085.1	SCZ
AC009518.2	SCZ
AC009518.3	SCZ
AC009518.4	SCZ
AC010295.1	SCZ
AC011330.5	SCZ
AC012457.2	SCZ
AC013467.1	SCZ
AC018512.1	SCZ
AC068490.2	SCZ
AC073934.6	SCZ
AC074091.13	SCZ
AC078842.3	SCZ
AC079807.4	SCZ
AC083873.4	SCZ
AC091969.1	SCZ
AC092625.1	SCZ
AC103965.1	SCZ
AC104451.2	SCZ
AC104801.1	SCZ
AC105049.1	SCZ
AC108056.1	SCZ
AC156455.1	SCZ
ACE	SCZ
ACTR1B	SCZ
AFG3L1P	SCZ
AGBL4	SCZ
ago-01	SCZ
ago-03	SCZ
ago-04	SCZ
AIG1	SCZ
AKAP6	SCZ
AKT3	SCZ
ALMS1	SCZ
ALMS1P	SCZ
ALPK3	SCZ
AMBRA1	SCZ
ANKRD11	SCZ
ANKRD45	SCZ
AP3B2	SCZ
AP3D1	SCZ
AP5B1	SCZ
APOPT1	SCZ
ARF5	SCZ
ARHGAP1	SCZ
ARHGAP44	SCZ
ARL17A	SCZ
ARL17B	SCZ
ARL3	SCZ
ARL5B	SCZ
ARTN	SCZ
AS3MT	SCZ
ASIC1	SCZ
ASPHD1	SCZ
ATF4	SCZ
ATG13	SCZ
ATP2A2	SCZ
ATXN7	SCZ
B3GAT1	SCZ
BAG5	SCZ
BAI3	SCZ
BBX	SCZ
BCL11B	SCZ
BCL2L12	SCZ
BCL7A	SCZ
BHLHE22	SCZ
BNIP3L	SCZ
BRD8	SCZ
BRE	SCZ
BRINP2	SCZ
BTBD18	SCZ
C10orf32	SCZ
C10orf95	SCZ
C11orf31	SCZ
C12orf43	SCZ
C14orf2	SCZ
C1orf106	SCZ
C1orf216	SCZ
C2orf82	SCZ
CA7	SCZ
CACNA1C	SCZ
CACNA1I	SCZ
CACNA1S	SCZ
CACNB2	SCZ
CALN1	SCZ
CAMKK2	SCZ
CATSPER2	SCZ
CATSPER2P1	SCZ
CCDC79	SCZ
CCDC92	SCZ
CDC20	SCZ
CDC25C	SCZ
CDH16	SCZ
CDIP1	SCZ
CDK10	SCZ
CEBPZ-AS1	SCZ
CENPL	SCZ
CHMP1A	SCZ
CHRNA2	SCZ
CHRNA3	SCZ
CHRNA5	SCZ
CHRNB4	SCZ
CILP2	SCZ
CISD2	SCZ
CKB	SCZ
CLCN3	SCZ
CLIC1P1	SCZ
CLSPN	SCZ
CLU	SCZ
CNKSR2	SCZ
CNNM2	SCZ
CNNM3	SCZ
CNOT1	SCZ
CNTN4	SCZ
COQ10B	SCZ
CORO7-PAM16	SCZ
CPEB1	SCZ
CPNE7	SCZ
CREB3L1	SCZ
CREB3L4	SCZ
CRHR1	SCZ
CRHR1-IT1	SCZ
CRTC2	SCZ
CSDE1	SCZ
CSMD1	SCZ
CSPG4P11	SCZ
CTAGE16P	SCZ
CTB-35F21.1	SCZ
CTC-498M16.2	SCZ
CTD-2008L17.2	SCZ
CTD-2134A5.4	SCZ
CTD-2232E5.2	SCZ
CTD-2320B12.1	SCZ
CTD-2320B12.2	SCZ
CTD-2501B8.5	SCZ
CTD-2544L4.1	SCZ
CTD-3224K15.3	SCZ
CTNND1	SCZ
CUL3	SCZ
CUL9	SCZ
CXXC5	SCZ
CYP7B1	SCZ
DARS2	SCZ
DBNDD1	SCZ
DCC	SCZ
DCLK3	SCZ
DDHD2	SCZ
DEF8	SCZ
DENND4B	SCZ
DFNA5	SCZ
DGKI	SCZ
DGKZ	SCZ
DLGAP2	SCZ
DLX1	SCZ
DLX2	SCZ
DNAH10	SCZ
DNAJA3	SCZ
DNAJC11	SCZ
DND1P1	SCZ
DNMT3A	SCZ
DOC2A	SCZ
DOT1L	SCZ
DPEP1	SCZ
DPYD	SCZ
DRD2	SCZ
DTNB	SCZ
DYNC1LI2	SCZ
EFNA5	SCZ
EFTUD1P1	SCZ
EGLN1P1	SCZ
EGR1	SCZ
EIF5	SCZ
ELAC2	SCZ
ELAVL4	SCZ
ELL3	SCZ
ELOVL1	SCZ
EMB	SCZ
EMX1	SCZ
ENOX1	SCZ
ENSG00000262319	SCZ
ENSG00000265315	SCZ
ENSG00000265411	SCZ
ENSG00000266504	SCZ
ENSG00000278770	SCZ
EPHX2	SCZ
EPN2	SCZ
ESAM	SCZ
ETF1	SCZ
EXOC4	SCZ
EYS	SCZ
FAHD2B	SCZ
FAM109B	SCZ
FAM114A2	SCZ
FAM120AOS	SCZ
FAM178B	SCZ
FAM186A	SCZ
FAM215B	SCZ
FAM216A	SCZ
FAM53C	SCZ
FAM83D	SCZ
FANCA	SCZ
FANCI	SCZ
FANCL	SCZ
FGFR1	SCZ
FHIT	SCZ
FOXN2	SCZ
FOXO3	SCZ
FOXP1	SCZ
FRMD5	SCZ
FRMPD4	SCZ
FTSJ2	SCZ
FURIN	SCZ
FUT10	SCZ
FUT9	SCZ
GABBR2	SCZ
GALNT10	SCZ
GATAD2A	SCZ
GATAD2B	SCZ
GFRA3	SCZ
GIGYF2	SCZ
GLB1L2	SCZ
GLT8D1	SCZ
GLYCTK	SCZ
GMEB1	SCZ
GNAI2P1	SCZ
GNL3	SCZ
GPM6A	SCZ
GPR98	SCZ
GRAMD1B	SCZ
GRM1	SCZ
GRM3	SCZ
GULOP	SCZ
HAPLN4	SCZ
HARBI1	SCZ
HARS2	SCZ
HCN1	SCZ
HEATR5B	SCZ
HMGB3P24	SCZ
HMGB3P26	SCZ
HMOX2	SCZ
HNF1A	SCZ
HNRNPA1P39	SCZ
HSPA9	SCZ
HSPD1	SCZ
HSPE1	SCZ
HSPE1-MOB4	SCZ
HYI	SCZ
HYI-AS1	SCZ
IGKV2OR2-1	SCZ
IGSF9B	SCZ
IK	SCZ
IL1RAPL1	SCZ
IMMP2L	SCZ
INO80E	SCZ
IPO13	SCZ
IRF3	SCZ
KANSL1	SCZ
KANSL1-AS1	SCZ
KAT5	SCZ
KCNB1	SCZ
KCNG2	SCZ
KDM3B	SCZ
KDM4A	SCZ
KIAA1549	SCZ
KIF18A	SCZ
KIF21B	SCZ
KLC1	SCZ
KLF10	SCZ
KLF6	SCZ
KLHL20	SCZ
KLHL21	SCZ
KMT2E	SCZ
KRT18P50	SCZ
KRT8P21	SCZ
KRT8P26	SCZ
LETM2	SCZ
LIMA1	SCZ
LINC00320	SCZ
LINC00374	SCZ
LINC00461	SCZ
LINC00634	SCZ
LINC00637	SCZ
LINC00925	SCZ
LINC00933	SCZ
LINC00966	SCZ
LINC01004	SCZ
LINC01068	SCZ
LINC01088	SCZ
LPCAT4	SCZ
LRRC37A	SCZ
LRRC37A2	SCZ
LRRC37A4P	SCZ
LRRC4	SCZ
LRRC4B	SCZ
LSM1	SCZ
MAD1L1	SCZ
MAK16	SCZ
MAN2A1	SCZ
MANBA	SCZ
MAP3K11	SCZ
MAPK3	SCZ
MAPT	SCZ
MAPT-AS1	SCZ
MARK3	SCZ
MAU2	SCZ
MC1R	SCZ
MDK	SCZ
MED18	SCZ
MED19	SCZ
MED27	SCZ
MED8	SCZ
MEF2C	SCZ
MEF2C-AS1	SCZ
METTL15	SCZ
MFAP1	SCZ
MFAP3	SCZ
MGAT3	SCZ
MIEF1	SCZ
MIR137HG	SCZ
MIR4697	SCZ
MIR9-3	SCZ
MLXIP	SCZ
MMP16	SCZ
MOB4	SCZ
MPL	SCZ
MPP6	SCZ
MROH3P	SCZ
MRPL33	SCZ
MSANTD2	SCZ
MSI2	SCZ
MTND5P15	SCZ
MYO19	SCZ
MYT1L	SCZ
NAB2	SCZ
NAE1	SCZ
NAGA	SCZ
NDFIP2	SCZ
NDFIP2-AS1	SCZ
NDRG4	SCZ
NDUFA2	SCZ
NDUFAF7	SCZ
NEBL	SCZ
NEGR1	SCZ
NEK1	SCZ
NEK4	SCZ
NFU1P2	SCZ
NGEF	SCZ
NLGN4X	SCZ
NMB	SCZ
NME5	SCZ
NMRAL1	SCZ
NPM1P46	SCZ
NR1H5P	SCZ
NRBP2	SCZ
NRGN	SCZ
NRIP1	SCZ
NSF	SCZ
NSFP1	SCZ
NSUN6	SCZ
NT5C2	SCZ
NXPH1	SCZ
OASL	SCZ
OGFOD2	SCZ
OLA1	SCZ
OPCML	SCZ
OPRD1	SCZ
PABPC1P7	SCZ
PACSIN3	SCZ
PAK6	SCZ
PAX4	SCZ
PCCB	SCZ
PCDH17	SCZ
PCDHA1	SCZ
PCDHA11	SCZ
PCDHA12	SCZ
PCDHA13	SCZ
PCDHA2	SCZ
PCDHA3	SCZ
PCDHA4	SCZ
PCDHA5	SCZ
PCDHA6	SCZ
PCDHA7	SCZ
PCDHA8	SCZ
PCDHAC1	SCZ
PCDHAC2	SCZ
PCGF3	SCZ
PCNXL3	SCZ
PDE4B	SCZ
PDIA3	SCZ
PHACTR4	SCZ
PHF13	SCZ
PHF2	SCZ
PJA1	SCZ
PLCH2	SCZ
PLCL2	SCZ
PLEKHM1	SCZ
PLEKHO1	SCZ
PLK2	SCZ
POC1B	SCZ
POLG	SCZ
PPAPDC1B	SCZ
PPIP5K1	SCZ
PPP1R13B	SCZ
PPP1R16B	SCZ
PPP1R21	SCZ
PPP1R26	SCZ
PQLC1	SCZ
PRKD3	SCZ
PSMA4	SCZ
PTBP2	SCZ
PTGIS	SCZ
PTK2B	SCZ
PTPRD	SCZ
PTPRF	SCZ
PTPRK	SCZ
PUF60	SCZ
QPCT	SCZ
R3HDM2	SCZ
RAB42	SCZ
RALGPS1	SCZ
RAP2CP1	SCZ
RBKS	SCZ
RBM26	SCZ
RBM26-AS1	SCZ
RBMS3	SCZ
RC3H1	SCZ
RD3L	SCZ
