H369 clusters	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
131	LRRN1	1.38E-30	0.99040414	0.641	0.35	8.19E-26
131	NNAT	1.41E-30	1.09555635	0.85	0.567	8.39E-26
131	DCC	9.92E-30	0.9025387	0.932	0.696	5.90E-25
131	COL25A1	6.23E-28	1.18269806	0.782	0.559	3.71E-23
131	TAFA2	3.05E-26	0.97592361	0.898	0.713	1.81E-21
131	AC117461.1	3.23E-25	0.88111197	0.534	0.28	1.92E-20
131	PTPRK	6.57E-20	0.96732651	0.67	0.419	3.91E-15
131	CNTN5	8.60E-18	0.99564399	0.83	0.696	5.12E-13
131	CDH13	2.45E-12	1.02173618	0.612	0.478	1.46E-07
131	PDZRN4	5.81E-10	0.98110716	0.393	0.239	3.46E-05
132	SNTB1	1.62E-234	1.07376411	0.58	0.064	9.64E-230
132	SLC10A4	1.10E-176	1.44326637	0.723	0.134	6.57E-172
132	NFIB	2.44E-162	1.76611577	0.926	0.22	1.45E-157
132	SIX3	5.59E-154	1.278443	0.701	0.14	3.33E-149
132	DLK1	1.99E-152	1.5076489	0.684	0.13	1.18E-147
132	AC008415.1	9.18E-112	1.94693372	0.797	0.227	5.46E-107
132	AC109466.1	3.41E-107	2.19714652	0.848	0.282	2.03E-102
132	RELN	6.34E-104	1.56031275	0.753	0.22	3.77E-99
132	FGFR2	5.04E-101	0.98925278	0.589	0.14	3.00E-96
132	CRTAC1	3.37E-89	1.03020101	0.645	0.19	2.00E-84
132	GABRQ	2.07E-88	0.9900618	0.645	0.18	1.23E-83
132	ECEL1	6.75E-83	1.08385812	0.745	0.243	4.01E-78
132	SATB1-AS1	3.46E-79	0.99732523	0.61	0.176	2.06E-74
132	ERBB4	6.33E-75	1.52244645	0.961	0.62	3.76E-70
132	PEG10	1.90E-67	1.75410406	0.948	0.748	1.13E-62
132	KLHL1	1.13E-64	1.72793152	0.874	0.582	6.72E-60
132	DLX6-AS1	6.11E-63	1.02654643	0.714	0.265	3.63E-58
132	TCF4	1.08E-61	1.09293197	0.935	0.571	6.40E-57
132	SOX6	1.30E-58	1.29878017	0.623	0.233	7.75E-54
132	PARM1	1.24E-56	1.00798995	0.736	0.358	7.39E-52
132	SYT10	8.50E-55	1.17194145	0.693	0.305	5.05E-50
132	SEMA3A	1.43E-52	1.14194352	0.632	0.267	8.53E-48
132	DMD	7.75E-52	1.0947958	0.97	0.779	4.61E-47
132	CA10	2.29E-51	1.04018092	0.931	0.565	1.36E-46
132	TRPM3	6.65E-51	1.32452579	0.896	0.585	3.95E-46
132	TENM1	1.36E-47	1.11220806	0.905	0.7	8.10E-43
132	ATP2B1	4.84E-47	0.8908993	0.926	0.853	2.88E-42
132	GAD2	4.53E-45	0.84259596	0.805	0.385	2.69E-40
132	SLIT3	9.99E-45	1.0273617	0.797	0.447	5.94E-40
132	SATB1	5.15E-44	0.88324676	0.649	0.329	3.06E-39
132	THRB	9.17E-43	1.1395754	0.87	0.605	5.45E-38
132	PLCXD3	2.28E-42	1.09412318	0.844	0.599	1.36E-37
132	TMTC2	2.06E-38	0.9761536	0.831	0.546	1.23E-33
132	NRXN3	3.13E-38	0.81765337	1	0.81	1.86E-33
132	CLU	3.06E-37	1.24726881	0.922	0.773	1.82E-32
132	PDZRN4	5.39E-37	0.9391846	0.571	0.238	3.21E-32
132	ACTB	1.98E-34	1.01978305	0.926	0.829	1.18E-29
132	ZNF804B	1.09E-33	1.03112177	0.84	0.517	6.49E-29
132	CALY	2.17E-33	1.03928721	0.983	0.957	1.29E-28
132	MMP16	7.02E-32	0.88974147	0.9	0.838	4.18E-27
132	B4GAT1	2.65E-30	0.9639104	0.835	0.636	1.58E-25
132	MT-CO2	4.19E-30	0.81754463	0.996	0.969	2.49E-25
132	SERPINI1	4.77E-29	0.956548	0.771	0.678	2.84E-24
132	PCSK1N	7.54E-26	1.25975663	0.952	0.904	4.48E-21
132	GAPDH	7.89E-23	1.04832144	0.926	0.866	4.69E-18
132	CDH7	2.87E-22	0.81246708	0.688	0.506	1.71E-17
132	SARAF	1.78E-21	0.85809234	0.905	0.904	1.06E-16
132	STMN2	9.36E-20	0.81737182	0.944	0.913	5.57E-15
132	NXPH1	1.31E-19	0.93789749	0.74	0.616	7.79E-15
132	TUBB2A	1.17E-13	0.85814889	0.835	0.803	6.99E-09
133	CDH23	9.04E-84	0.92087613	0.381	0.061	5.38E-79
133	NRXN3	1.48E-56	1.22411512	0.995	0.81	8.81E-52
133	MT-ND4	9.03E-39	1.03111861	0.99	0.92	5.37E-34
133	MT-CO3	2.65E-38	1.09835191	1	0.946	1.58E-33
133	TRPC4	5.56E-37	1.29011177	0.706	0.384	3.31E-32
133	ZFHX3	5.56E-36	1.12710528	0.954	0.831	3.31E-31
133	SAMD5	1.03E-35	1.12614302	0.772	0.462	6.13E-31
133	AL033504.1	3.10E-35	1.04814359	0.807	0.471	1.84E-30
133	POU6F2	3.35E-35	1.73180424	0.523	0.23	1.99E-30
133	SNCAIP	4.95E-35	0.70176644	0.68	0.312	2.95E-30
133	GAD2	1.84E-32	0.69420116	0.797	0.385	1.09E-27
133	MT-CO2	4.99E-32	0.98970892	0.995	0.969	2.97E-27
133	MT-ND3	1.79E-31	1.03665824	0.964	0.901	1.06E-26
133	MT-CYB	1.04E-29	0.89448616	0.995	0.931	6.17E-25
133	MT-ATP6	3.11E-29	0.87634611	0.98	0.895	1.85E-24
133	AL445123.2	1.22E-28	0.67145159	0.528	0.233	7.24E-24
133	MT-ND2	2.01E-28	0.82259114	0.929	0.779	1.19E-23
133	UNC5D	2.57E-28	0.88477498	0.954	0.734	1.53E-23
133	MT-CO1	6.58E-28	0.75213529	1	0.937	3.91E-23
133	PLEC	4.43E-27	0.73589546	0.777	0.531	2.64E-22
133	LINC01414	1.73E-25	0.8772935	0.701	0.415	1.03E-20
133	LRRC4C	4.98E-24	0.65707596	1	0.957	2.96E-19
133	DPP10	1.59E-23	1.13249847	0.924	0.764	9.48E-19
133	NPAS3	4.61E-23	0.90042632	0.954	0.84	2.74E-18
133	MEIS2	3.86E-22	1.15475832	0.376	0.142	2.30E-17
133	LRFN5	1.25E-21	0.65256564	0.959	0.908	7.45E-17
133	SASH1	4.28E-21	0.78577206	0.655	0.405	2.55E-16
133	INPP4B	7.61E-20	0.6868648	0.888	0.708	4.53E-15
133	SLCO3A1	2.48E-19	0.66396311	0.777	0.644	1.48E-14
133	OPCML	2.52E-19	0.62179179	0.944	0.903	1.50E-14
133	SPOCK3	4.63E-19	0.79160406	0.919	0.769	2.75E-14
133	ZNF385D	7.15E-19	0.97497868	0.812	0.615	4.25E-14
133	TRPM3	9.37E-19	0.73739945	0.832	0.585	5.57E-14
133	NRG1	1.22E-17	0.66561555	0.99	0.858	7.25E-13
133	CNTN5	1.08E-16	0.7098654	0.909	0.696	6.41E-12
133	MT-RNR2	6.60E-15	0.90103263	0.898	0.841	3.93E-10
133	KCNB2	1.08E-14	0.67207269	0.858	0.733	6.41E-10
133	GFRA1	1.16E-14	0.64088372	0.442	0.241	6.90E-10
133	MT-RNR1	2.89E-14	0.86919528	0.761	0.686	1.72E-09
133	MT-ND1	3.58E-14	0.88467838	0.787	0.711	2.13E-09
133	PRKG1	6.97E-14	0.65113597	0.934	0.81	4.14E-09
133	SLC35F4	2.83E-13	0.66881605	0.736	0.565	1.68E-08
133	AL110292.1	3.29E-13	1.09346298	0.355	0.173	1.96E-08
133	PTPRT	2.96E-12	0.8845879	0.701	0.517	1.76E-07
133	RIPOR2	3.58E-12	0.64464936	0.66	0.485	2.13E-07
133	LINC01505	3.04E-11	0.75452408	0.67	0.517	1.81E-06
133	CNTN4	2.78E-10	0.65891175	0.797	0.714	1.66E-05
133	THSD7B	3.71E-10	0.6436134	0.508	0.316	2.21E-05
133	PLCH1	5.93E-09	0.75829085	0.482	0.334	0.00035301
133	AC114316.1	5.64E-08	0.89603341	0.132	0.051	0.00335468
134	EYA1	2.32E-182	1.43977797	0.649	0.093	1.38E-177
134	ADAMTSL1	2.51E-159	3.65077094	0.825	0.209	1.49E-154
134	SIM1	9.11E-157	1.58041137	0.829	0.184	5.42E-152
134	PLPPR1	9.48E-122	2.42772789	0.953	0.452	5.64E-117
134	NFIB	2.49E-113	1.24837758	0.882	0.22	1.48E-108
134	CACNA2D1	1.18E-111	2.03846052	1	0.839	6.99E-107
134	NTNG1	7.75E-109	1.93540384	0.967	0.483	4.61E-104
134	STXBP6	2.13E-106	1.69068427	0.905	0.366	1.27E-101
134	PCDH11Y	7.07E-105	1.59004537	0.882	0.323	4.21E-100
134	C8orf34	2.09E-98	2.15180115	0.938	0.519	1.24E-93
134	MGAT4C	1.91E-88	2.07668057	0.962	0.707	1.14E-83
134	MIR99AHG	5.49E-86	1.35389236	0.981	0.9	3.27E-81
134	CADPS	9.98E-81	1.17194526	1	0.961	5.93E-76
134	GLRA3	6.13E-79	1.48551178	0.91	0.574	3.65E-74
134	DPYSL3	3.31E-75	1.36418337	0.867	0.534	1.97E-70
134	RMST	3.82E-75	1.29840803	0.991	0.806	2.28E-70
134	SULF1	1.61E-74	1.17206812	0.63	0.178	9.56E-70
134	CDH18	5.76E-74	1.41368006	0.991	0.894	3.43E-69
134	PCP4	6.05E-73	1.58045573	0.82	0.37	3.60E-68
134	UTRN	1.46E-72	1.47329634	0.948	0.602	8.68E-68
134	CNTN3	3.22E-72	1.4290833	0.896	0.502	1.91E-67
134	LMO3	5.95E-71	1.25859718	0.796	0.339	3.54E-66
134	CHN2	3.36E-70	1.21334723	0.91	0.541	2.00E-65
134	TMEM163	7.27E-70	1.24297358	0.915	0.524	4.32E-65
134	FRMD4B	5.04E-69	1.19464641	0.782	0.337	3.00E-64
134	ST8SIA1	1.63E-68	1.40796913	0.891	0.642	9.71E-64
134	DACH1	2.19E-64	1.57917167	0.886	0.473	1.30E-59
134	CDH6	3.90E-64	1.23386119	0.825	0.374	2.32E-59
134	CDH8	1.21E-63	1.29789647	0.953	0.712	7.22E-59
134	PDGFD	1.30E-63	1.24102013	0.678	0.233	7.72E-59
134	RUNX1T1	5.33E-63	1.34990354	0.905	0.654	3.17E-58
134	NELL2	3.92E-62	1.17624516	0.972	0.766	2.33E-57
134	KCNIP4	3.26E-61	1.26152811	1	0.944	1.94E-56
134	DIRAS3	2.23E-60	1.29978908	0.9	0.52	1.33E-55
134	NXPH1	1.13E-59	1.43373313	0.953	0.615	6.73E-55
134	GRIK1	3.82E-58	1.14701621	0.948	0.521	2.27E-53
134	AC096576.2	9.96E-58	1.15708759	0.569	0.205	5.92E-53
134	AC096576.3	2.52E-57	1.22082498	0.564	0.206	1.50E-52
134	KLHL1	1.52E-55	1.34363875	0.9	0.582	9.04E-51
134	GRM8	4.45E-54	1.56124433	0.82	0.445	2.65E-49
134	GRID1	3.76E-53	1.17830367	0.929	0.818	2.24E-48
134	AFF2	1.87E-49	1.10625016	0.829	0.487	1.11E-44
134	CBLB	2.10E-49	1.37292785	0.886	0.748	1.25E-44
134	SLC44A5	1.80E-47	1.34194674	0.867	0.559	1.07E-42
134	TENM3-AS1	2.15E-47	1.43090884	0.72	0.404	1.28E-42
134	PRR16	1.75E-46	1.14223413	0.919	0.674	1.04E-41
134	AC110296.1	3.93E-46	1.13943888	0.739	0.416	2.34E-41
134	EXT1	8.07E-46	1.11190906	0.919	0.762	4.80E-41
134	BACH1	4.56E-44	1.20699412	0.777	0.479	2.71E-39
134	RAB27B	5.91E-34	1.29011473	0.791	0.628	3.51E-29
135	NFIB	3.63E-269	2.54964195	0.981	0.219	2.16E-264
135	AC099792.1	1.56E-259	1.05299759	0.455	0.041	9.28E-255
135	NFIA-AS2	2.55E-217	1.27980495	0.433	0.044	1.52E-212
135	NFIX	1.20E-202	1.28848035	0.731	0.135	7.15E-198
135	NFIA	3.76E-152	2.22345635	0.925	0.352	2.23E-147
135	PLPP4	1.08E-141	1.12259794	0.604	0.125	6.42E-137
135	RELN	1.24E-131	1.80610303	0.761	0.22	7.39E-127
135	DPF3	4.91E-125	0.97065852	0.56	0.117	2.92E-120
135	ST18	1.79E-118	1.19399213	0.578	0.128	1.07E-113
135	LINC02315	1.43E-113	0.99097249	0.384	0.06	8.50E-109
135	ELN	2.49E-111	0.87511158	0.534	0.118	1.48E-106
135	TCF4	3.54E-106	1.50484498	0.963	0.571	2.11E-101
135	PROX1	1.11E-103	0.88506672	0.604	0.151	6.63E-99
135	PDZRN4	1.64E-103	1.6243022	0.731	0.238	9.74E-99
135	PROX1-AS1	2.13E-94	0.90263071	0.526	0.125	1.27E-89
135	ERBB4	1.99E-88	1.98714545	0.929	0.62	1.18E-83
135	SEL1L3	1.04E-83	1.0229933	0.586	0.191	6.20E-79
135	ABI3BP	1.05E-79	1.4178285	0.485	0.132	6.24E-75
135	SOX6	2.96E-79	1.97223844	0.631	0.233	1.76E-74
135	DLX6-AS1	5.41E-75	1.20294166	0.701	0.265	3.22E-70
135	NR2F2	1.64E-74	0.91486168	0.619	0.191	9.77E-70
135	CXCL14	3.76E-71	1.01749522	0.295	0.053	2.24E-66
135	NR2F2-AS1	4.70E-69	0.86021007	0.675	0.228	2.80E-64
135	CRIM1	2.09E-67	1.1081448	0.854	0.522	1.24E-62
135	MGAT4C	3.21E-55	1.58320136	0.869	0.707	1.91E-50
135	NRXN3	2.85E-53	1.03161397	0.985	0.81	1.69E-48
135	AC004470.2	1.67E-52	1.07170605	0.739	0.369	9.94E-48
135	DLK1	3.74E-52	0.79874802	0.433	0.13	2.22E-47
135	GRIA4	5.19E-46	0.89473461	0.981	0.784	3.09E-41
135	CA10	5.38E-46	0.90427066	0.896	0.565	3.20E-41
135	GAD2	9.90E-43	0.78963443	0.761	0.385	5.89E-38
135	RMST	3.50E-42	0.79478137	0.955	0.806	2.08E-37
135	PDE1C	2.06E-40	1.11887174	0.631	0.331	1.23E-35
135	IGFBP5	2.45E-38	0.83913644	0.377	0.131	1.46E-33
135	THSD7B	2.48E-37	1.27793023	0.604	0.315	1.47E-32
135	CALB2	2.72E-36	0.9229376	0.802	0.621	1.62E-31
135	LRFN5	5.12E-36	0.78666347	0.948	0.908	3.04E-31
135	CNTNAP5	3.55E-35	0.94042105	0.918	0.838	2.11E-30
135	CADM2	2.12E-34	0.81603642	0.993	0.972	1.26E-29
135	EPHA6	8.13E-34	0.89581186	0.918	0.768	4.84E-29
135	ANKRD30B	8.33E-34	0.82098518	0.601	0.338	4.95E-29
135	GRM8	2.67E-33	0.9781022	0.739	0.445	1.59E-28
135	FEZ2	1.13E-32	0.991638	0.802	0.643	6.70E-28
135	VAV3	2.02E-32	0.86616866	0.511	0.254	1.20E-27
135	PCSK1N	4.42E-32	0.91514944	0.974	0.904	2.63E-27
135	NRG1	8.00E-27	0.7908974	0.966	0.858	4.76E-22
135	CAMK2N1	2.49E-26	0.74535753	0.888	0.811	1.48E-21
135	CADPS2	9.91E-25	1.33214111	0.668	0.495	5.90E-20
135	FTH1	7.55E-24	0.77316157	0.91	0.821	4.49E-19
135	DPP10	2.34E-23	0.77480202	0.851	0.765	1.39E-18
136	AC092640.1	0	1.35257494	0.591	0.052	0
136	AC093765.2	2.63E-288	1.59865644	0.659	0.083	1.56E-283
136	NFIB	3.71E-286	2.50172231	1	0.219	2.20E-281
136	ZEB2	8.50E-251	1.31014663	0.775	0.118	5.06E-246
136	NFIA	3.57E-213	2.73077837	0.986	0.352	2.12E-208
136	AC008415.1	2.73E-192	2.62234948	0.877	0.227	1.63E-187
136	AC093765.3	8.86E-190	1.42522508	0.746	0.157	5.27E-185
136	ANGPT1	7.29E-178	1.58762589	0.757	0.177	4.34E-173
136	AC109466.1	2.82E-173	2.58353023	0.917	0.282	1.68E-168
136	PTPRK	8.00E-173	2.3887806	0.982	0.418	4.76E-168
136	SIM1	1.99E-166	1.19232533	0.79	0.183	1.18E-161
136	NTNG1	5.19E-158	2.06353351	0.989	0.482	3.09E-153
136	AL589740.1	4.60E-153	2.11595511	0.993	0.52	2.74E-148
136	UNC13C	1.44E-133	1.91785427	0.986	0.594	8.59E-129
136	MIR99AHG	1.73E-131	1.52903097	0.993	0.9	1.03E-126
136	SPON1	2.59E-128	1.56796633	0.859	0.322	1.54E-123
136	PTPRD	1.21E-126	1.41849504	1	0.97	7.19E-122
136	CACNA2D1	3.16E-121	1.65441037	0.993	0.839	1.88E-116
136	TRPC5	1.82E-113	1.40139076	0.877	0.361	1.08E-108
136	NDST4	2.82E-113	1.27287076	0.783	0.255	1.68E-108
136	NWD2	1.31E-111	1.34043766	0.768	0.251	7.79E-107
136	FIGN	6.74E-110	1.38822406	0.801	0.282	4.01E-105
136	GRM7	1.58E-109	1.2932873	0.996	0.935	9.42E-105
136	GRIK1	2.79E-106	1.83644196	0.953	0.521	1.66E-101
136	VAV3	8.11E-104	1.25374063	0.743	0.253	4.82E-99
136	RBFOX1	3.18E-100	1.43376856	1	0.855	1.89E-95
136	PTPRT	2.76E-98	1.56094713	0.946	0.516	1.64E-93
136	GTDC1	9.44E-98	1.42463044	0.906	0.676	5.61E-93
136	SEMA5A	4.74E-96	1.83049763	0.859	0.466	2.82E-91
136	ERBB4	5.42E-96	1.41822217	0.993	0.62	3.22E-91
136	LRFN5	9.52E-95	1.21502297	0.993	0.907	5.67E-90
136	CNTN4	1.66E-92	1.55764298	0.964	0.714	9.90E-88
136	KCNIP1	4.92E-90	1.61204492	0.87	0.469	2.93E-85
136	KCND2	9.42E-90	1.29809794	0.996	0.916	5.60E-85
136	PCDH11X	4.76E-88	1.36044353	0.975	0.66	2.83E-83
136	C8orf34	7.30E-86	1.35381493	0.928	0.519	4.34E-81
136	NDST3	1.29E-83	1.22065114	0.942	0.636	7.69E-79
136	CHN2	1.57E-83	1.20789435	0.902	0.541	9.31E-79
136	CNTN3	2.87E-73	1.19732708	0.855	0.502	1.70E-68
136	CHSY3	1.13E-72	1.21937152	0.935	0.691	6.74E-68
136	SLC44A5	6.54E-72	1.1950394	0.917	0.558	3.89E-67
136	THSD7A	1.26E-69	1.3144169	0.899	0.62	7.50E-65
136	NTS	1.23E-60	1.36095537	0.406	0.103	7.34E-56
136	PRR16	6.97E-59	1.22754809	0.895	0.674	4.15E-54
136	CHRM3	5.05E-58	1.44889274	0.841	0.526	3.00E-53
136	KCNQ5	1.13E-55	1.14893875	0.946	0.706	6.73E-51
136	CDH20	1.31E-45	1.43165275	0.554	0.239	7.78E-41
136	GPC5	6.09E-40	1.50892339	0.808	0.578	3.62E-35
136	MGAT4C	1.62E-34	1.14988123	0.851	0.707	9.65E-30
136	GRM8	1.22E-29	1.19669555	0.678	0.445	7.26E-25
137	CFAP299	0	1.65186454	0.997	0.24	0
137	FSHR	0	1.50794554	0.622	0.086	0
137	AC244258.1	0	1.47327263	0.961	0.161	0
137	MYO5B	0	1.46555924	0.995	0.206	0
137	ADAMTS3	0	1.33503746	0.966	0.181	0
137	BACE2	0	1.25408393	0.979	0.179	0
137	CRYBG3	7.79E-285	1.35074381	0.987	0.276	4.63E-280
137	LHFPL6	6.95E-273	1.91078409	1	0.332	4.13E-268
137	LTBP1	1.10E-271	1.58403656	0.995	0.275	6.54E-267
137	VCAN	6.18E-266	1.32249226	0.992	0.268	3.68E-261
137	MAMDC2	2.08E-265	1.43465381	0.982	0.32	1.24E-260
137	TAFA4	6.57E-259	1.24605638	0.987	0.268	3.91E-254
137	SLC4A4	2.25E-223	1.80876395	1	0.445	1.34E-218
137	PPARGC1A	5.05E-217	1.43249253	0.997	0.42	3.00E-212
137	PCSK5	7.78E-202	1.43128417	1	0.41	4.63E-197
137	RAPGEF5	2.14E-198	1.61894034	1	0.568	1.27E-193
137	AC138305.1	1.34E-197	1.64319962	0.772	0.199	7.95E-193
137	NEAT1	3.26E-191	1.94095909	0.995	0.444	1.94E-186
137	HS6ST3	6.36E-189	1.57184274	1	0.84	3.78E-184
137	ADARB2	2.88E-188	1.9449331	1	0.568	1.72E-183
137	NTM	9.14E-187	1.58022578	1	0.806	5.44E-182
137	AC007368.1	8.56E-184	1.3988897	1	0.425	5.09E-179
137	MCTP1	3.91E-179	1.48341638	0.997	0.704	2.33E-174
137	FAT3	4.78E-179	1.60266568	1	0.735	2.85E-174
137	DIAPH2	2.77E-178	1.49126272	0.997	0.607	1.65E-173
137	DGKB	2.56E-176	1.48553818	1	0.89	1.52E-171
137	DPP6	5.73E-176	1.37430856	1	0.928	3.41E-171
137	CDH11	1.79E-175	1.27377096	1	0.549	1.07E-170
137	ADCY2	2.09E-175	1.47866878	0.997	0.557	1.25E-170
137	CUX2	1.44E-173	1.24763408	0.997	0.463	8.57E-169
137	TENM2	4.10E-172	1.28070268	1	0.916	2.44E-167
137	BRINP2	2.05E-171	1.25165943	0.99	0.489	1.22E-166
137	TNR	4.47E-171	1.41044459	1	0.712	2.66E-166
137	AC120193.1	4.84E-171	1.40842972	0.995	0.486	2.88E-166
137	COL25A1	1.40E-170	1.47700343	1	0.558	8.35E-166
137	MGAT5	2.97E-170	1.3649831	1	0.751	1.77E-165
137	ARPP21	8.96E-170	1.55809638	1	0.675	5.33E-165
137	ALCAM	5.43E-167	1.43768993	1	0.776	3.23E-162
137	UTRN	1.87E-165	1.45336565	1	0.602	1.11E-160
137	TAFA1	3.04E-165	1.60809894	1	0.596	1.81E-160
137	PLXDC2	5.45E-163	1.44884449	1	0.791	3.24E-158
137	ASTN2	5.00E-160	1.25897389	1	0.853	2.97E-155
137	GABRB2	2.23E-158	1.35511176	1	0.665	1.32E-153
137	TMEM132B	3.22E-158	1.27460946	1	0.726	1.92E-153
137	ADGRL2	3.34E-156	1.29199903	1	0.783	1.98E-151
137	CELF2	1.43E-154	1.39236561	1	0.893	8.52E-150
137	TOX	4.58E-149	1.35618029	1	0.691	2.72E-144
137	TAFA2	3.12E-147	1.39351717	1	0.713	1.85E-142
137	GALNTL6	1.34E-145	1.48981532	1	0.834	7.98E-141
137	UNC13C	2.08E-140	1.27992318	1	0.593	1.24E-135
138	POU6F2	4.41E-184	1.74549706	0.643	0.228	2.62E-179
138	MEIS2	1.52E-165	1.42155851	0.532	0.14	9.01E-161
138	GAD2	2.77E-134	0.984326	0.826	0.383	1.65E-129
138	GNAS	2.61E-108	0.92694488	0.993	0.972	1.55E-103
138	CALY	8.03E-87	0.90055996	0.983	0.956	4.78E-82
138	NRXN3	1.32E-82	0.76697126	0.995	0.809	7.83E-78
138	TUBB2A	9.62E-81	1.08219223	0.909	0.802	5.72E-76
138	ALDOC	4.29E-79	0.90005399	0.663	0.4	2.55E-74
138	GAPDH	5.53E-77	1.20120905	0.937	0.865	3.29E-72
138	MAP1LC3A	2.63E-74	0.81142336	0.879	0.755	1.57E-69
138	HSP90AB1	2.72E-70	0.90928758	0.954	0.901	1.62E-65
138	PCSK1N	7.10E-68	0.83382848	0.971	0.904	4.22E-63
138	TUBA1B	1.05E-65	0.67104434	0.925	0.865	6.23E-61
138	PEBP1	8.48E-63	0.74831531	0.911	0.841	5.04E-58
138	ATP1B1	1.55E-62	0.89849812	0.962	0.954	9.21E-58
138	RASGEF1B	2.12E-62	0.73622624	0.605	0.338	1.26E-57
138	ATP6V0C	3.60E-62	0.77882016	0.932	0.864	2.14E-57
138	TPI1	1.61E-61	0.98614857	0.776	0.587	9.56E-57
138	ALDOA	2.01E-60	0.87818732	0.86	0.745	1.19E-55
138	PRDX2	3.77E-58	0.96878508	0.605	0.371	2.24E-53
138	TMEM59L	1.04E-57	0.67590863	0.933	0.9	6.21E-53
138	BEX1	1.94E-56	0.72305654	0.872	0.79	1.16E-51
138	RNASEK	2.20E-55	0.70740537	0.865	0.708	1.31E-50
138	PGRMC1	2.98E-53	0.68287769	0.851	0.782	1.77E-48
138	ACTB	3.09E-53	0.79747785	0.892	0.828	1.84E-48
138	SNCB	3.91E-53	0.78046618	0.708	0.528	2.33E-48
138	CAMK2N2	5.60E-53	0.68465435	0.752	0.602	3.33E-48
138	CLU	5.14E-49	0.69520213	0.868	0.772	3.06E-44
138	COX4I1	1.04E-48	0.71026699	0.788	0.648	6.18E-44
138	FTH1	1.72E-46	0.72247488	0.903	0.82	1.02E-41
138	ATP5IF1	3.51E-46	0.67091718	0.786	0.665	2.09E-41
138	GPX4	3.89E-46	0.70642554	0.815	0.708	2.32E-41
138	TMA7	5.45E-46	0.72608492	0.761	0.613	3.24E-41
138	ATP5MF	3.87E-45	0.69974298	0.568	0.356	2.30E-40
138	ITM2C	1.41E-41	0.69560443	0.764	0.655	8.41E-37
138	ISCU	2.29E-41	0.66246044	0.757	0.643	1.36E-36
138	SRP14	3.35E-41	0.6543634	0.802	0.673	1.99E-36
138	HES4	5.41E-41	0.69890011	0.54	0.366	3.22E-36
138	C1orf56	5.65E-41	0.71995594	0.626	0.423	3.36E-36
138	MDH1	4.11E-39	0.71019748	0.862	0.829	2.44E-34
138	RAB3A	9.17E-39	0.65292095	0.679	0.528	5.46E-34
138	COX6B1	1.24E-38	0.6763558	0.684	0.541	7.39E-34
138	SKP1	3.08E-38	0.75211775	0.86	0.8	1.83E-33
138	AP000462.1	1.16E-37	0.68879596	0.738	0.577	6.87E-33
138	SNCG	9.46E-36	0.79078897	0.762	0.663	5.63E-31
138	LDHB	2.60E-33	0.72953339	0.703	0.586	1.55E-28
138	HSPA8	4.65E-33	0.79937584	0.733	0.623	2.77E-28
138	COX6C	4.24E-32	0.74495177	0.72	0.629	2.52E-27
138	RNF220	1.38E-18	0.67052782	0.386	0.275	8.22E-14
138	SOX6	5.66E-11	0.65405702	0.328	0.234	3.37E-06
139	GAL	0	3.90974359	0.896	0.08	0
139	MYO3A	1.92E-246	1.34980756	0.854	0.129	1.14E-241
139	PTGER3	6.33E-233	1.53403152	0.892	0.155	3.77E-228
139	LEF1	1.58E-219	1.13355264	0.816	0.114	9.41E-215
139	RELN	7.31E-189	2.12386839	0.953	0.22	4.35E-184
139	RORB	2.96E-169	2.07706592	0.981	0.264	1.76E-164
139	KCNH8	4.07E-162	1.63975602	0.858	0.194	2.42E-157
139	TCF7L2	1.60E-160	1.67638467	0.92	0.268	9.50E-156
139	ADAMTS6	3.78E-125	2.17648895	0.745	0.193	2.25E-120
139	CA10	1.22E-119	2.07098331	0.991	0.565	7.25E-115
139	ZFPM2-AS1	1.68E-115	1.63866779	0.863	0.257	1.00E-110
139	THSD7B	4.03E-106	1.70996448	0.896	0.315	2.40E-101
139	SULF1	1.42E-101	1.16262666	0.712	0.177	8.43E-97
139	CACNA2D3	6.71E-100	1.81834574	0.986	0.661	3.99E-95
139	ZFPM2	7.03E-98	1.82590666	0.972	0.515	4.18E-93
139	TENT5A	2.14E-97	1.00481977	0.736	0.193	1.27E-92
139	GAD2	1.34E-96	1.27677461	0.962	0.385	7.99E-92
139	PRLR	4.00E-93	1.28090403	0.91	0.351	2.38E-88
139	NRCAM	1.26E-92	1.3103226	0.986	0.904	7.52E-88
139	HCN1	1.49E-88	1.47332064	0.995	0.743	8.86E-84
139	ADCY2	4.89E-88	1.57458758	0.972	0.557	2.91E-83
139	ALK	5.74E-84	1.68846609	0.925	0.513	3.41E-79
139	ELMOD1	3.91E-82	1.25054464	0.976	0.746	2.33E-77
139	ADAMTS9-AS2	4.88E-81	1.03128824	0.509	0.106	2.90E-76
139	TAC1	1.12E-75	1.27992051	0.892	0.32	6.63E-71
139	CNTNAP3B	2.43E-75	1.01085869	0.849	0.397	1.44E-70
139	EML5	1.27E-74	1.44989688	0.948	0.729	7.53E-70
139	LINGO2	1.06E-73	1.17255165	1	0.895	6.29E-69
139	SCN7A	2.77E-73	1.28069301	0.943	0.59	1.65E-68
139	TRPC3	8.99E-73	1.0340167	0.755	0.27	5.35E-68
139	EFNA5	1.21E-71	1.25491536	0.986	0.853	7.17E-67
139	SCN9A	2.11E-71	1.22819322	0.972	0.793	1.26E-66
