Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000135744,AGT,654,1.65733,73,-1.7973,110,-1.1910,135,-1.6116,515,1.23246,710,1.80768
ENSG00000119280,C1orf198,114,1.11782,37,-0.6380,7,-2.9775,23,-2.2639,220,2.33326,178,1.92132
ENSG00000143643,TTC13,5,-2.4660,17,-0.6419,26,0.00242,31,0.70940,21,-0.3344,25,-0.1042
ENSG00000173409,ARV1,11,-1.9348,29,-0.4760,26,-0.6709,48,0.76118,27,-0.5958,47,0.23935
ENSG00000182118,FAM89A,20,0.14898,23,0.31701,0,-6.2660,16,-0.4632,29,0.71335,40,1.22372
ENSG00000116906,GNPAT,49,0.27083,27,-0.6163,26,-0.6848,42,0.09769,31,-0.4228,63,0.68291
ENSG00000116903,EXOC8,9,-1.5085,22,-0.1090,10,-1.2172,29,0.88039,19,-0.3504,18,-0.4545
ENSG00000135766,EGLN1,30,-1.5228,71,-0.2473,83,-0.0110,90,0.29592,84,0.01828,97,0.23585
ENSG00000116918,TSNAX,50,-0.8613,87,-0.0183,60,-0.6054,99,0.44848,62,-0.5533,102,0.22203
ENSG00000116991,SIPA1L2,3,-3.1237,76,1.71681,29,0.10019,24,-0.3720,12,-1.1884,37,0.49953
ENSG00000135778,NTPCR,46,-0.8668,69,-0.2477,55,-0.5806,83,0.11624,88,0.13760,126,0.70629
ENSG00000135749,PCNX2,2,-3.2303,26,0.10915,30,0.35542,27,0.54978,19,-0.3719,16,-0.6301
ENSG00000135750,KCNK1,0,-7.2300,109,2.11555,0,-7.0491,19,-1.3505,86,1.66273,57,0.95645
ENSG00000168275,COA6,13,-2.1087,25,-1.0901,76,0.57959,62,0.75243,27,-1.0015,43,-0.3028
ENSG00000059588,TARBP1,9,-2.4205,28,-0.7385,5,-3.1473,61,1.46994,26,-0.8757,41,-0.1819
ENSG00000168264,IRF2BP2,122,-0.1660,244,0.94423,80,-0.8156,105,-0.8198,152,0.17746,329,1.45421
ENSG00000173726,TOMM20,125,-1.3567,216,-0.5389,261,-0.2467,363,0.74796,235,-0.4112,242,-0.3625
ENSG00000054267,ARID4B,38,-0.3858,54,0.13384,26,-0.9954,51,0.11136,55,0.15725,63,0.37676
ENSG00000152904,GGPS1,7,-2.3917,18,-1.0564,50,0.50082,39,0.23263,35,-0.0805,55,0.63438
ENSG00000162885,B3GALNT2,11,-0.5888,22,0.48449,0,-6.1149,18,0.44537,3,-2.5283,30,0.99273
ENSG00000168243,GNG4,43,-1.3421,30,-1.8926,70,-0.6345,143,1.60064,56,-0.9690,34,-1.6816
ENSG00000143669,LYST,12,-0.6898,41,1.28110,5,-1.8262,20,0.21455,10,-0.9151,16,-0.2087
ENSG00000077585,GPR137B,42,0.92011,22,-0.0608,7,-1.7432,13,-1.5853,34,0.57859,95,2.41089
ENSG00000116977,LGALS8,7,-2.7347,43,-0.0850,50,0.14741,50,0.43272,41,-0.1493,45,-0.0004
ENSG00000116984,MTR,11,-1.1227,38,0.76322,12,-0.9715,23,-0.1247,27,0.19143,36,0.66696
ENSG00000198626,RYR2,2,-3.1786,9,-1.0148,0,-6.2447,25,2.01998,16,-0.1049,2,-2.8047
ENSG00000155816,FMN2,63,0.36665,17,-1.5750,31,-0.7276,47,-0.2336,44,-0.1917,120,1.43079
ENSG00000182901,RGS7,6,-2.7589,8,-2.2264,9,-2.1075,53,2.00037,13,-1.5399,29,-0.4203
ENSG00000091483,FH,30,-1.0069,50,-0.2336,42,-0.4902,66,0.53092,48,-0.2924,57,-0.0138
ENSG00000180287,PLD5,0,-6.5483,8,-1.1146,0,-6.2012,21,1.03845,18,0.13406,24,0.57496
ENSG00000143702,CEP170,29,-1.1863,13,-2.3873,43,-0.6158,78,0.85935,70,0.14446,58,-0.1622
ENSG00000054282,SDCCAG8,74,0.86440,27,-0.7251,21,-1.0832,39,-0.3136,50,0.23358,73,0.84726
ENSG00000117020,AKT3,43,-0.5734,64,0.02326,10,-2.7561,72,0.55907,47,-0.4612,80,0.37435
ENSG00000179456,ZBTB18,34,0.07489,32,-0.0043,5,-2.5686,25,-0.8478,35,0.12343,117,2.18579
ENSG00000035687,ADSS,20,-1.5366,63,0.15725,53,-0.1110,61,0.24465,61,0.09690,59,0.04026
ENSG00000203667,COX20,121,-0.0576,123,-0.0287,101,-0.3325,131,0.17814,88,-0.5469,147,0.24977
ENSG00000153187,HNRNPU,165,-0.7082,484,0.99341,173,-0.6368,252,-0.1326,232,-0.1832,328,0.35835
ENSG00000185420,SMYD3,33,-0.4241,27,-0.7268,55,0.39079,48,0.39496,41,-0.0827,25,-0.8454
ENSG00000162851,TFB2M,0,-5.9050,10,-0.5931,18,0.36432,19,1.48637,2,-2.4274,3,-2.3115
ENSG00000162852,CNST,46,-0.6984,27,-1.4929,250,2.11610,68,-0.2005,18,-2.0668,52,-0.5037
ENSG00000143653,SCCPDH,83,-0.6558,67,-0.9681,56,-1.2393,139,0.33942,206,0.77076,134,0.08043
ENSG00000153207,AHCTF1,21,-0.9937,57,0.56544,32,-0.3227,39,-0.1087,22,-0.9153,77,1.05835
ENSG00000171161,ZNF672,14,-0.2317,40,1.42638,0,-6.1840,14,-0.5865,19,0.20063,32,1.04075
ENSG00000035115,SH3YL1,23,-0.2438,28,0.06806,20,-0.4150,27,0.08389,32,0.27618,26,-0.0526
ENSG00000143727,ACP1,75,-0.5735,78,-0.5145,82,-0.4439,127,0.66753,85,-0.3754,79,-0.4863
ENSG00000151353,TMEM18,23,-1.0708,52,0.14961,94,1.11634,48,0.10320,24,-1.0389,32,-0.5726
ENSG00000186487,MYT1L,11,-2.9913,15,-2.6077,62,-0.4917,122,2.12106,36,-1.2916,14,-2.6726
ENSG00000032389,EIPR1,45,-0.5614,24,-1.4890,36,-0.8837,81,1.07169,33,-1.0307,54,-0.2730
ENSG00000171853,TRAPPC12,25,-1.4039,61,-0.0444,55,-0.2007,73,0.65481,52,-0.2921,38,-0.7392
ENSG00000182551,ADI1,109,0.71633,86,0.33967,27,-1.4378,59,-0.5751,97,0.52426,118,0.83597
ENSG00000171865,RNASEH1,9,-2.0164,15,-1.2367,27,-0.4210,44,0.97572,21,-0.7956,38,0.10826
ENSG00000171863,RPS7,522,-0.0298,719,0.47646,333,-0.7190,540,0.05228,384,-0.5026,644,0.29874
ENSG00000176887,SOX11,1,-4.2380,7,-1.5047,0,-6.3709,26,1.55745,12,-0.7253,23,0.30316
ENSG00000232044,SILC1,13,-1.9523,18,-1.4403,14,-1.8304,57,0.87538,89,1.01896,22,-1.1631
ENSG00000151692,RNF144A,18,-0.8646,42,0.46704,2,-4.0686,26,-0.5506,68,1.25605,66,1.19203
ENSG00000115738,ID2,224,2.30214,36,-0.7577,40,-0.5845,38,-1.2487,100,0.85207,58,-0.0195
ENSG00000134313,KIDINS220,33,-1.8924,117,-0.0194,151,0.39027,132,0.46878,78,-0.6400,98,-0.2863
ENSG00000143797,MBOAT2,56,-0.1956,59,-0.1079,60,-0.0898,56,-0.4363,85,0.46995,118,0.99604
ENSG00000151693,ASAP2,41,0.70343,8,-1.7346,32,0.29765,24,-0.3793,39,0.58830,35,0.41910
ENSG00000119185,ITGB1BP1,23,-1.2530,21,-1.3701,64,0.29214,61,0.59930,59,0.17815,33,-0.7157
ENSG00000119203,CPSF3,9,-1.6839,41,0.65982,11,-1.3014,31,0.59585,27,0.00970,14,-0.9692
ENSG00000134330,IAH1,7,-2.8410,59,0.24998,10,-2.3879,62,0.97832,30,-0.8085,51,0.02338
ENSG00000151694,ADAM17,31,0.40742,32,0.47411,18,-0.4277,23,-0.1413,26,0.12445,20,-0.3056
ENSG00000134308,YWHAQ,212,-1.4616,303,-0.9259,482,-0.2200,648,0.66876,570,0.04150,470,-0.2601
ENSG00000115756,HPCAL1,66,-2.0363,48,-2.4977,162,-0.6994,346,1.60466,152,-0.8045,139,-0.9383
ENSG00000115758,ODC1,35,-0.9631,146,1.29700,27,-1.3331,59,-0.3739,40,-0.7708,136,1.17054
ENSG00000143870,PDIA6,54,-0.9970,188,0.94001,71,-0.5966,99,-0.1938,108,0.04919,146,0.52895
ENSG00000162975,KCNF1,1,-4.1921,4,-2.3858,6,-1.9937,31,1.81257,13,-0.8307,19,-0.2481
ENSG00000134318,ROCK2,21,-1.0535,87,1.11869,11,-1.9837,43,-0.0033,47,0.11681,51,0.24396
ENSG00000169016,E2F6,30,0.58437,20,-0.0708,25,0.27119,21,0.10460,14,-0.6327,11,-0.9759
ENSG00000196208,GREB1,29,-0.5096,56,0.52829,7,-2.4761,47,0.70846,12,-1.7275,39,-0.0441
ENSG00000169006,NTSR2,186,0.52882,10,-3.8125,46,-1.5901,110,-0.6393,222,0.81339,392,1.80402
ENSG00000134324,LPIN1,80,-0.1861,138,0.67164,47,-0.9770,85,-0.2078,68,-0.4357,159,0.90702
ENSG00000071575,TRIB2,21,-0.3693,83,1.87293,0,-5.1788,25,-0.3148,15,-0.8477,34,0.35600
ENSG00000162981,LRATD1,11,-1.7022,13,-1.4977,25,-0.4935,47,1.54360,22,-0.7187,8,-2.1181
ENSG00000151779,NBAS,13,-1.7236,41,-0.0029,53,0.39641,44,0.27358,38,-0.1192,37,-0.1616
ENSG00000079785,DDX1,35,-1.7566,85,-0.4510,132,0.23566,126,0.44019,112,-0.0208,101,-0.1783
ENSG00000197872,FAM49A,53,-0.4094,37,-0.9198,69,-0.0007,77,0.47527,51,-0.4671,67,-0.0358
ENSG00000163032,VSNL1,60,-3.0403,20,-4.6259,182,-1.4237,698,2.85752,198,-1.3011,19,-4.7162
ENSG00000163029,SMC6,27,0.76740,18,0.08469,6,-1.4092,15,-0.2787,15,-0.1395,28,0.77854
ENSG00000240857,RDH14,7,-2.4009,27,-0.4399,47,0.44705,39,0.40125,25,-0.5242,42,0.26522
ENSG00000183891,TTC32,21,0.23971,37,1.14438,0,-6.3020,18,-0.0739,2,-2.9478,33,0.96527
ENSG00000118965,WDR35,1,-3.8909,15,-0.7392,25,0.00706,27,0.26671,19,-0.4191,50,1.11413
ENSG00000068697,LAPTM4A,170,-0.0118,294,0.86424,131,-0.4139,157,-0.3113,76,-1.2321,303,0.91269
ENSG00000055917,PUM2,67,-0.3815,78,-0.1301,33,-1.4348,94,0.38303,64,-0.4405,117,0.49889
ENSG00000143878,RHOB,1130,0.77968,595,-0.2395,217,-1.7567,462,-1.2062,1213,0.89788,2175,1.92952
ENSG00000119771,KLHL29,0,-6.7608,18,0.19364,30,0.96565,20,0.97809,0,-7.4434,2,-2.7029
ENSG00000173960,UBXN2A,19,0.16144,10,-0.8010,23,0.47033,16,-0.2945,21,0.30677,24,0.51002
ENSG00000119782,FKBP1B,15,-1.9325,12,-2.2920,27,-1.0675,79,2.14982,22,-1.4082,12,-2.2970
ENSG00000115128,SF3B6,106,-0.3040,162,0.35786,94,-0.4852,132,0.09660,89,-0.5752,168,0.41538
ENSG00000219626,FAM228B,18,-0.6151,41,0.62800,38,0.48432,24,-0.4641,26,-0.1293,44,0.73902
ENSG00000115129,TP53I3,2,-3.0647,50,1.76308,17,-0.0703,15,-0.5389,18,0.06374,21,0.28035
ENSG00000198399,ITSN2,28,-0.1528,61,1.06784,1,-4.2796,35,0.48729,22,-0.5396,12,-1.3605
ENSG00000084676,NCOA1,69,-0.2804,106,0.38992,36,-1.2398,90,0.34247,46,-0.8938,97,0.25626
ENSG00000184924,PTRHD1,52,-0.1078,25,-1.2061,38,-0.6037,61,0.30660,38,-0.6037,92,0.77876
ENSG00000138031,ADCY3,78,0.36202,79,0.37080,60,-0.0581,70,0.45910,25,-1.3478,10,-2.6934
ENSG00000115137,DNAJC27,15,-0.3512,4,-2.3223,29,0.65846,22,0.57065,9,-1.1554,16,-0.2339
ENSG00000084710,EFR3B,23,-1.6920,43,-0.7978,49,-0.6014,87,0.84199,72,-0.0172,56,-0.3975
ENSG00000115138,POMC,5,-6.9088,1788,1.96346,0,-11.225,639,0.55669,26,-4.5083,353,-0.7078
ENSG00000119772,DNMT3A,10,-0.8846,26,0.55837,0,-6.3098,22,0.79364,14,-0.3855,12,-0.6179
ENSG00000138101,DTNB,46,0.40278,5,-2.8138,27,-0.4359,36,0.06011,82,1.34798,14,-1.3899
ENSG00000143970,ASXL2,24,0.46866,31,0.87891,10,-0.8703,14,-0.6832,23,0.37871,29,0.75464
ENSG00000084731,KIF3C,45,-2.1561,52,-1.9311,246,0.41256,235,0.99184,113,-0.7871,132,-0.5608
ENSG00000084733,RAB10,54,-1.1483,79,-0.5934,85,-0.4813,121,0.16306,126,0.13337,196,0.83711
ENSG00000157833,GAREM2,32,-0.2441,8,-2.2035,40,0.09841,38,0.06696,59,0.71705,43,0.20779
ENSG00000084754,HADHA,160,0.56291,190,0.83681,84,-0.4409,92,-0.6577,163,0.58958,129,0.21219
ENSG00000138029,HADHB,219,1.03438,129,0.17663,93,-0.3348,79,-1.1390,260,1.32576,169,0.60589
ENSG00000138018,SELENOI,16,-1.7720,41,-0.3521,35,-0.5951,62,0.82617,24,-1.1797,59,0.20744
ENSG00000171303,KCNK3,13,-1.7951,15,-1.5819,29,-0.6046,57,1.49983,25,-0.7714,17,-1.3356
ENSG00000213699,SLC35F6,54,0.60844,34,-0.1281,41,0.17114,32,-0.4123,51,0.51145,37,0.03255
ENSG00000157851,DPYSL5,71,0.08596,22,-1.6718,81,0.28594,61,-0.3121,158,1.40458,50,-0.4575
ENSG00000084764,MAPRE3,78,-1.9418,96,-1.6276,311,0.14817,358,1.13834,161,-0.8630,166,-0.8124
ENSG00000119777,TMEM214,57,0.50788,107,1.56287,22,-0.9446,36,-0.4221,34,-0.2791,25,-0.7729
ENSG00000228474,OST4,314,0.25702,479,0.94361,228,-0.2405,237,-0.3956,198,-0.4604,345,0.40741
ENSG00000138030,KHK,23,0.22875,0,-7.0366,2,-3.0161,24,0.83690,27,0.45178,15,-0.4607
ENSG00000138028,CGREF1,15,-1.8356,12,-2.1835,102,1.04266,66,1.01858,19,-1.5419,14,-1.9862
ENSG00000138073,PREB,79,0.78239,51,0.08533,29,-0.7597,52,0.27738,29,-0.7623,25,-1.0037
ENSG00000138074,SLC5A6,34,0.52714,19,-0.3876,1,-3.7773,28,0.53087,22,-0.1904,19,-0.3652
ENSG00000138085,ATRAID,91,-0.1097,138,0.54781,95,-0.0443,94,-0.1314,58,-0.7802,133,0.49443
ENSG00000084774,CAD,12,-0.4409,31,1.09415,11,-0.5685,16,0.07980,10,-0.6137,12,-0.4395
ENSG00000115204,MPV17,47,-0.3144,51,-0.1909,100,0.87012,59,0.03899,42,-0.5028,45,-0.3931
ENSG00000115207,GTF3C2,10,-1.2548,45,1.04354,9,-1.4122,25,0.18438,23,-0.0625,21,-0.1413
ENSG00000115211,EIF2B4,14,-1.1277,34,0.22150,20,-0.5791,33,0.45956,17,-0.8073,34,0.22766
ENSG00000115234,SNX17,91,-0.4121,174,0.60127,122,0.04479,112,-0.2044,108,-0.1515,153,0.39153
ENSG00000163795,ZNF513,0,-7.1571,50,1.58283,4,-2.1317,20,0.08918,9,-1.1563,29,0.64156
ENSG00000115241,PPM1G,44,-0.4570,80,0.47163,83,0.54260,63,0.24428,26,-1.2505,32,-0.9088
ENSG00000115216,NRBP1,40,-1.4646,153,0.58890,126,0.27425,112,0.23300,60,-0.8635,98,-0.1220
ENSG00000138002,IFT172,10,-0.8588,28,0.72615,12,-0.5291,19,0.19122,12,-0.6303,19,0.11918
ENSG00000115226,FNDC4,29,-0.5385,115,1.67062,33,-0.3742,30,-1.0158,47,0.17463,81,1.05927
ENSG00000243943,ZNF512,2,-4.2965,42,-0.0692,35,-0.3433,48,0.36713,36,-0.3052,71,0.76150
ENSG00000198522,GPN1,7,-2.5736,46,0.26470,43,0.13996,41,0.24231,38,-0.0409,42,0.09757
ENSG00000119760,SUPT7L,18,-1.7960,44,-0.4760,51,-0.2534,72,0.81968,30,-1.0718,61,0.02323
ENSG00000163798,SLC4A1AP,11,-2.1621,36,-0.4764,66,0.45536,59,0.76992,28,-0.8723,30,-0.7456
ENSG00000243147,MRPL33,141,-0.2553,205,0.33367,194,0.24754,167,0.03504,75,-1.2058,202,0.31101
ENSG00000158019,BABAM2,37,-0.4886,44,-0.2108,101,1.11319,49,-0.1121,37,-0.4950,47,-0.1164
ENSG00000075426,FOSL2,215,2.10471,299,2.80168,71,0.20309,17,-2.9176,18,-1.8132,67,0.12298
ENSG00000213639,PPP1CB,161,-0.9921,322,0.06649,208,-0.6039,340,0.40394,236,-0.4091,358,0.23512
ENSG00000171103,TRMT61B,10,-1.1627,5,-2.0456,12,-0.8671,27,1.13592,8,-1.3758,25,0.26390
ENSG00000163811,WDR43,17,-0.3367,33,0.69184,0,-6.5217,25,0.74328,9,-1.2483,15,-0.4761
ENSG00000115295,CLIP4,44,-0.8339,99,0.41805,49,-0.6607,81,0.24389,72,-0.0803,76,0.01122
ENSG00000119801,YPEL5,94,-0.8356,133,-0.3051,151,-0.1123,180,0.41652,124,-0.4159,170,0.07637
ENSG00000213626,LBH,11,-2.8410,69,-0.1632,14,-2.5291,104,1.66945,18,-2.1044,50,-0.6564
ENSG00000172954,LCLAT1,0,-7.3801,13,-0.9062,0,-6.5528,28,0.85798,19,-0.3099,46,1.07636
ENSG00000013016,EHD3,12,-1.9748,29,-0.6598,35,-0.3528,52,0.69325,26,-0.7784,58,0.42024
ENSG00000162961,DPY30,25,-1.9433,63,-0.5866,113,0.31727,102,0.43202,82,-0.1762,96,0.06265
ENSG00000021574,SPAST,11,-1.6731,12,-1.4955,17,-1.0569,40,0.75919,42,0.34747,35,0.08347
ENSG00000119820,YIPF4,55,-0.5473,99,0.37371,47,-0.7834,83,0.23437,61,-0.3723,90,0.22752
ENSG00000115760,BIRC6,26,-0.2621,43,0.52296,3,-3.3094,32,0.11982,28,-0.1745,47,0.65712
ENSG00000119812,FAM98A,35,0.51966,34,0.48149,2,-3.2269,25,-0.0365,46,0.97182,10,-1.4109
ENSG00000260025,CRIM1-DT,7,-2.3884,19,-0.8872,24,-0.5621,47,1.64169,4,-3.0378,20,-0.8351
ENSG00000150938,CRIM1,40,-0.9726,108,0.54427,15,-2.3916,93,0.86167,24,-1.7350,67,-0.2198
ENSG00000171055,FEZ2,83,-0.0228,70,-0.2929,73,-0.2325,90,0.25820,77,-0.1409,74,-0.2092
ENSG00000115808,STRN,40,0.69760,10,-1.3955,0,-5.6633,23,-0.3189,78,1.84671,19,-0.4884
ENSG00000008869,HEATR5B,18,-0.6594,23,-0.2367,27,-0.0204,33,0.88040,7,-1.9991,14,-0.9646
ENSG00000152133,GPATCH11,9,-1.3796,8,-1.6094,34,0.58728,25,0.35516,24,0.05123,24,0.05872
ENSG00000055332,EIF2AK2,38,-1.1990,59,-0.5597,35,-1.3192,97,0.59178,61,-0.4964,129,0.66221
ENSG00000218739,CEBPZOS,51,0.19454,39,-0.2293,32,-0.5194,49,0.39075,24,-0.9552,43,-0.0765
ENSG00000115816,CEBPZ,31,-0.1405,43,0.37020,12,-1.4827,38,0.51217,26,-0.4104,21,-0.6867
ENSG00000115828,QPCT,7,-4.1150,19,-2.6671,37,-1.6926,169,2.58451,33,-1.8842,44,-1.4588
ENSG00000163171,CDC42EP3,7,-1.0379,23,0.67675,0,-6.0176,19,1.10986,4,-1.9848,9,-0.7860
ENSG00000119787,ATL2,3,-3.3363,16,-0.9021,28,-0.0905,36,0.72231,16,-0.9412,43,0.56422
ENSG00000143889,HNRNPLL,5,-3.0844,68,0.80168,0,-7.4782,47,0.57337,22,-0.9621,63,0.67929
ENSG00000115875,SRSF7,53,-1.0895,160,0.61750,46,-1.2879,112,0.13646,72,-0.6329,180,0.80961
ENSG00000163214,DHX57,10,-1.1030,33,0.70603,13,-0.7238,24,0.43675,5,-2.0814,25,0.27376
ENSG00000188010,MORN2,20,-1.8338,75,0.11791,31,-1.2110,75,0.28535,33,-1.1047,146,1.20516
ENSG00000115904,SOS1,24,-0.1938,27,-0.0078,20,-0.4845,31,0.52165,16,-0.8493,21,-0.4249
ENSG00000011566,MAP4K3,19,-0.9470,53,0.60083,5,-2.9269,39,0.29701,18,-1.0473,63,0.89218
ENSG00000152154,TMEM178A,57,0.77498,6,-2.5710,9,-1.9561,30,-0.5113,120,2.07870,23,-0.6295
ENSG00000183023,SLC8A1,3,-4.5045,13,-2.6494,35,-1.2178,110,2.00385,53,-0.5896,31,-1.3812
ENSG00000143924,EML4,10,-0.6533,38,1.46541,0,-6.0611,16,0.08809,16,0.09062,10,-0.6590
ENSG00000115944,COX7A2L,88,-1.2913,123,-0.7930,263,0.37691,243,0.69652,118,-0.8593,156,-0.4380
ENSG00000057935,MTA3,15,-1.6065,27,-0.7689,27,-0.7721,51,0.60231,27,-0.7423,72,0.76958
ENSG00000152518,ZFP36L2,141,0.50677,357,2.12924,9,-3.5892,55,-1.6946,83,-0.3167,302,1.81375
ENSG00000138036,DYNC2LI1,1,-4.4032,24,-0.7311,0,-7.3829,48,1.01573,37,-0.0737,56,0.57640
ENSG00000138095,LRPPRC,37,-1.5920,62,-0.8256,141,0.43360,125,0.67848,78,-0.4880,72,-0.6095
ENSG00000138032,PPM1B,32,-1.2753,77,0.03197,41,-0.9390,76,0.03002,96,0.36806,128,0.83153
ENSG00000138078,PREPL,86,-2.9114,208,-1.6263,491,-0.3367,808,1.46137,309,-1.0381,371,-0.7616
ENSG00000236502,SIX3-AS1,14,-0.3286,36,1.19223,2,-2.7762,10,-1.3829,9,-0.9423,78,2.65369
ENSG00000138083,SIX3,7,-2.9710,152,1.83159,15,-1.7871,38,-0.8772,37,-0.4736,143,1.71655
ENSG00000171132,PRKCE,10,-2.4309,3,-4.0737,13,-2.0697,78,2.63344,21,-1.3729,14,-1.9769
ENSG00000116016,EPAS1,186,1.28921,359,2.53661,66,-0.3822,40,-1.9640,92,0.13537,77,-0.1446
ENSG00000119729,RHOQ,129,0.89936,121,0.79495,79,0.10412,67,-0.3175,56,-0.4180,34,-1.1542
ENSG00000151665,PIGF,15,-1.3733,29,-0.4014,22,-0.8002,42,0.42954,42,0.17319,46,0.33130
ENSG00000119878,CRIPT,47,-0.6310,37,-0.9726,58,-0.3110,73,0.09647,114,0.75794,84,0.25865
ENSG00000171150,SOCS5,11,-1.4710,22,-0.5121,5,-2.6944,38,0.98333,33,0.14376,23,-0.4157
ENSG00000180398,MCFD2,98,-0.5067,108,-0.3504,158,0.23900,145,0.27176,85,-0.7236,153,0.18925
ENSG00000143933,CALM2,693,-1.5387,878,-1.1863,1667,-0.2142,2318,0.87448,1701,-0.1826,1383,-0.5010
ENSG00000119888,EPCAM,7,-2.8864,25,-1.0660,7,-2.8840,72,2.02788,25,-1.1020,23,-1.2027
ENSG00000095002,MSH2,9,-1.9493,21,-0.7302,33,-0.0652,42,0.95254,22,-0.6715,23,-0.6130
ENSG00000184261,KCNK12,4,-3.1498,24,-0.5317,0,-6.9170,46,1.47037,31,-0.1778,23,-0.6348
ENSG00000116062,MSH6,13,-0.8265,30,0.39411,22,-0.0717,23,0.05627,32,0.51007,15,-0.5948
ENSG00000138081,FBXO11,14,-2.5808,69,-0.2710,72,-0.2012,99,0.83403,53,-0.6771,69,-0.2822
ENSG00000162869,PPP1R21,5,-2.8871,35,-0.0427,50,0.53955,39,0.32578,38,0.08175,27,-0.4453
ENSG00000179915,NRXN1,17,-3.2839,24,-2.8256,58,-1.5314,216,1.63309,102,-0.6799,145,-0.1437
ENSG00000115239,ASB3,21,-0.7018,5,-2.6383,27,-0.3005,30,-0.3255,23,-0.5297,113,2.07086
ENSG00000068912,ERLEC1,37,-2.1334,126,-0.2973,216,0.54411,177,0.61801,87,-0.8603,109,-0.5176
ENSG00000068878,PSME4,23,-0.0694,50,1.12081,2,-3.2825,21,-0.5472,25,0.03445,53,1.22695
ENSG00000170634,ACYP2,134,-0.2518,77,-1.0934,210,0.45781,155,-0.0527,183,0.23613,201,0.38656
ENSG00000115306,SPTBN1,405,-0.1074,459,0.09013,438,0.01648,415,-0.1575,461,0.09637,552,0.38172
ENSG00000214595,EML6,5,-1.5298,2,-2.5058,7,-0.9891,18,1.05090,13,-0.1988,15,0.08605
ENSG00000115310,RTN4,356,-1.2291,544,-0.5909,756,-0.0839,911,0.56422,828,0.05744,598,-0.4455
ENSG00000143947,RPS27A,1310,0.27567,1436,0.42186,770,-0.5482,1060,-0.1324,1218,0.16107,1077,-0.0323
ENSG00000115355,CCDC88A,93,-0.0185,51,-0.9333,49,-0.9872,92,-0.0824,171,0.96133,123,0.42236
ENSG00000163001,CFAP36,62,-1.1672,156,0.23989,156,0.23697,148,0.40295,72,-0.9431,113,-0.2702
ENSG00000275052,PPP4R3B,42,-0.4300,70,0.35842,50,-0.1687,55,-0.0531,61,0.14564,61,0.15983
ENSG00000138035,PNPT1,3,-2.6425,19,-0.1509,23,0.19336,20,-0.0606,31,0.65113,29,0.55236
ENSG00000115380,EFEMP1,207,1.63008,123,0.74306,5,-4.0266,30,-2.3310,118,0.67821,311,2.42075
ENSG00000055813,CCDC85A,11,-1.9063,11,-2.0246,24,-0.8466,51,0.96349,40,-0.0754,45,0.12532
ENSG00000115392,FANCL,12,-1.9347,23,-0.9801,41,-0.1188,50,0.54774,35,-0.3486,60,0.49251
ENSG00000119866,BCL11A,0,-6.9470,12,-0.4222,0,-6.1129,23,2.48395,3,-2.3256,5,-1.7782
ENSG00000115421,PAPOLG,25,0.08557,24,0.02384,7,-1.8435,27,0.53410,7,-1.7372,29,0.33408
ENSG00000162928,PEX13,4,-1.9056,30,0.95771,18,0.15600,15,-0.3043,6,-1.3556,34,1.17149
ENSG00000162929,KIAA1841,1,-4.2523,4,-2.2394,19,-0.1436,28,1.49067,4,-2.1795,19,-0.1023
ENSG00000237651,C2orf74,20,-1.3310,30,-0.7152,9,-2.4119,58,0.89355,50,0.06568,47,-0.0243
ENSG00000115464,USP34,59,-0.3030,64,-0.1786,57,-0.3620,77,0.31761,64,-0.1765,68,-0.0903
ENSG00000082898,XPO1,26,-2.1246,92,-0.2633,72,-0.6360,121,0.44007,80,-0.4866,177,0.77348
ENSG00000115484,CCT4,54,-1.6724,104,-0.7091,142,-0.2355,199,0.85002,107,-0.6652,145,-0.2040
ENSG00000173163,COMMD1,20,-1.1456,34,-0.3358,34,-0.3258,45,0.27946,42,-0.0265,57,0.47345
ENSG00000170340,B3GNT2,46,0.57622,7,-2.2479,71,1.29735,33,0.10483,3,-3.4851,26,-0.3237
ENSG00000186889,TMEM17,0,-6.3562,32,-0.2661,14,-1.5099,53,1.82065,4,-3.3336,24,-0.7284
ENSG00000115504,EHBP1,35,-0.4821,34,-0.5016,9,-2.4532,59,1.03594,30,-0.7121,36,-0.4280
ENSG00000014641,MDH1,102,-2.7734,199,-1.7996,877,0.45846,830,1.13158,334,-1.0311,380,-0.8357
ENSG00000169764,UGP2,48,-0.9568,55,-0.7543,102,0.19747,97,0.31873,120,0.46011,64,-0.5035
ENSG00000197329,PELI1,90,2.32456,67,1.75638,0,-6.6528,11,-1.9110,31,0.47331,25,0.11586
ENSG00000119862,LGALSL,21,-0.0788,21,-0.1413,9,-1.2885,27,0.86095,16,-0.5450,7,-1.6641
ENSG00000119844,AFTPH,35,-0.1414,29,-0.4423,26,-0.6299,45,0.68937,34,-0.1928,16,-1.3226
ENSG00000237638,LINC02245,6,-1.3914,5,-1.7170,0,-4.3747,24,2.33468,5,-1.7629,5,-1.5993
ENSG00000115902,SLC1A4,71,-1.6246,63,-1.8069,134,-0.6833,254,0.86012,154,-0.4761,275,0.42623
